2019-01-22 17:30:58,591 - INFO - rig - jfreechart-1.0.19
2019-01-22 17:31:02,078 - INFO - fastread - Total Yes: 209 | Total No: 4199
2019-01-22 17:31:02,396 - INFO - fastread - 6, 10
2019-01-22 17:31:02,408 - INFO - fastread - 15, 20
2019-01-22 17:31:02,419 - INFO - fastread - 21, 30
2019-01-22 17:31:02,431 - INFO - fastread - 27, 40
2019-01-22 17:31:02,442 - INFO - fastread - 33, 50
2019-01-22 17:31:02,454 - INFO - fastread - 40, 60
2019-01-22 17:31:02,466 - INFO - fastread - 40, 70
2019-01-22 17:31:02,478 - INFO - fastread - 41, 80
2019-01-22 17:31:02,489 - INFO - fastread - 42, 90
2019-01-22 17:31:02,501 - INFO - fastread - 42, 100
2019-01-22 17:31:02,512 - INFO - fastread - 42, 110
2019-01-22 17:31:02,524 - INFO - fastread - 42, 120
2019-01-22 17:31:02,535 - INFO - fastread - 42, 130
2019-01-22 17:31:02,547 - INFO - fastread - 43, 140
2019-01-22 17:31:02,559 - INFO - fastread - 45, 150
2019-01-22 17:31:02,570 - INFO - fastread - 47, 160
2019-01-22 17:31:02,582 - INFO - fastread - 47, 170
2019-01-22 17:31:02,594 - INFO - fastread - 48, 180
2019-01-22 17:31:02,605 - INFO - fastread - 52, 190
2019-01-22 17:31:02,617 - INFO - fastread - 53, 200
2019-01-22 17:31:02,628 - INFO - fastread - 53, 210
2019-01-22 17:31:02,640 - INFO - fastread - 53, 220
2019-01-22 17:31:02,652 - INFO - fastread - 54, 230
2019-01-22 17:31:02,663 - INFO - fastread - 54, 240
2019-01-22 17:31:02,675 - INFO - fastread - 57, 250
2019-01-22 17:31:02,687 - INFO - fastread - 58, 260
2019-01-22 17:31:02,698 - INFO - fastread - 58, 270
2019-01-22 17:31:02,710 - INFO - fastread - 59, 280
2019-01-22 17:31:02,722 - INFO - fastread - 59, 290
2019-01-22 17:31:02,734 - INFO - fastread - 59, 300
2019-01-22 17:31:02,745 - INFO - fastread - 59, 310
2019-01-22 17:31:02,757 - INFO - fastread - 59, 320
2019-01-22 17:31:02,769 - INFO - fastread - 61, 330
2019-01-22 17:31:02,781 - INFO - fastread - 63, 340
2019-01-22 17:31:02,792 - INFO - fastread - 63, 350
2019-01-22 17:31:02,804 - INFO - fastread - 66, 360
2019-01-22 17:31:02,816 - INFO - fastread - 67, 370
2019-01-22 17:31:02,828 - INFO - fastread - 70, 380
2019-01-22 17:31:02,839 - INFO - fastread - 70, 390
2019-01-22 17:31:02,851 - INFO - fastread - 70, 400
2019-01-22 17:31:02,864 - INFO - fastread - 71, 410
2019-01-22 17:31:02,876 - INFO - fastread - 71, 420
2019-01-22 17:31:02,888 - INFO - fastread - 71, 430
2019-01-22 17:31:02,900 - INFO - fastread - 71, 440
2019-01-22 17:31:02,911 - INFO - fastread - 71, 450
2019-01-22 17:31:02,923 - INFO - fastread - 71, 460
2019-01-22 17:31:02,935 - INFO - fastread - 71, 470
2019-01-22 17:31:02,947 - INFO - fastread - 72, 480
2019-01-22 17:31:02,959 - INFO - fastread - 73, 490
2019-01-22 17:31:02,971 - INFO - fastread - 73, 500
2019-01-22 17:31:02,983 - INFO - fastread - 73, 510
2019-01-22 17:31:02,995 - INFO - fastread - 76, 520
2019-01-22 17:31:03,007 - INFO - fastread - 77, 530
2019-01-22 17:31:03,019 - INFO - fastread - 77, 540
