2019-01-22 17:31:01,100 - INFO - rig - emf-2.4.1
2019-01-22 17:31:04,587 - INFO - fastread - Total Yes: 104 | Total No: 4285
2019-01-22 17:31:04,887 - INFO - fastread - 5, 10
2019-01-22 17:31:04,899 - INFO - fastread - 9, 20
2019-01-22 17:31:04,910 - INFO - fastread - 11, 30
2019-01-22 17:31:04,921 - INFO - fastread - 17, 40
2019-01-22 17:31:04,933 - INFO - fastread - 24, 50
2019-01-22 17:31:04,944 - INFO - fastread - 27, 60
2019-01-22 17:31:04,956 - INFO - fastread - 28, 70
2019-01-22 17:31:04,967 - INFO - fastread - 31, 80
2019-01-22 17:31:04,979 - INFO - fastread - 32, 90
2019-01-22 17:31:04,990 - INFO - fastread - 34, 100
2019-01-22 17:31:05,002 - INFO - fastread - 34, 110
2019-01-22 17:31:05,013 - INFO - fastread - 35, 120
2019-01-22 17:31:05,025 - INFO - fastread - 36, 130
2019-01-22 17:31:05,036 - INFO - fastread - 37, 140
2019-01-22 17:31:05,048 - INFO - fastread - 38, 150
2019-01-22 17:31:05,060 - INFO - fastread - 41, 160
2019-01-22 17:31:05,071 - INFO - fastread - 42, 170
2019-01-22 17:31:05,083 - INFO - fastread - 43, 180
2019-01-22 17:31:05,094 - INFO - fastread - 44, 190
2019-01-22 17:31:05,106 - INFO - fastread - 44, 200
2019-01-22 17:31:05,118 - INFO - fastread - 49, 210
2019-01-22 17:31:05,129 - INFO - fastread - 49, 220
2019-01-22 17:31:05,141 - INFO - fastread - 49, 230
2019-01-22 17:31:05,152 - INFO - fastread - 50, 240
2019-01-22 17:31:05,164 - INFO - fastread - 50, 250
2019-01-22 17:31:05,175 - INFO - fastread - 51, 260
2019-01-22 17:31:05,187 - INFO - fastread - 51, 270
2019-01-22 17:31:05,199 - INFO - fastread - 51, 280
2019-01-22 17:31:05,210 - INFO - fastread - 52, 290
2019-01-22 17:31:05,222 - INFO - fastread - 54, 300
2019-01-22 17:31:05,234 - INFO - fastread - 55, 310
2019-01-22 17:31:05,245 - INFO - fastread - 55, 320
2019-01-22 17:31:05,257 - INFO - fastread - 55, 330
2019-01-22 17:31:05,269 - INFO - fastread - 55, 340
2019-01-22 17:31:05,280 - INFO - fastread - 55, 350
2019-01-22 17:31:05,292 - INFO - fastread - 55, 360
2019-01-22 17:31:05,304 - INFO - fastread - 55, 370
2019-01-22 17:31:05,315 - INFO - fastread - 55, 380
2019-01-22 17:31:05,327 - INFO - fastread - 55, 390
2019-01-22 17:31:05,339 - INFO - fastread - 55, 400
2019-01-22 17:31:05,351 - INFO - fastread - 55, 410
2019-01-22 17:31:05,362 - INFO - fastread - 55, 420
2019-01-22 17:31:05,374 - INFO - fastread - 55, 430
2019-01-22 17:31:05,386 - INFO - fastread - 55, 440
2019-01-22 17:31:05,397 - INFO - fastread - 55, 450
2019-01-22 17:31:05,409 - INFO - fastread - 55, 460
2019-01-22 17:31:05,421 - INFO - fastread - 55, 470
2019-01-22 17:31:05,433 - INFO - fastread - 55, 480
2019-01-22 17:31:05,444 - INFO - fastread - 55, 490
2019-01-22 17:31:05,456 - INFO - fastread - 55, 500
2019-01-22 17:31:05,468 - INFO - fastread - 55, 510
2019-01-22 17:31:05,480 - INFO - fastread - 55, 520
2019-01-22 17:31:05,491 - INFO - fastread - 55, 530
2019-01-22 17:31:05,503 - INFO - fastread - 55, 540
2019-01-22 17:31:05,515 - INFO - fastread - 55, 550
2019-01-22 17:31:05,527 - INFO - fastread - 55, 560
2019-01-22 17:31:05,539 - INFO - fastread - 55, 570
2019-01-22 17:31:05,551 - INFO - fastread - 55, 580
2019-01-22 17:31:05,562 - INFO - fastread - 55, 590
2019-01-22 17:31:05,574 - INFO - fastread - 55, 600
2019-01-22 17:31:05,586 - INFO - fastread - 55, 610
2019-01-22 17:31:05,598 - INFO - fastread - 55, 620
2019-01-22 17:31:05,610 - INFO - fastread - 55, 630
2019-01-22 17:31:05,622 - INFO - fastread - 55, 640
2019-01-22 17:31:05,634 - INFO - fastread - 55, 650
2019-01-22 17:31:05,646 - INFO - fastread - 55, 660
2019-01-22 17:31:05,657 - INFO - fastread - 55, 670
2019-01-22 17:31:05,669 - INFO - fastread - 55, 680
2019-01-22 17:31:05,681 - INFO - fastread - 55, 690
