2019-02-05 10:40:16,843 - INFO - rig - hibernate-distribution-3.3.2.GA
2019-02-05 10:40:25,041 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-05 10:40:25,042 - INFO - fastread - Total Yes: 472 | Total No: 2496
2019-02-05 10:40:26,015 - INFO - fastread - 0, 0  500
2019-02-05 10:41:37,286 - INFO - fastread - 344, 357  500
2019-02-05 10:41:41,031 - INFO - fastread - 348, 371  867
2019-02-05 10:41:45,018 - INFO - fastread - 350, 385  709
2019-02-05 10:41:48,879 - INFO - fastread - 351, 399  1218
2019-02-05 10:41:52,812 - INFO - fastread - 354, 413  943
2019-02-05 10:41:56,918 - INFO - fastread - 359, 427  812
2019-02-05 10:42:00,918 - INFO - fastread - 365, 441  711
2019-02-05 10:42:05,164 - INFO - fastread - 367, 455  688
2019-02-05 10:42:09,426 - INFO - fastread - 369, 469  664
2019-02-05 10:42:13,750 - INFO - fastread - 378, 483  666
2019-02-05 10:42:18,129 - INFO - fastread - 381, 497  690
2019-02-05 10:42:22,429 - INFO - fastread - 383, 511  665
2019-02-05 10:42:26,873 - INFO - fastread - 385, 525  668
2019-02-05 10:42:31,068 - INFO - fastread - 389, 539  659
2019-02-05 10:42:35,499 - INFO - fastread - 393, 553  657
2019-02-05 10:42:39,779 - INFO - fastread - 395, 567  641
2019-02-05 10:42:44,252 - INFO - fastread - 396, 581  637
2019-02-05 10:42:48,659 - INFO - fastread - 398, 595  621
2019-02-05 10:42:53,208 - INFO - fastread - 401, 609  627
2019-02-05 10:42:57,788 - INFO - fastread - 401, 623  625
2019-02-05 10:43:02,312 - INFO - fastread - 403, 637  614
2019-02-05 10:43:07,007 - INFO - fastread - 406, 651  613
2019-02-05 10:43:11,615 - INFO - fastread - 409, 665  613
2019-02-05 10:43:16,302 - INFO - fastread - 413, 679  608
2019-02-05 10:43:20,882 - INFO - fastread - 413, 693  608
2019-02-05 10:43:25,699 - INFO - fastread - 414, 707  599
2019-02-05 10:43:30,319 - INFO - fastread - 416, 721  590
2019-02-05 10:43:35,156 - INFO - fastread - 417, 735  587
2019-02-05 10:43:39,889 - INFO - fastread - 417, 749  580
2019-02-05 10:43:44,783 - INFO - fastread - 419, 763  570
2019-02-05 10:43:49,677 - INFO - fastread - 423, 777  570
2019-02-05 10:43:54,662 - INFO - fastread - 427, 791  572
2019-02-05 10:43:59,618 - INFO - fastread - 429, 805  572
2019-02-05 10:44:04,723 - INFO - fastread - 429, 819  568
2019-02-05 10:44:09,748 - INFO - fastread - 432, 833  562
2019-02-05 10:44:14,958 - INFO - fastread - 434, 847  560
2019-02-05 10:44:19,998 - INFO - fastread - 436, 861  565
2019-02-05 10:44:25,164 - INFO - fastread - 436, 875  595
2019-02-05 10:44:30,150 - INFO - fastread - 437, 889  591
2019-02-05 10:44:36,082 - INFO - fastread - 438, 903  578
2019-02-05 10:44:41,005 - INFO - fastread - 439, 917  573
2019-02-05 10:44:46,117 - INFO - fastread - 439, 931  566
2019-02-05 10:44:51,081 - INFO - fastread - 439, 945  558
2019-02-05 10:44:56,225 - INFO - fastread - 439, 959  552
2019-02-05 10:45:01,186 - INFO - fastread - 441, 973  542
2019-02-05 10:45:06,355 - INFO - fastread - 442, 987  539
2019-02-05 10:45:11,415 - INFO - fastread - 444, 1001  533
2019-02-05 10:45:16,599 - INFO - fastread - 444, 1015  531
2019-02-05 10:45:21,645 - INFO - fastread - 444, 1029  529
2019-02-05 10:45:26,895 - INFO - fastread - 444, 1043  525
2019-02-05 10:45:32,137 - INFO - fastread - 444, 1057  521
2019-02-05 10:45:40,045 - INFO - fastread - 444, 1085  521
2019-02-05 10:45:45,325 - INFO - fastread - 446, 1099  512
2019-02-05 10:45:50,387 - INFO - fastread - 447, 1113  509
2019-02-05 10:45:55,707 - INFO - fastread - 448, 1127  511
2019-02-05 10:46:00,804 - INFO - fastread - 448, 1141  508
2019-02-05 10:46:06,137 - INFO - fastread - 449, 1155  507
2019-02-05 10:46:11,287 - INFO - fastread - 451, 1169  502
2019-02-05 10:46:16,682 - INFO - fastread - 451, 1183  502
2019-02-05 10:46:21,873 - INFO - fastread - 452, 1197  501
2019-02-05 10:46:27,345 - INFO - fastread - 452, 1211  500
2019-02-05 10:46:34,397 - INFO - fastread - 452, 1225  498
2019-02-05 10:46:41,536 - INFO - fastread - 454, 1239  497
2019-02-05 10:46:46,938 - INFO - fastread - 454, 1253  498
2019-02-05 10:46:52,338 - INFO - fastread - 454, 1267  495
2019-02-05 10:46:57,815 - INFO - fastread - 456, 1281  491
2019-02-05 10:47:03,322 - INFO - fastread - 456, 1295  495
2019-02-05 10:47:09,403 - INFO - fastread - 457, 1309  493
2019-02-05 10:47:16,596 - INFO - fastread - 457, 1323  495
2019-02-05 10:47:23,887 - INFO - fastread - 457, 1337  490
2019-02-05 10:47:29,456 - INFO - fastread - 457, 1351  487
2019-02-05 10:47:34,827 - INFO - fastread - 457, 1365  486
2019-02-05 10:47:43,261 - INFO - fastread - 457, 1393  485
2019-02-05 10:47:48,730 - INFO - fastread - 459, 1407  481
2019-02-05 10:47:54,303 - INFO - fastread - 459, 1421  483
2019-02-05 10:47:59,867 - INFO - fastread - 459, 1435  483
2019-02-05 10:48:05,388 - INFO - fastread - 459, 1449  482
2019-02-05 10:48:11,035 - INFO - fastread - 459, 1463  480
2019-02-05 10:48:19,305 - INFO - fastread - 459, 1491  478
2019-02-05 10:48:25,039 - INFO - fastread - 460, 1505  477
2019-02-05 10:48:30,615 - INFO - fastread - 460, 1519  478
2019-02-05 10:48:36,349 - INFO - fastread - 460, 1533  475
2019-02-05 10:48:42,044 - INFO - fastread - 460, 1547  476
2019-02-05 10:48:47,711 - INFO - fastread - 460, 1561  474
2019-02-05 10:48:53,337 - INFO - fastread - 461, 1575  473
2019-02-05 10:48:58,876 - INFO - fastread - 461, 1589  474
2019-02-05 10:49:04,481 - INFO - fastread - 461, 1603  473
2019-02-05 10:49:09,976 - INFO - fastread - 461, 1617  472
2019-02-05 10:49:15,795 - INFO - fastread - 461, 1631  472
2019-02-05 10:49:24,015 - INFO - fastread - 461, 1659  471
2019-02-05 10:49:32,386 - INFO - fastread - 461, 1687  470
2019-02-05 10:49:41,132 - INFO - fastread - 461, 1715  470
2019-02-05 10:49:46,832 - INFO - fastread - 461, 1729  469
2019-02-05 10:49:46,864 - INFO - rig - ++++NEW CLF++++ ENSEMBLE_DT
2019-02-05 10:49:46,879 - INFO - ensemble - 10, 10
2019-02-05 10:49:46,884 - INFO - ensemble - 20, 20
2019-02-05 10:49:46,889 - INFO - ensemble - 29, 30
2019-02-05 10:49:46,894 - INFO - ensemble - 38, 40
2019-02-05 10:49:46,899 - INFO - ensemble - 48, 50
2019-02-05 10:49:46,904 - INFO - ensemble - 58, 60
2019-02-05 10:49:46,908 - INFO - ensemble - 68, 70
2019-02-05 10:49:46,913 - INFO - ensemble - 77, 80
2019-02-05 10:49:46,918 - INFO - ensemble - 87, 90
2019-02-05 10:49:46,923 - INFO - ensemble - 96, 100
2019-02-05 10:49:46,928 - INFO - ensemble - 106, 110
2019-02-05 10:49:46,932 - INFO - ensemble - 114, 120
2019-02-05 10:49:46,937 - INFO - ensemble - 123, 130
2019-02-05 10:49:46,942 - INFO - ensemble - 133, 140
2019-02-05 10:49:46,947 - INFO - ensemble - 143, 150
2019-02-05 10:49:46,952 - INFO - ensemble - 153, 160
2019-02-05 10:49:46,957 - INFO - ensemble - 162, 170
2019-02-05 10:49:46,962 - INFO - ensemble - 170, 180
2019-02-05 10:49:46,967 - INFO - ensemble - 179, 190
2019-02-05 10:49:46,971 - INFO - ensemble - 189, 200
2019-02-05 10:49:46,976 - INFO - ensemble - 199, 210
2019-02-05 10:49:46,981 - INFO - ensemble - 209, 220
2019-02-05 10:49:46,986 - INFO - ensemble - 219, 230
2019-02-05 10:49:46,991 - INFO - ensemble - 229, 240
2019-02-05 10:49:46,996 - INFO - ensemble - 239, 250
2019-02-05 10:49:47,001 - INFO - ensemble - 249, 260
2019-02-05 10:49:47,006 - INFO - ensemble - 259, 270
2019-02-05 10:49:47,011 - INFO - ensemble - 269, 280
2019-02-05 10:49:47,016 - INFO - ensemble - 279, 290
2019-02-05 10:49:47,021 - INFO - ensemble - 289, 300
2019-02-05 10:49:47,026 - INFO - ensemble - 298, 310
2019-02-05 10:49:47,031 - INFO - ensemble - 308, 320
2019-02-05 10:49:47,036 - INFO - ensemble - 318, 330
2019-02-05 10:49:47,041 - INFO - ensemble - 328, 340
2019-02-05 10:49:47,046 - INFO - ensemble - 338, 350
2019-02-05 10:49:47,051 - INFO - ensemble - 347, 360
2019-02-05 10:49:47,056 - INFO - ensemble - 350, 370
2019-02-05 10:49:47,061 - INFO - ensemble - 353, 380
2019-02-05 10:49:47,066 - INFO - ensemble - 359, 390
2019-02-05 10:49:47,071 - INFO - ensemble - 360, 400
2019-02-05 10:49:47,077 - INFO - ensemble - 361, 410
2019-02-05 10:49:47,082 - INFO - ensemble - 364, 420
2019-02-05 10:49:47,087 - INFO - ensemble - 367, 430
2019-02-05 10:49:47,092 - INFO - ensemble - 369, 440
2019-02-05 10:49:47,097 - INFO - ensemble - 373, 450
2019-02-05 10:49:47,102 - INFO - ensemble - 374, 460
2019-02-05 10:49:47,107 - INFO - ensemble - 375, 470
2019-02-05 10:49:47,113 - INFO - ensemble - 376, 480
2019-02-05 10:49:47,118 - INFO - ensemble - 379, 490
2019-02-05 10:49:47,123 - INFO - ensemble - 379, 500
2019-02-05 10:49:47,128 - INFO - ensemble - 379, 510
2019-02-05 10:49:47,133 - INFO - ensemble - 381, 520
2019-02-05 10:49:47,138 - INFO - ensemble - 381, 530
2019-02-05 10:49:47,143 - INFO - ensemble - 383, 540
2019-02-05 10:49:47,148 - INFO - ensemble - 384, 550
2019-02-05 10:49:47,154 - INFO - ensemble - 386, 560
2019-02-05 10:49:47,159 - INFO - ensemble - 386, 570
2019-02-05 10:49:47,164 - INFO - ensemble - 389, 580
2019-02-05 10:49:47,169 - INFO - ensemble - 391, 590
2019-02-05 10:49:47,175 - INFO - ensemble - 393, 600
2019-02-05 10:49:47,180 - INFO - ensemble - 395, 610
