2019-02-05 10:40:15,746 - INFO - rig - jfreechart-1.0.19
2019-02-05 10:40:24,179 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-05 10:40:24,180 - INFO - fastread - Total Yes: 209 | Total No: 4199
2019-02-05 10:40:24,750 - INFO - fastread - 0, 0  500
2019-02-05 10:40:52,232 - INFO - fastread - 97, 135  500
2019-02-05 10:40:57,786 - INFO - fastread - 100, 157  223
2019-02-05 10:41:03,400 - INFO - fastread - 100, 179  225
2019-02-05 10:41:09,183 - INFO - fastread - 100, 201  261
2019-02-05 10:41:14,634 - INFO - fastread - 100, 223  259
2019-02-05 10:41:20,283 - INFO - fastread - 101, 245  228
2019-02-05 10:41:25,677 - INFO - fastread - 102, 267  222
2019-02-05 10:41:30,937 - INFO - fastread - 102, 289  193
2019-02-05 10:41:36,289 - INFO - fastread - 103, 311  198
2019-02-05 10:41:41,540 - INFO - fastread - 107, 333  186
2019-02-05 10:41:46,817 - INFO - fastread - 108, 355  180
2019-02-05 10:41:51,911 - INFO - fastread - 112, 377  175
2019-02-05 10:41:57,118 - INFO - fastread - 112, 399  175
2019-02-05 10:42:02,340 - INFO - fastread - 112, 421  178
2019-02-05 10:42:07,369 - INFO - fastread - 112, 443  162
2019-02-05 10:42:12,539 - INFO - fastread - 122, 465  151
2019-02-05 10:42:17,707 - INFO - fastread - 123, 487  172
2019-02-05 10:42:22,734 - INFO - fastread - 124, 509  164
2019-02-05 10:42:27,673 - INFO - fastread - 124, 531  165
2019-02-05 10:42:32,800 - INFO - fastread - 126, 553  162
2019-02-05 10:42:37,728 - INFO - fastread - 127, 575  159
2019-02-05 10:42:44,735 - INFO - fastread - 128, 597  160
2019-02-05 10:42:52,384 - INFO - fastread - 131, 619  159
2019-02-05 10:43:00,150 - INFO - fastread - 132, 641  166
2019-02-05 10:43:07,861 - INFO - fastread - 132, 663  162
2019-02-05 10:43:15,086 - INFO - fastread - 132, 685  163
2019-02-05 10:43:20,109 - INFO - fastread - 133, 707  161
2019-02-05 10:43:25,109 - INFO - fastread - 133, 729  159
2019-02-05 10:43:30,235 - INFO - fastread - 133, 751  164
2019-02-05 10:43:35,227 - INFO - fastread - 133, 773  158
2019-02-05 10:43:40,237 - INFO - fastread - 133, 795  157
2019-02-05 10:43:49,429 - INFO - fastread - 134, 839  157
2019-02-05 10:43:54,541 - INFO - fastread - 156, 861  165
2019-02-05 10:43:59,630 - INFO - fastread - 178, 883  199
2019-02-05 10:44:04,638 - INFO - fastread - 194, 905  209
