2019-02-05 10:40:15,728 - INFO - rig - jEdit-4.2
2019-02-05 10:40:24,793 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-05 10:40:24,794 - INFO - fastread - Total Yes: 256 | Total No: 10066
2019-02-05 10:40:25,500 - INFO - fastread - 0, 0  500
2019-02-05 10:40:36,039 - INFO - fastread - 52, 55  500
2019-02-05 10:40:48,336 - INFO - fastread - 59, 106  191
2019-02-05 10:41:01,393 - INFO - fastread - 76, 157  202
2019-02-05 10:41:13,810 - INFO - fastread - 94, 208  190
2019-02-05 10:41:25,635 - INFO - fastread - 109, 259  202
2019-02-05 10:41:37,209 - INFO - fastread - 134, 310  193
2019-02-05 10:41:49,260 - INFO - fastread - 141, 361  223
2019-02-05 10:42:01,099 - INFO - fastread - 155, 412  211
2019-02-05 10:42:12,598 - INFO - fastread - 167, 463  192
2019-02-05 10:42:24,126 - INFO - fastread - 180, 514  205
2019-02-05 10:42:36,089 - INFO - fastread - 191, 565  234
2019-02-05 10:42:48,006 - INFO - fastread - 191, 616  262
2019-02-05 10:42:59,565 - INFO - fastread - 200, 667  222
2019-02-05 10:43:11,412 - INFO - fastread - 202, 718  251
2019-02-05 10:43:23,019 - INFO - fastread - 202, 769  240
2019-02-05 10:43:36,055 - INFO - fastread - 205, 820  260
2019-02-05 10:43:47,591 - INFO - fastread - 208, 871  232
2019-02-05 10:43:59,127 - INFO - fastread - 212, 922  236
2019-02-05 10:44:10,604 - INFO - fastread - 213, 973  234
2019-02-05 10:44:22,286 - INFO - fastread - 215, 1024  243
2019-02-05 10:44:37,210 - INFO - fastread - 215, 1075  238
2019-02-05 10:44:48,511 - INFO - fastread - 215, 1126  237
2019-02-05 10:44:59,755 - INFO - fastread - 218, 1177  237
2019-02-05 10:45:10,695 - INFO - fastread - 222, 1228  245
2019-02-05 10:45:21,947 - INFO - fastread - 226, 1279  259
2019-02-05 10:45:33,454 - INFO - fastread - 228, 1330  254
2019-02-05 10:45:44,528 - INFO - fastread - 228, 1381  254
2019-02-05 10:45:56,261 - INFO - fastread - 229, 1432  252
2019-02-05 10:46:07,658 - INFO - fastread - 231, 1483  255
2019-02-05 10:46:19,487 - INFO - fastread - 232, 1534  256
2019-02-05 10:46:30,735 - INFO - fastread - 236, 1585  253
2019-02-05 10:46:42,721 - INFO - fastread - 236, 1636  255
2019-02-05 10:46:53,901 - INFO - fastread - 237, 1687  252
2019-02-05 10:47:05,868 - INFO - fastread - 239, 1738  254
2019-02-05 10:47:17,436 - INFO - fastread - 241, 1789  258
2019-02-05 10:47:29,386 - INFO - fastread - 242, 1840  258
2019-02-05 10:47:41,148 - INFO - fastread - 242, 1891  256
2019-02-05 10:47:52,960 - INFO - fastread - 243, 1942  260
2019-02-05 10:48:04,804 - INFO - fastread - 243, 1993  262
2019-02-05 10:48:16,405 - INFO - fastread - 244, 2044  262
2019-02-05 10:48:28,558 - INFO - fastread - 245, 2095  264
2019-02-05 10:48:40,251 - INFO - fastread - 249, 2146  265
2019-02-05 10:48:52,734 - INFO - fastread - 249, 2197  276
2019-02-05 10:49:04,805 - INFO - fastread - 249, 2248  271
2019-02-05 10:49:17,535 - INFO - fastread - 249, 2299  283
2019-02-05 10:49:29,778 - INFO - fastread - 249, 2350  285
2019-02-05 10:49:42,362 - INFO - fastread - 250, 2401  283
2019-02-05 10:49:54,270 - INFO - fastread - 250, 2452  287
2019-02-05 10:50:06,860 - INFO - fastread - 250, 2503  289
