2019-02-05 10:40:16,387 - INFO - rig - jruby-1.4.0
2019-02-05 10:40:24,885 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-05 10:40:24,886 - INFO - fastread - Total Yes: 622 | Total No: 4275
2019-02-05 10:40:25,547 - INFO - fastread - 0, 0  500
2019-02-05 10:42:20,058 - INFO - fastread - 552, 578  500
2019-02-05 10:42:26,717 - INFO - fastread - 554, 602  839
2019-02-05 10:42:33,435 - INFO - fastread - 555, 626  1412
2019-02-05 10:42:40,301 - INFO - fastread - 555, 650  1270
2019-02-05 10:42:47,021 - INFO - fastread - 556, 674  1246
2019-02-05 10:42:54,313 - INFO - fastread - 557, 698  911
2019-02-05 10:43:01,625 - INFO - fastread - 558, 722  841
2019-02-05 10:43:08,871 - INFO - fastread - 560, 746  849
2019-02-05 10:43:16,198 - INFO - fastread - 563, 770  853
2019-02-05 10:43:23,887 - INFO - fastread - 565, 794  844
2019-02-05 10:43:31,491 - INFO - fastread - 570, 818  830
2019-02-05 10:43:39,098 - INFO - fastread - 574, 842  836
2019-02-05 10:43:46,843 - INFO - fastread - 578, 866  824
2019-02-05 10:43:54,667 - INFO - fastread - 579, 890  831
2019-02-05 10:44:02,428 - INFO - fastread - 581, 914  818
2019-02-05 10:44:10,390 - INFO - fastread - 583, 938  809
2019-02-05 10:44:18,252 - INFO - fastread - 585, 962  804
2019-02-05 10:44:26,418 - INFO - fastread - 587, 986  794
2019-02-05 10:44:34,627 - INFO - fastread - 587, 1010  784
2019-02-05 10:44:42,815 - INFO - fastread - 593, 1034  777
2019-02-05 10:44:51,034 - INFO - fastread - 594, 1058  777
2019-02-05 10:44:59,007 - INFO - fastread - 595, 1082  761
2019-02-05 10:45:07,331 - INFO - fastread - 595, 1106  756
2019-02-05 10:45:15,871 - INFO - fastread - 596, 1130  744
2019-02-05 10:45:24,368 - INFO - fastread - 598, 1154  738
2019-02-05 10:45:32,989 - INFO - fastread - 602, 1178  733
2019-02-05 10:45:41,521 - INFO - fastread - 602, 1202  803
2019-02-05 10:45:50,064 - INFO - fastread - 602, 1226  828
2019-02-05 10:45:58,577 - INFO - fastread - 603, 1250  805
2019-02-05 10:46:07,081 - INFO - fastread - 606, 1274  790
2019-02-05 10:46:15,616 - INFO - fastread - 607, 1298  796
2019-02-05 10:46:25,396 - INFO - fastread - 607, 1322  783
2019-02-05 10:46:34,921 - INFO - fastread - 610, 1346  775
2019-02-05 10:46:45,532 - INFO - fastread - 610, 1370  768
2019-02-05 10:46:55,072 - INFO - fastread - 610, 1394  757
2019-02-05 10:47:05,151 - INFO - fastread - 610, 1418  752
2019-02-05 10:47:17,202 - INFO - fastread - 611, 1442  738
2019-02-05 10:47:26,845 - INFO - fastread - 611, 1466  728
2019-02-05 10:47:35,159 - INFO - fastread - 611, 1490  727
2019-02-05 10:47:46,524 - INFO - fastread - 611, 1514  723
2019-02-05 10:47:54,889 - INFO - fastread - 611, 1538  717
2019-02-05 10:48:03,647 - INFO - fastread - 612, 1562  712
2019-02-05 10:48:12,411 - INFO - fastread - 614, 1586  702
2019-02-05 10:48:21,033 - INFO - fastread - 614, 1610  706
2019-02-05 10:48:29,520 - INFO - fastread - 614, 1634  695
2019-02-05 10:48:38,142 - INFO - fastread - 614, 1658  694
