2019-02-05 10:40:16,997 - INFO - rig - emf-2.4.1
2019-02-05 10:40:25,528 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-05 10:40:25,529 - INFO - fastread - Total Yes: 104 | Total No: 4285
2019-02-05 10:40:26,143 - INFO - fastread - 0, 0  500
2019-02-05 10:40:35,642 - INFO - fastread - 33, 46  500
2019-02-05 10:40:40,976 - INFO - fastread - 33, 67  140
2019-02-05 10:40:46,439 - INFO - fastread - 35, 88  165
2019-02-05 10:40:51,622 - INFO - fastread - 39, 109  140
2019-02-05 10:40:57,143 - INFO - fastread - 43, 130  194
2019-02-05 10:41:02,097 - INFO - fastread - 44, 151  150
2019-02-05 10:41:07,162 - INFO - fastread - 45, 172  156
2019-02-05 10:41:12,031 - INFO - fastread - 45, 193  159
2019-02-05 10:41:17,001 - INFO - fastread - 45, 214  138
2019-02-05 10:41:21,782 - INFO - fastread - 45, 235  142
2019-02-05 10:41:26,752 - INFO - fastread - 45, 256  147
2019-02-05 10:41:31,417 - INFO - fastread - 46, 277  133
2019-02-05 10:41:36,290 - INFO - fastread - 46, 298  144
2019-02-05 10:41:40,951 - INFO - fastread - 46, 319  139
2019-02-05 10:41:45,719 - INFO - fastread - 46, 340  141
2019-02-05 10:41:50,330 - INFO - fastread - 46, 361  131
2019-02-05 10:41:54,989 - INFO - fastread - 48, 382  143
2019-02-05 10:41:59,729 - INFO - fastread - 50, 403  135
2019-02-05 10:42:04,382 - INFO - fastread - 51, 424  154
2019-02-05 10:42:09,108 - INFO - fastread - 51, 445  135
2019-02-05 10:42:13,780 - INFO - fastread - 52, 466  125
2019-02-05 10:42:18,573 - INFO - fastread - 54, 487  136
2019-02-05 10:42:23,248 - INFO - fastread - 54, 508  150
2019-02-05 10:42:28,053 - INFO - fastread - 60, 529  126
2019-02-05 10:42:32,702 - INFO - fastread - 65, 550  145
2019-02-05 10:42:37,470 - INFO - fastread - 65, 571  143
2019-02-05 10:42:42,004 - INFO - fastread - 66, 592  140
2019-02-05 10:42:46,710 - INFO - fastread - 66, 613  140
2019-02-05 10:42:51,212 - INFO - fastread - 66, 634  130
2019-02-05 10:42:55,999 - INFO - fastread - 67, 655  129
2019-02-05 10:43:00,542 - INFO - fastread - 67, 676  135
2019-02-05 10:43:05,368 - INFO - fastread - 68, 697  123
2019-02-05 10:43:09,949 - INFO - fastread - 69, 718  128
2019-02-05 10:43:14,802 - INFO - fastread - 73, 739  133
2019-02-05 10:43:19,510 - INFO - fastread - 76, 760  130
2019-02-05 10:43:24,367 - INFO - fastread - 79, 781  136
2019-02-05 10:43:29,121 - INFO - fastread - 79, 802  145
2019-02-05 10:43:33,966 - INFO - fastread - 79, 823  133
2019-02-05 10:43:38,768 - INFO - fastread - 79, 844  129
2019-02-05 10:43:43,594 - INFO - fastread - 79, 865  131
2019-02-05 10:43:52,369 - INFO - fastread - 79, 907  126
2019-02-05 10:44:01,248 - INFO - fastread - 80, 949  134
2019-02-05 10:44:06,242 - INFO - fastread - 80, 970  134
2019-02-05 10:44:11,014 - INFO - fastread - 80, 991  133
2019-02-05 10:44:16,046 - INFO - fastread - 80, 1012  132
2019-02-05 10:44:20,840 - INFO - fastread - 80, 1033  131
2019-02-05 10:44:25,887 - INFO - fastread - 80, 1054  134
2019-02-05 10:44:34,786 - INFO - fastread - 80, 1096  131
2019-02-05 10:44:39,614 - INFO - fastread - 83, 1117  131
2019-02-05 10:44:44,604 - INFO - fastread - 84, 1138  138
2019-02-05 10:44:49,498 - INFO - fastread - 84, 1159  136
2019-02-05 10:44:54,556 - INFO - fastread - 84, 1180  134
2019-02-05 10:44:59,474 - INFO - fastread - 84, 1201  130
2019-02-05 10:45:04,543 - INFO - fastread - 85, 1222  138
2019-02-05 10:45:09,480 - INFO - fastread - 85, 1243  135
2019-02-05 10:45:14,565 - INFO - fastread - 85, 1264  134
2019-02-05 10:45:19,511 - INFO - fastread - 85, 1285  140
2019-02-05 10:45:24,638 - INFO - fastread - 85, 1306  138
2019-02-05 10:45:33,680 - INFO - fastread - 87, 1348  135
2019-02-05 10:45:38,969 - INFO - fastread - 88, 1369  146
2019-02-05 10:45:44,100 - INFO - fastread - 88, 1390  145
2019-02-05 10:45:49,207 - INFO - fastread - 88, 1411  142
2019-02-05 10:45:54,366 - INFO - fastread - 88, 1432  144
2019-02-05 10:45:59,482 - INFO - fastread - 89, 1453  141
2019-02-05 10:46:04,669 - INFO - fastread - 89, 1474  142
2019-02-05 10:46:09,801 - INFO - fastread - 89, 1495  144
2019-02-05 10:46:14,994 - INFO - fastread - 89, 1516  141
2019-02-05 10:46:20,111 - INFO - fastread - 89, 1537  144
2019-02-05 10:46:29,350 - INFO - fastread - 90, 1579  140
2019-02-05 10:46:34,495 - INFO - fastread - 91, 1600  151
2019-02-05 10:46:39,915 - INFO - fastread - 91, 1621  152
2019-02-05 10:46:44,844 - INFO - fastread - 91, 1642  153
2019-02-05 10:46:50,140 - INFO - fastread - 91, 1663  150
2019-02-05 10:46:55,221 - INFO - fastread - 91, 1684  149
2019-02-05 10:47:04,585 - INFO - fastread - 91, 1726  147
2019-02-05 10:47:10,119 - INFO - fastread - 92, 1747  142
2019-02-05 10:47:15,348 - INFO - fastread - 92, 1768  147
2019-02-05 10:47:20,771 - INFO - fastread - 92, 1789  147
2019-02-05 10:47:25,916 - INFO - fastread - 92, 1810  149
2019-02-05 10:47:32,839 - INFO - fastread - 92, 1831  146
2019-02-05 10:47:42,325 - INFO - fastread - 93, 1873  142
2019-02-05 10:47:47,810 - INFO - fastread - 96, 1894  140
2019-02-05 10:47:53,284 - INFO - fastread - 96, 1915  142
2019-02-05 10:47:58,429 - INFO - fastread - 96, 1936  141
2019-02-05 10:48:03,844 - INFO - fastread - 97, 1957  140
2019-02-05 10:48:09,029 - INFO - fastread - 97, 1978  142
2019-02-05 10:48:14,470 - INFO - fastread - 97, 1999  143
