2019-02-07 13:10:54,864 - INFO - rig - apache-jmeter-2.10
2019-02-07 13:11:01,917 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-07 13:11:01,917 - INFO - fastread - Total Yes: 374 | Total No: 7683
2019-02-07 13:11:02,424 - INFO - fastread - 0, 0  475
2019-02-07 13:11:47,732 - INFO - fastread - 216, 255  475
2019-02-07 13:11:55,641 - INFO - fastread - 246, 295  439
2019-02-07 13:12:03,380 - INFO - fastread - 255, 335  385
2019-02-07 13:12:11,612 - INFO - fastread - 257, 375  354
2019-02-07 13:12:19,748 - INFO - fastread - 258, 415  345
2019-02-07 13:12:27,742 - INFO - fastread - 261, 455  443
2019-02-07 13:12:36,307 - INFO - fastread - 268, 495  386
2019-02-07 13:12:44,261 - INFO - fastread - 280, 535  425
2019-02-07 13:12:52,271 - INFO - fastread - 282, 575  378
2019-02-07 13:13:00,226 - INFO - fastread - 291, 615  348
2019-02-07 13:13:08,268 - INFO - fastread - 294, 655  413
2019-02-07 13:13:16,139 - INFO - fastread - 297, 695  367
2019-02-07 13:13:24,061 - INFO - fastread - 303, 735  376
2019-02-07 13:13:31,798 - INFO - fastread - 306, 775  360
2019-02-07 13:13:39,550 - INFO - fastread - 316, 815  336
2019-02-07 13:13:47,459 - INFO - fastread - 317, 855  395
2019-02-07 13:13:55,555 - INFO - fastread - 318, 895  383
2019-02-07 13:14:04,006 - INFO - fastread - 319, 935  366
2019-02-07 13:14:11,875 - INFO - fastread - 320, 975  352
2019-02-07 13:14:19,768 - INFO - fastread - 321, 1015  364
2019-02-07 13:14:28,349 - INFO - fastread - 322, 1055  360
2019-02-07 13:14:36,531 - INFO - fastread - 327, 1095  375
2019-02-07 13:14:45,757 - INFO - fastread - 328, 1135  354
2019-02-07 13:14:54,389 - INFO - fastread - 329, 1175  335
2019-02-07 13:15:03,730 - INFO - fastread - 330, 1215  354
2019-02-07 13:15:13,448 - INFO - fastread - 331, 1255  343
2019-02-07 13:15:23,570 - INFO - fastread - 331, 1295  349
2019-02-07 13:15:33,340 - INFO - fastread - 333, 1335  333
2019-02-07 13:15:42,222 - INFO - fastread - 334, 1375  337
2019-02-07 13:15:51,860 - INFO - fastread - 334, 1415  339
2019-02-07 13:16:01,030 - INFO - fastread - 334, 1455  336
2019-02-07 13:16:11,073 - INFO - fastread - 335, 1495  335
2019-02-07 13:16:20,542 - INFO - fastread - 336, 1535  337
2019-02-07 13:16:30,176 - INFO - fastread - 339, 1575  340
2019-02-07 13:16:39,789 - INFO - fastread - 341, 1615  345
2019-02-07 13:16:50,147 - INFO - fastread - 341, 1655  347
2019-02-07 13:16:59,354 - INFO - fastread - 341, 1695  344
2019-02-07 13:17:09,140 - INFO - fastread - 341, 1735  343
2019-02-07 13:17:18,664 - INFO - fastread - 342, 1775  346
2019-02-07 13:17:22,341 - INFO - fastread - IGNORE apache-jmeter-2.10 | Total: 8057 | Percent Checked: 0.22 | Total Yes Data: 374 | Percent Yes Checked: 0.91
2019-02-07 13:17:22,342 - INFO - rig - ++++NEW CLF++++ QUICKREAD
2019-02-07 13:17:22,343 - INFO - quickread - Total Yes: 374 | Total No: 7683
2019-02-07 13:17:22,913 - INFO - quickread - 0, 0  475
2019-02-07 13:18:01,116 - INFO - quickread - 216, 255  475
2019-02-07 13:18:08,056 - INFO - quickread - 237, 295  466
2019-02-07 13:18:15,384 - INFO - quickread - 247, 335  418
2019-02-07 13:18:22,498 - INFO - quickread - 260, 375  370
2019-02-07 13:18:29,422 - INFO - quickread - 272, 415  348
2019-02-07 13:18:35,721 - INFO - quickread - 276, 455  347
2019-02-07 13:18:42,345 - INFO - quickread - 285, 495  329
2019-02-07 13:18:48,717 - INFO - quickread - 290, 535  336
2019-02-07 13:18:54,951 - INFO - quickread - 291, 575  331
2019-02-07 13:19:01,693 - INFO - quickread - 292, 615  321
2019-02-07 13:19:07,514 - INFO - quickread - 300, 655  313
2019-02-07 13:19:14,194 - INFO - quickread - 302, 695  322
2019-02-07 13:19:20,608 - INFO - quickread - 303, 735  320
2019-02-07 13:19:27,033 - INFO - quickread - 308, 775  316
2019-02-07 13:19:33,596 - INFO - quickread - 308, 815  323
2019-02-07 13:19:40,370 - INFO - quickread - 308, 855  318
2019-02-07 13:19:47,419 - INFO - quickread - 310, 895  315
2019-02-07 13:19:53,996 - INFO - quickread - 313, 935  316
2019-02-07 13:20:00,609 - INFO - quickread - 314, 975  320
2019-02-07 13:20:06,798 - INFO - quickread - 315, 1015  320
2019-02-07 13:20:13,216 - INFO - quickread - 325, 1055  320
2019-02-07 13:20:19,775 - INFO - quickread - 329, 1095  335
2019-02-07 13:20:26,177 - INFO - quickread - 329, 1135  337
2019-02-07 13:20:32,426 - INFO - quickread - 332, 1175  333
2019-02-07 13:20:38,429 - INFO - quickread - 334, 1215  335
2019-02-07 13:20:45,036 - INFO - quickread - 335, 1255  336
2019-02-07 13:20:51,225 - INFO - quickread - 338, 1295  335
2019-02-07 13:20:57,030 - INFO - quickread - 339, 1335  339
2019-02-07 13:20:57,302 - INFO - quickread - IGNORE apache-jmeter-2.10 | Total: 8057 | Percent Checked: 0.17 | Total Yes Data: 374 | Percent Yes Checked: 0.91
2019-02-07 13:20:57,303 - INFO - rig - ++++NEW CLF++++ SGD
2019-02-07 13:20:57,303 - INFO - fastread - Total Yes: 374 | Total No: 7683
2019-02-07 13:20:57,558 - INFO - fastread - 8, 10
2019-02-07 13:20:57,570 - INFO - fastread - 18, 20
2019-02-07 13:20:57,577 - INFO - fastread - 28, 30
2019-02-07 13:20:57,585 - INFO - fastread - 36, 40
2019-02-07 13:20:57,592 - INFO - fastread - 46, 50
