2019-02-07 13:10:54,541 - INFO - rig - apache-ant-1.7.0
2019-02-07 13:11:01,623 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-07 13:11:01,623 - INFO - fastread - Total Yes: 131 | Total No: 3967
2019-02-07 13:11:02,107 - INFO - fastread - 0, 0  475
2019-02-07 13:11:05,863 - INFO - fastread - 17, 19  475
2019-02-07 13:11:10,589 - INFO - fastread - 21, 39  85
2019-02-07 13:11:15,834 - INFO - fastread - 33, 59  94
2019-02-07 13:11:20,281 - INFO - fastread - 41, 79  99
2019-02-07 13:11:25,170 - INFO - fastread - 53, 99  102
2019-02-07 13:11:29,315 - INFO - fastread - 62, 119  127
2019-02-07 13:11:33,547 - INFO - fastread - 66, 139  122
2019-02-07 13:11:37,657 - INFO - fastread - 68, 159  123
2019-02-07 13:11:42,006 - INFO - fastread - 70, 179  121
2019-02-07 13:11:46,144 - INFO - fastread - 71, 199  129
2019-02-07 13:11:50,199 - INFO - fastread - 75, 219  118
2019-02-07 13:11:54,197 - INFO - fastread - 77, 239  123
2019-02-07 13:11:58,180 - INFO - fastread - 80, 259  123
2019-02-07 13:12:02,288 - INFO - fastread - 81, 279  123
2019-02-07 13:12:06,140 - INFO - fastread - 81, 299  126
2019-02-07 13:12:10,429 - INFO - fastread - 83, 319  120
2019-02-07 13:12:14,527 - INFO - fastread - 83, 339  118
2019-02-07 13:12:18,724 - INFO - fastread - 83, 359  121
2019-02-07 13:12:22,530 - INFO - fastread - 85, 379  120
2019-02-07 13:12:26,731 - INFO - fastread - 85, 399  121
2019-02-07 13:12:31,027 - INFO - fastread - 85, 419  118
2019-02-07 13:12:35,408 - INFO - fastread - 88, 439  118
2019-02-07 13:12:39,407 - INFO - fastread - 89, 459  120
2019-02-07 13:12:43,591 - INFO - fastread - 89, 479  117
2019-02-07 13:12:48,185 - INFO - fastread - 89, 499  125
2019-02-07 13:12:52,189 - INFO - fastread - 91, 519  127
2019-02-07 13:12:56,255 - INFO - fastread - 91, 539  127
2019-02-07 13:13:00,459 - INFO - fastread - 91, 559  125
2019-02-07 13:13:04,475 - INFO - fastread - 93, 579  126
2019-02-07 13:13:08,630 - INFO - fastread - 93, 599  126
2019-02-07 13:13:12,507 - INFO - fastread - 93, 619  127
2019-02-07 13:13:16,687 - INFO - fastread - 93, 639  126
2019-02-07 13:13:21,016 - INFO - fastread - 93, 659  126
2019-02-07 13:13:24,859 - INFO - fastread - 94, 679  122
2019-02-07 13:13:29,322 - INFO - fastread - 94, 699  124
2019-02-07 13:13:33,196 - INFO - fastread - 95, 719  123
2019-02-07 13:13:37,484 - INFO - fastread - 95, 739  122
2019-02-07 13:13:41,359 - INFO - fastread - 96, 759  124
2019-02-07 13:13:46,112 - INFO - fastread - 97, 779  124
2019-02-07 13:13:50,008 - INFO - fastread - 99, 799  124
2019-02-07 13:13:54,363 - INFO - fastread - 99, 819  123
2019-02-07 13:13:58,729 - INFO - fastread - 99, 839  122
2019-02-07 13:14:03,480 - INFO - fastread - 100, 859  125
2019-02-07 13:14:07,696 - INFO - fastread - 100, 879  123
2019-02-07 13:14:12,392 - INFO - fastread - 100, 899  124
2019-02-07 13:14:16,671 - INFO - fastread - 101, 919  125
2019-02-07 13:14:21,253 - INFO - fastread - 103, 939  124
2019-02-07 13:14:26,154 - INFO - fastread - 103, 959  126
2019-02-07 13:14:30,746 - INFO - fastread - 103, 979  129
2019-02-07 13:14:35,401 - INFO - fastread - 105, 999  126
2019-02-07 13:14:40,552 - INFO - fastread - 105, 1019  127
2019-02-07 13:14:45,663 - INFO - fastread - 105, 1039  131
2019-02-07 13:14:50,893 - INFO - fastread - 105, 1059  125
2019-02-07 13:14:55,685 - INFO - fastread - 105, 1079  128
2019-02-07 13:15:01,458 - INFO - fastread - 106, 1099  128
2019-02-07 13:15:07,050 - INFO - fastread - 106, 1119  126
2019-02-07 13:15:12,855 - INFO - fastread - 107, 1139  125
2019-02-07 13:15:18,476 - INFO - fastread - 108, 1159  126
2019-02-07 13:15:24,252 - INFO - fastread - 108, 1179  127
2019-02-07 13:15:30,125 - INFO - fastread - 108, 1199  127
2019-02-07 13:15:35,870 - INFO - fastread - 109, 1219  126
2019-02-07 13:15:41,108 - INFO - fastread - 109, 1239  130
2019-02-07 13:15:46,651 - INFO - fastread - 109, 1259  125
2019-02-07 13:15:52,741 - INFO - fastread - 109, 1279  128
2019-02-07 13:15:58,441 - INFO - fastread - 110, 1299  125
2019-02-07 13:16:03,831 - INFO - fastread - 110, 1319  125
2019-02-07 13:16:09,689 - INFO - fastread - 110, 1339  128
2019-02-07 13:16:16,030 - INFO - fastread - 110, 1359  127
2019-02-07 13:16:21,252 - INFO - fastread - 111, 1379  127
2019-02-07 13:16:26,932 - INFO - fastread - 111, 1399  131
2019-02-07 13:16:32,201 - INFO - fastread - 111, 1419  127
2019-02-07 13:16:37,694 - INFO - fastread - 113, 1439  130
2019-02-07 13:16:42,395 - INFO - fastread - 114, 1459  129
2019-02-07 13:16:48,690 - INFO - fastread - 115, 1479  132
2019-02-07 13:16:53,328 - INFO - fastread - 116, 1499  133
2019-02-07 13:16:59,225 - INFO - fastread - 117, 1519  133
2019-02-07 13:17:04,320 - INFO - fastread - 117, 1539  133
2019-02-07 13:17:10,276 - INFO - fastread - 118, 1559  135
2019-02-07 13:17:15,811 - INFO - fastread - 119, 1579  136
2019-02-07 13:17:21,890 - INFO - fastread - 119, 1599  138
2019-02-07 13:17:27,987 - INFO - fastread - 119, 1619  138
2019-02-07 13:17:33,940 - INFO - fastread - 120, 1639  136
