2019-02-07 13:22:44,785 - INFO - rig - emf-2.4.1
2019-02-07 13:22:53,505 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-07 13:22:53,505 - INFO - fastread - Total Yes: 104 | Total No: 4285
2019-02-07 13:22:54,142 - INFO - fastread - 0, 0  475
2019-02-07 13:23:01,980 - INFO - fastread - 26, 39  475
2019-02-07 13:23:06,983 - INFO - fastread - 31, 60  94
2019-02-07 13:23:12,183 - INFO - fastread - 35, 81  104
2019-02-07 13:23:16,897 - INFO - fastread - 36, 102  113
2019-02-07 13:23:21,714 - INFO - fastread - 38, 123  108
2019-02-07 13:23:26,507 - INFO - fastread - 40, 144  110
2019-02-07 13:23:31,239 - INFO - fastread - 40, 165  114
2019-02-07 13:23:36,138 - INFO - fastread - 46, 186  115
2019-02-07 13:23:40,963 - INFO - fastread - 50, 207  125
2019-02-07 13:23:45,806 - INFO - fastread - 51, 228  125
2019-02-07 13:23:50,680 - INFO - fastread - 51, 249  128
2019-02-07 13:23:55,480 - INFO - fastread - 51, 270  120
2019-02-07 13:24:00,331 - INFO - fastread - 51, 291  136
2019-02-07 13:24:05,064 - INFO - fastread - 53, 312  119
2019-02-07 13:24:09,939 - INFO - fastread - 56, 333  127
2019-02-07 13:24:14,801 - INFO - fastread - 58, 354  122
2019-02-07 13:24:19,637 - INFO - fastread - 58, 375  123
2019-02-07 13:24:24,484 - INFO - fastread - 58, 396  122
2019-02-07 13:24:29,243 - INFO - fastread - 58, 417  119
2019-02-07 13:24:34,112 - INFO - fastread - 58, 438  117
2019-02-07 13:24:38,961 - INFO - fastread - 59, 459  120
2019-02-07 13:24:43,804 - INFO - fastread - 61, 480  118
2019-02-07 13:24:48,722 - INFO - fastread - 62, 501  120
2019-02-07 13:24:53,550 - INFO - fastread - 62, 522  122
2019-02-07 13:24:58,477 - INFO - fastread - 68, 543  117
2019-02-07 13:25:03,385 - INFO - fastread - 72, 564  120
2019-02-07 13:25:08,393 - INFO - fastread - 72, 585  130
2019-02-07 13:25:13,358 - INFO - fastread - 73, 606  117
2019-02-07 13:25:18,219 - INFO - fastread - 74, 627  118
2019-02-07 13:25:23,224 - INFO - fastread - 74, 648  120
2019-02-07 13:25:28,120 - INFO - fastread - 78, 669  118
2019-02-07 13:25:33,194 - INFO - fastread - 78, 690  125
2019-02-07 13:25:38,294 - INFO - fastread - 78, 711  123
2019-02-07 13:25:43,266 - INFO - fastread - 78, 732  129
2019-02-07 13:25:48,388 - INFO - fastread - 80, 753  124
2019-02-07 13:25:53,392 - INFO - fastread - 81, 774  133
2019-02-07 13:25:58,540 - INFO - fastread - 81, 795  138
2019-02-07 13:26:03,687 - INFO - fastread - 81, 816  130
2019-02-07 13:26:08,787 - INFO - fastread - 81, 837  128
2019-02-07 13:26:13,935 - INFO - fastread - 82, 858  123
2019-02-07 13:26:18,983 - INFO - fastread - 82, 879  130
2019-02-07 13:26:24,229 - INFO - fastread - 82, 900  128
2019-02-07 13:26:29,352 - INFO - fastread - 83, 921  124
2019-02-07 13:26:34,667 - INFO - fastread - 84, 942  129
2019-02-07 13:26:39,967 - INFO - fastread - 84, 963  132
2019-02-07 13:26:45,258 - INFO - fastread - 85, 984  129
2019-02-07 13:26:50,616 - INFO - fastread - 85, 1005  133
2019-02-07 13:26:55,753 - INFO - fastread - 87, 1026  133
2019-02-07 13:27:01,134 - INFO - fastread - 88, 1047  133
2019-02-07 13:27:06,352 - INFO - fastread - 88, 1068  142
2019-02-07 13:27:11,618 - INFO - fastread - 88, 1089  137
2019-02-07 13:27:16,790 - INFO - fastread - 89, 1110  130
2019-02-07 13:27:22,035 - INFO - fastread - 89, 1131  133
2019-02-07 13:27:27,292 - INFO - fastread - 89, 1152  130
2019-02-07 13:27:32,491 - INFO - fastread - 89, 1173  133
2019-02-07 13:27:37,824 - INFO - fastread - 89, 1194  130
2019-02-07 13:27:51,682 - INFO - fastread - 89, 1250  133
2019-02-07 13:28:05,579 - INFO - fastread - 90, 1308  132
2019-02-07 13:28:11,094 - INFO - fastread - 92, 1329  137
2019-02-07 13:28:16,540 - INFO - fastread - 92, 1350  134
2019-02-07 13:28:22,020 - INFO - fastread - 92, 1371  136
2019-02-07 13:28:27,563 - INFO - fastread - 92, 1392  136
2019-02-07 13:28:32,936 - INFO - fastread - 92, 1413  133
2019-02-07 13:28:46,966 - INFO - fastread - 92, 1471  138
2019-02-07 13:29:00,939 - INFO - fastread - 92, 1525  137
2019-02-07 13:29:14,968 - INFO - fastread - 92, 1580  139
2019-02-07 13:29:20,438 - INFO - fastread - 92, 1601  138
2019-02-07 13:29:20,439 - INFO - fastread - IGNORE emf-2.4.1 NO IMPROVEMENT after 3 random loops. EXITING. Current estimate: 146
2019-02-07 13:29:20,462 - INFO - fastread - IGNORE emf-2.4.1 | Total: 4389 | Percent Checked: 0.36 | Total Yes Data: 104 | Percent Yes Checked: 0.88
2019-02-07 13:29:20,462 - INFO - rig - ++++NEW CLF++++ QUICKREAD
2019-02-07 13:29:20,463 - INFO - quickread - Total Yes: 104 | Total No: 4285
2019-02-07 13:29:21,098 - INFO - quickread - 0, 0  475
2019-02-07 13:29:29,083 - INFO - quickread - 26, 39  475
2019-02-07 13:29:34,180 - INFO - quickread - 31, 60  97
2019-02-07 13:29:39,515 - INFO - quickread - 44, 81  113
2019-02-07 13:29:44,604 - INFO - quickread - 46, 102  138
2019-02-07 13:29:49,494 - INFO - quickread - 46, 123  121
2019-02-07 13:29:54,340 - INFO - quickread - 52, 144  103
2019-02-07 13:29:59,041 - INFO - quickread - 56, 165  110
2019-02-07 13:30:03,820 - INFO - quickread - 58, 186  110
2019-02-07 13:30:08,464 - INFO - quickread - 58, 207  103
2019-02-07 13:30:12,804 - INFO - quickread - 60, 228  93
2019-02-07 13:30:17,481 - INFO - quickread - 65, 249  92
2019-02-07 13:30:22,271 - INFO - quickread - 67, 270  101
2019-02-07 13:30:26,803 - INFO - quickread - 69, 291  99
2019-02-07 13:30:31,547 - INFO - quickread - 69, 312  99
2019-02-07 13:30:36,171 - INFO - quickread - 69, 333  94
2019-02-07 13:30:40,692 - INFO - quickread - 70, 354  90
2019-02-07 13:30:45,322 - INFO - quickread - 74, 375  89
2019-02-07 13:30:49,867 - INFO - quickread - 76, 396  95
2019-02-07 13:30:54,388 - INFO - quickread - 78, 417  95
2019-02-07 13:30:59,025 - INFO - quickread - 78, 438  96
2019-02-07 13:31:03,479 - INFO - quickread - 79, 459  94
2019-02-07 13:31:07,835 - INFO - quickread - 80, 480  94
2019-02-07 13:31:12,099 - INFO - quickread - 81, 501  94
2019-02-07 13:31:16,240 - INFO - quickread - 82, 522  94
2019-02-07 13:31:20,561 - INFO - quickread - 83, 543  95
2019-02-07 13:31:25,004 - INFO - quickread - 83, 564  95
2019-02-07 13:31:29,274 - INFO - quickread - 83, 585  94
2019-02-07 13:31:33,580 - INFO - quickread - 83, 606  93
2019-02-07 13:31:37,952 - INFO - quickread - 84, 627  92
2019-02-07 13:31:42,180 - INFO - quickread - 84, 648  93
2019-02-07 13:31:46,411 - INFO - quickread - 85, 669  92
2019-02-07 13:31:50,713 - INFO - quickread - 86, 690  93
2019-02-07 13:31:54,912 - INFO - quickread - 88, 711  95
2019-02-07 13:32:00,952 - INFO - quickread - 90, 732  97
2019-02-07 13:32:07,601 - INFO - quickread - 90, 753  100
2019-02-07 13:32:14,218 - INFO - quickread - 90, 774  99
2019-02-07 13:32:20,881 - INFO - quickread - 90, 795  98
2019-02-07 13:32:27,481 - INFO - quickread - 90, 816  97
2019-02-07 13:32:34,002 - INFO - quickread - 93, 837  97
2019-02-07 13:32:40,578 - INFO - quickread - 93, 858  101
2019-02-07 13:32:47,124 - INFO - quickread - 93, 879  100
2019-02-07 13:32:53,643 - INFO - quickread - 94, 900  100
2019-02-07 13:32:58,366 - INFO - quickread - 95, 921  100
2019-02-07 13:33:02,650 - INFO - quickread - 95, 942  101
2019-02-07 13:33:06,981 - INFO - quickread - 96, 963  101
2019-02-07 13:33:11,358 - INFO - quickread - 97, 984  102
2019-02-07 13:33:15,710 - INFO - quickread - 97, 1005  102
2019-02-07 13:33:19,884 - INFO - quickread - 97, 1026  102
2019-02-07 13:33:24,216 - INFO - quickread - 97, 1047  101
2019-02-07 13:33:28,578 - INFO - quickread - 97, 1068  100
2019-02-07 13:33:41,033 - INFO - quickread - 97, 1128  100
2019-02-07 13:33:56,656 - INFO - quickread - 97, 1185  99
2019-02-07 13:34:09,903 - INFO - quickread - 97, 1243  99
2019-02-07 13:34:13,826 - INFO - quickread - 98, 1264  99
2019-02-07 13:34:13,827 - INFO - quickread - IGNORE emf-2.4.1 NO IMPROVEMENT after 3 random loops. EXITING. Current estimate: 105
2019-02-07 13:34:13,848 - INFO - quickread - IGNORE emf-2.4.1 | Total: 4389 | Percent Checked: 0.29 | Total Yes Data: 104 | Percent Yes Checked: 0.94
2019-02-07 13:34:13,849 - INFO - rig - ++++NEW CLF++++ ENSEMBLE_DT
2019-02-07 13:34:13,868 - INFO - ensemble - 5, 10
2019-02-07 13:34:13,873 - INFO - ensemble - 8, 20
2019-02-07 13:34:13,878 - INFO - ensemble - 17, 30
2019-02-07 13:34:13,883 - INFO - ensemble - 27, 40
2019-02-07 13:34:13,888 - INFO - ensemble - 34, 50
2019-02-07 13:34:13,893 - INFO - ensemble - 40, 60
2019-02-07 13:34:13,898 - INFO - ensemble - 43, 70
2019-02-07 13:34:13,904 - INFO - ensemble - 49, 80
2019-02-07 13:34:13,909 - INFO - ensemble - 52, 90
2019-02-07 13:34:13,914 - INFO - ensemble - 56, 100
2019-02-07 13:34:13,919 - INFO - ensemble - 58, 110
2019-02-07 13:34:13,924 - INFO - ensemble - 59, 120
2019-02-07 13:34:13,929 - INFO - ensemble - 60, 130
2019-02-07 13:34:13,934 - INFO - ensemble - 61, 140
2019-02-07 13:34:13,939 - INFO - ensemble - 61, 150
2019-02-07 13:34:13,945 - INFO - ensemble - 61, 160
2019-02-07 13:34:13,950 - INFO - ensemble - 62, 170
2019-02-07 13:34:13,955 - INFO - ensemble - 62, 180
2019-02-07 13:34:13,960 - INFO - ensemble - 62, 190
2019-02-07 13:34:13,965 - INFO - ensemble - 62, 200
2019-02-07 13:34:13,970 - INFO - ensemble - 62, 210
2019-02-07 13:34:13,976 - INFO - ensemble - 62, 220
2019-02-07 13:34:13,981 - INFO - ensemble - 62, 230
2019-02-07 13:34:13,986 - INFO - ensemble - 62, 240
2019-02-07 13:34:13,992 - INFO - ensemble - 62, 250
2019-02-07 13:34:13,997 - INFO - ensemble - 62, 260
2019-02-07 13:34:14,002 - INFO - ensemble - 62, 270
2019-02-07 13:34:14,007 - INFO - ensemble - 63, 280
2019-02-07 13:34:14,012 - INFO - ensemble - 63, 290
2019-02-07 13:34:14,017 - INFO - ensemble - 64, 300
2019-02-07 13:34:14,023 - INFO - ensemble - 64, 310
2019-02-07 13:34:14,028 - INFO - ensemble - 64, 320
2019-02-07 13:34:14,033 - INFO - ensemble - 64, 330
2019-02-07 13:34:14,039 - INFO - ensemble - 64, 340
2019-02-07 13:34:14,044 - INFO - ensemble - 64, 350
2019-02-07 13:34:14,049 - INFO - ensemble - 64, 360
2019-02-07 13:34:14,055 - INFO - ensemble - 64, 370
2019-02-07 13:34:14,060 - INFO - ensemble - 64, 380
2019-02-07 13:34:14,065 - INFO - ensemble - 65, 390
2019-02-07 13:34:14,070 - INFO - ensemble - 65, 400
2019-02-07 13:34:14,076 - INFO - ensemble - 65, 410
2019-02-07 13:34:14,081 - INFO - ensemble - 65, 420
2019-02-07 13:34:14,086 - INFO - ensemble - 66, 430
2019-02-07 13:34:14,092 - INFO - ensemble - 66, 440
2019-02-07 13:34:14,097 - INFO - ensemble - 66, 450
2019-02-07 13:34:14,103 - INFO - ensemble - 66, 460
2019-02-07 13:34:14,108 - INFO - ensemble - 68, 470
2019-02-07 13:34:14,113 - INFO - ensemble - 69, 480
2019-02-07 13:34:14,119 - INFO - ensemble - 71, 490
2019-02-07 13:34:14,124 - INFO - ensemble - 71, 500
2019-02-07 13:34:14,130 - INFO - ensemble - 71, 510
2019-02-07 13:34:14,135 - INFO - ensemble - 72, 520
2019-02-07 13:34:14,141 - INFO - ensemble - 73, 530
2019-02-07 13:34:14,146 - INFO - ensemble - 73, 540
2019-02-07 13:34:14,151 - INFO - ensemble - 73, 550
2019-02-07 13:34:14,157 - INFO - ensemble - 73, 560
2019-02-07 13:34:14,162 - INFO - ensemble - 73, 570
2019-02-07 13:34:14,168 - INFO - ensemble - 73, 580
2019-02-07 13:34:14,173 - INFO - ensemble - 73, 590
2019-02-07 13:34:14,179 - INFO - ensemble - 74, 600
2019-02-07 13:34:14,184 - INFO - ensemble - 75, 610
2019-02-07 13:34:14,189 - INFO - ensemble - 75, 620
2019-02-07 13:34:14,195 - INFO - ensemble - 75, 630
2019-02-07 13:34:14,201 - INFO - ensemble - 76, 640
2019-02-07 13:34:14,206 - INFO - ensemble - 76, 650
2019-02-07 13:34:14,212 - INFO - ensemble - 77, 660
2019-02-07 13:34:14,217 - INFO - ensemble - 77, 670
2019-02-07 13:34:14,223 - INFO - ensemble - 77, 680
2019-02-07 13:34:14,228 - INFO - ensemble - 77, 690
2019-02-07 13:34:14,234 - INFO - ensemble - 77, 700
2019-02-07 13:34:14,239 - INFO - ensemble - 77, 710
2019-02-07 13:34:14,245 - INFO - ensemble - 77, 720
2019-02-07 13:34:14,250 - INFO - ensemble - 77, 730
