2019-02-07 13:22:43,678 - INFO - rig - jEdit-4.2
2019-02-07 13:22:52,566 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-07 13:22:52,567 - INFO - fastread - Total Yes: 256 | Total No: 10066
2019-02-07 13:22:53,551 - INFO - fastread - 0, 0  475
2019-02-07 13:23:01,186 - INFO - fastread - 35, 37  475
2019-02-07 13:23:13,463 - INFO - fastread - 45, 88  135
2019-02-07 13:23:25,923 - INFO - fastread - 60, 139  143
2019-02-07 13:23:38,556 - INFO - fastread - 86, 190  152
2019-02-07 13:23:50,332 - INFO - fastread - 102, 241  537
2019-02-07 13:24:02,266 - INFO - fastread - 109, 292  372
2019-02-07 13:24:14,293 - INFO - fastread - 126, 343  293
2019-02-07 13:24:26,398 - INFO - fastread - 136, 394  235
2019-02-07 13:24:38,401 - INFO - fastread - 155, 445  227
2019-02-07 13:24:50,577 - INFO - fastread - 170, 496  244
2019-02-07 13:25:02,543 - INFO - fastread - 187, 547  196
2019-02-07 13:25:14,798 - INFO - fastread - 194, 598  236
2019-02-07 13:25:26,925 - INFO - fastread - 198, 649  224
2019-02-07 13:25:39,083 - INFO - fastread - 204, 700  224
2019-02-07 13:25:51,363 - INFO - fastread - 204, 751  226
2019-02-07 13:26:03,521 - INFO - fastread - 205, 802  222
2019-02-07 13:26:15,480 - INFO - fastread - 205, 853  234
2019-02-07 13:26:27,516 - INFO - fastread - 205, 904  225
2019-02-07 13:26:39,424 - INFO - fastread - 208, 955  222
2019-02-07 13:26:51,630 - INFO - fastread - 212, 1006  225
2019-02-07 13:27:03,693 - INFO - fastread - 214, 1057  230
2019-02-07 13:27:15,504 - INFO - fastread - 214, 1108  233
2019-02-07 13:27:27,282 - INFO - fastread - 217, 1159  226
2019-02-07 13:27:39,287 - INFO - fastread - 219, 1210  231
2019-02-07 13:27:51,740 - INFO - fastread - 221, 1261  246
2019-02-07 13:28:04,158 - INFO - fastread - 222, 1312  236
