2019-02-07 13:22:43,693 - INFO - rig - jfreechart-1.0.19
2019-02-07 13:22:52,271 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-07 13:22:52,272 - INFO - fastread - Total Yes: 209 | Total No: 4199
2019-02-07 13:22:52,852 - INFO - fastread - 0, 0  475
2019-02-07 13:23:07,810 - INFO - fastread - 49, 52  475
2019-02-07 13:23:13,402 - INFO - fastread - 60, 74  116
2019-02-07 13:23:18,949 - INFO - fastread - 60, 96  119
2019-02-07 13:23:24,561 - INFO - fastread - 60, 118  114
2019-02-07 13:23:30,127 - INFO - fastread - 62, 140  114
2019-02-07 13:23:35,820 - INFO - fastread - 64, 162  116
2019-02-07 13:23:41,446 - INFO - fastread - 67, 184  119
2019-02-07 13:23:47,194 - INFO - fastread - 71, 206  119
2019-02-07 13:23:52,204 - INFO - fastread - 74, 228  133
2019-02-07 13:23:57,342 - INFO - fastread - 82, 250  141
2019-02-07 13:24:02,489 - INFO - fastread - 90, 272  145
2019-02-07 13:24:07,556 - INFO - fastread - 95, 294  144
2019-02-07 13:24:12,654 - INFO - fastread - 100, 316  143
2019-02-07 13:24:17,626 - INFO - fastread - 112, 338  149
2019-02-07 13:24:22,751 - INFO - fastread - 117, 360  156
2019-02-07 13:24:27,816 - INFO - fastread - 118, 382  153
2019-02-07 13:24:32,963 - INFO - fastread - 118, 404  154
2019-02-07 13:24:38,080 - INFO - fastread - 120, 426  152
2019-02-07 13:24:43,064 - INFO - fastread - 120, 448  151
2019-02-07 13:24:48,139 - INFO - fastread - 120, 470  152
2019-02-07 13:24:53,125 - INFO - fastread - 120, 492  153
2019-02-07 13:24:58,237 - INFO - fastread - 120, 514  152
2019-02-07 13:25:11,951 - INFO - fastread - 121, 579  147
2019-02-07 13:25:16,952 - INFO - fastread - 143, 601  163
2019-02-07 13:25:22,047 - INFO - fastread - 165, 623  182
2019-02-07 13:25:27,182 - INFO - fastread - 181, 645  192
2019-02-07 13:25:32,276 - INFO - fastread - 181, 667  190
2019-02-07 13:25:37,447 - INFO - fastread - 183, 689  191
2019-02-07 13:25:42,497 - INFO - fastread - 186, 711  191
2019-02-07 13:25:47,684 - INFO - fastread - 186, 733  193
2019-02-07 13:25:52,771 - INFO - fastread - 186, 755  193
2019-02-07 13:25:57,964 - INFO - fastread - 188, 777  190
2019-02-07 13:26:03,153 - INFO - fastread - 190, 799  193
2019-02-07 13:26:08,251 - INFO - fastread - 193, 821  195
2019-02-07 13:26:13,498 - INFO - fastread - 200, 843  200
2019-02-07 13:26:18,665 - INFO - fastread - 201, 865  206
2019-02-07 13:26:23,997 - INFO - fastread - 201, 887  206
2019-02-07 13:26:29,233 - INFO - fastread - 201, 909  204
2019-02-07 13:26:34,615 - INFO - fastread - 201, 931  204
2019-02-07 13:26:39,957 - INFO - fastread - 201, 953  204
2019-02-07 13:26:53,902 - INFO - fastread - 201, 1017  204
2019-02-07 13:27:07,740 - INFO - fastread - 202, 1077  205
2019-02-07 13:27:13,025 - INFO - fastread - 203, 1099  209
2019-02-07 13:27:18,138 - INFO - fastread - 205, 1121  207
2019-02-07 13:27:23,444 - INFO - fastread - 208, 1143  209
2019-02-07 13:27:28,677 - INFO - fastread - 208, 1165  213
2019-02-07 13:27:34,066 - INFO - fastread - 208, 1187  213
2019-02-07 13:27:39,521 - INFO - fastread - 208, 1209  210
