2019-02-07 13:22:43,816 - INFO - rig - sql12
2019-02-07 13:22:52,504 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-07 13:22:52,504 - INFO - fastread - Total Yes: 286 | Total No: 6929
2019-02-07 13:22:53,088 - INFO - fastread - 0, 0  475
2019-02-07 13:23:17,228 - INFO - fastread - 121, 129  475
2019-02-07 13:23:26,120 - INFO - fastread - 130, 165  381
2019-02-07 13:23:35,056 - INFO - fastread - 143, 201  480
2019-02-07 13:23:43,975 - INFO - fastread - 152, 237  465
2019-02-07 13:23:53,020 - INFO - fastread - 153, 273  484
2019-02-07 13:24:02,084 - INFO - fastread - 159, 309  436
2019-02-07 13:24:11,346 - INFO - fastread - 159, 345  420
2019-02-07 13:24:20,399 - INFO - fastread - 161, 381  400
2019-02-07 13:24:29,522 - INFO - fastread - 169, 417  383
2019-02-07 13:24:38,628 - INFO - fastread - 189, 453  367
2019-02-07 13:24:47,910 - INFO - fastread - 193, 489  384
2019-02-07 13:24:57,168 - INFO - fastread - 203, 525  369
2019-02-07 13:25:06,546 - INFO - fastread - 216, 561  374
2019-02-07 13:25:16,004 - INFO - fastread - 216, 597  385
2019-02-07 13:25:25,473 - INFO - fastread - 216, 633  362
2019-02-07 13:25:34,888 - INFO - fastread - 217, 669  358
2019-02-07 13:25:44,321 - INFO - fastread - 217, 705  349
2019-02-07 13:25:53,747 - INFO - fastread - 220, 741  326
2019-02-07 13:26:03,175 - INFO - fastread - 224, 777  330
2019-02-07 13:26:12,665 - INFO - fastread - 224, 813  334
2019-02-07 13:26:22,106 - INFO - fastread - 224, 849  311
2019-02-07 13:26:31,737 - INFO - fastread - 224, 885  309
2019-02-07 13:26:41,367 - INFO - fastread - 226, 921  302
2019-02-07 13:26:50,992 - INFO - fastread - 228, 957  301
2019-02-07 13:27:00,639 - INFO - fastread - 231, 993  297
2019-02-07 13:27:10,334 - INFO - fastread - 234, 1029  300
2019-02-07 13:27:19,928 - INFO - fastread - 237, 1065  301
2019-02-07 13:27:29,690 - INFO - fastread - 242, 1101  304
2019-02-07 13:27:39,494 - INFO - fastread - 242, 1137  301
2019-02-07 13:27:49,286 - INFO - fastread - 246, 1173  302
2019-02-07 13:27:59,103 - INFO - fastread - 249, 1209  305
2019-02-07 13:28:08,786 - INFO - fastread - 250, 1245  295
2019-02-07 13:28:18,580 - INFO - fastread - 250, 1281  300
2019-02-07 13:28:28,402 - INFO - fastread - 251, 1317  295
2019-02-07 13:28:38,317 - INFO - fastread - 252, 1353  294
2019-02-07 13:28:48,244 - INFO - fastread - 252, 1389  300
2019-02-07 13:28:58,225 - INFO - fastread - 252, 1425  290
2019-02-07 13:29:08,225 - INFO - fastread - 254, 1461  291
2019-02-07 13:29:18,283 - INFO - fastread - 257, 1497  295
2019-02-07 13:29:28,358 - INFO - fastread - 259, 1533  288
2019-02-07 13:29:38,456 - INFO - fastread - 263, 1569  291
2019-02-07 13:29:48,729 - INFO - fastread - 263, 1605  291
2019-02-07 13:29:59,087 - INFO - fastread - 264, 1641  291
2019-02-07 13:30:09,534 - INFO - fastread - 264, 1677  290
2019-02-07 13:30:20,012 - INFO - fastread - 264, 1713  289
2019-02-07 13:30:30,660 - INFO - fastread - 264, 1749  296
2019-02-07 13:30:41,316 - INFO - fastread - 264, 1785  291
2019-02-07 13:30:51,961 - INFO - fastread - 268, 1821  289
2019-02-07 13:31:02,778 - INFO - fastread - 268, 1857  293
2019-02-07 13:31:13,459 - INFO - fastread - 268, 1893  287
2019-02-07 13:31:24,244 - INFO - fastread - 268, 1929  289
2019-02-07 13:31:35,134 - INFO - fastread - 270, 1965  288
2019-02-07 13:31:46,073 - INFO - fastread - 270, 2001  289
2019-02-07 13:31:56,487 - INFO - fastread - 270, 2037  286
2019-02-07 13:32:07,282 - INFO - fastread - 271, 2073  288
2019-02-07 13:32:18,144 - INFO - fastread - 271, 2109  289
2019-02-07 13:32:28,973 - INFO - fastread - 271, 2145  286
2019-02-07 13:32:39,807 - INFO - fastread - 271, 2181  287
2019-02-07 13:32:50,647 - INFO - fastread - 271, 2217  286
2019-02-07 13:33:14,369 - INFO - fastread - 271, 2314  286
2019-02-07 13:33:25,455 - INFO - fastread - 272, 2350  291
2019-02-07 13:33:36,358 - INFO - fastread - 272, 2386  287
2019-02-07 13:33:47,536 - INFO - fastread - 272, 2422  289
2019-02-07 13:33:58,741 - INFO - fastread - 272, 2458  291
2019-02-07 13:34:09,968 - INFO - fastread - 272, 2494  285
2019-02-07 13:34:34,139 - INFO - fastread - 272, 2594  284
2019-02-07 13:35:04,822 - INFO - fastread - 272, 2693  286
2019-02-07 13:35:16,108 - INFO - fastread - 275, 2729  287
2019-02-07 13:35:27,712 - INFO - fastread - 276, 2765  290
2019-02-07 13:35:39,310 - INFO - fastread - 276, 2801  290
2019-02-07 13:35:50,908 - INFO - fastread - 276, 2837  288
2019-02-07 13:36:02,550 - INFO - fastread - 276, 2873  289
2019-02-07 13:36:14,231 - INFO - fastread - 276, 2909  286
2019-02-07 13:36:38,578 - INFO - fastread - 276, 3007  288
2019-02-07 13:37:02,651 - INFO - fastread - 276, 3104  288
2019-02-07 13:37:27,147 - INFO - fastread - 276, 3196  289
2019-02-07 13:37:38,972 - INFO - fastread - 276, 3232  289
2019-02-07 13:37:38,972 - INFO - fastread - IGNORE sql12 NO IMPROVEMENT after 3 random loops. EXITING. Current estimate: 305
2019-02-07 13:37:39,007 - INFO - fastread - IGNORE sql12 | Total: 7215 | Percent Checked: 0.45 | Total Yes Data: 286 | Percent Yes Checked: 0.97
2019-02-07 13:37:39,008 - INFO - rig - ++++NEW CLF++++ QUICKREAD
2019-02-07 13:37:39,008 - INFO - quickread - Total Yes: 286 | Total No: 6929
2019-02-07 13:37:39,589 - INFO - quickread - 0, 0  475
2019-02-07 13:38:02,394 - INFO - quickread - 121, 129  475
2019-02-07 13:38:10,204 - INFO - quickread - 136, 165  517
2019-02-07 13:38:18,124 - INFO - quickread - 151, 201  628
2019-02-07 13:38:25,907 - INFO - quickread - 154, 237  622
2019-02-07 13:38:33,833 - INFO - quickread - 161, 273  592
2019-02-07 13:38:41,486 - INFO - quickread - 164, 309  571
2019-02-07 13:38:49,391 - INFO - quickread - 181, 345  549
2019-02-07 13:38:57,100 - INFO - quickread - 191, 381  548
2019-02-07 13:39:04,779 - INFO - quickread - 194, 417  528
2019-02-07 13:39:12,631 - INFO - quickread - 197, 453  494
2019-02-07 13:39:20,249 - INFO - quickread - 198, 489  465
2019-02-07 13:39:27,864 - INFO - quickread - 212, 525  433
2019-02-07 13:39:35,631 - INFO - quickread - 217, 561  451
2019-02-07 13:39:43,163 - INFO - quickread - 220, 597  431
2019-02-07 13:39:50,687 - INFO - quickread - 221, 633  410
2019-02-07 13:39:58,036 - INFO - quickread - 225, 669  384
2019-02-07 13:40:05,357 - INFO - quickread - 227, 705  373
2019-02-07 13:40:12,689 - INFO - quickread - 231, 741  361
2019-02-07 13:40:19,752 - INFO - quickread - 233, 777  354
2019-02-07 13:40:26,831 - INFO - quickread - 234, 813  342
2019-02-07 13:40:34,060 - INFO - quickread - 237, 849  331
2019-02-07 13:40:41,239 - INFO - quickread - 238, 885  325
2019-02-07 13:40:48,310 - INFO - quickread - 241, 921  316
2019-02-07 13:40:55,409 - INFO - quickread - 242, 957  313
2019-02-07 13:41:02,429 - INFO - quickread - 244, 993  305
2019-02-07 13:41:09,452 - INFO - quickread - 245, 1029  303
2019-02-07 13:41:16,476 - INFO - quickread - 247, 1065  298
