2019-01-24 14:02:33,792 - INFO - rig - apache-ant-1.7.0
2019-01-24 14:02:33,894 - INFO - fastread - Total Yes: 65 | Total No: 1984
2019-01-24 14:02:33,914 - INFO - fastread - 3, 10
2019-01-24 14:02:33,914 - INFO - fastread - 6, 20
2019-01-24 14:02:33,924 - INFO - fastread - 7, 30
2019-01-24 14:02:33,924 - INFO - fastread - 7, 40
2019-01-24 14:02:33,924 - INFO - fastread - 8, 50
2019-01-24 14:02:33,934 - INFO - fastread - 9, 60
2019-01-24 14:02:33,934 - INFO - fastread - 9, 70
2019-01-24 14:02:33,934 - INFO - fastread - 10, 80
2019-01-24 14:02:33,934 - INFO - fastread - 10, 90
2019-01-24 14:02:33,942 - INFO - fastread - 10, 100
2019-01-24 14:02:33,944 - INFO - fastread - 10, 110
2019-01-24 14:02:33,944 - INFO - fastread - 11, 120
2019-01-24 14:02:33,944 - INFO - fastread - 11, 130
2019-01-24 14:02:33,952 - INFO - fastread - 11, 140
2019-01-24 14:02:33,954 - INFO - fastread - 11, 150
2019-01-24 14:02:33,954 - INFO - fastread - 11, 160
2019-01-24 14:02:33,954 - INFO - fastread - 11, 170
2019-01-24 14:02:33,954 - INFO - fastread - 11, 180
2019-01-24 14:02:33,954 - INFO - fastread - 11, 190
2019-01-24 14:02:33,962 - INFO - fastread - 13, 200
2019-01-24 14:02:33,964 - INFO - fastread - 14, 210
2019-01-24 14:02:33,964 - INFO - fastread - 16, 220
2019-01-24 14:02:33,964 - INFO - fastread - 16, 230
2019-01-24 14:02:33,964 - INFO - fastread - 17, 240
2019-01-24 14:02:33,973 - INFO - fastread - 17, 250
2019-01-24 14:02:33,975 - INFO - fastread - 17, 260
2019-01-24 14:02:33,975 - INFO - fastread - 18, 270
2019-01-24 14:02:33,975 - INFO - fastread - 19, 280
2019-01-24 14:02:33,983 - INFO - fastread - 21, 290
2019-01-24 14:02:33,985 - INFO - fastread - 21, 300
2019-01-24 14:02:33,985 - INFO - fastread - 21, 310
2019-01-24 14:02:33,985 - INFO - fastread - 21, 320
2019-01-24 14:02:33,993 - INFO - fastread - 21, 330
2019-01-24 14:02:33,995 - INFO - fastread - 21, 340
2019-01-24 14:02:33,995 - INFO - fastread - 24, 350
2019-01-24 14:02:34,003 - INFO - fastread - 25, 360
2019-01-24 14:02:34,005 - INFO - fastread - 26, 370
2019-01-24 14:02:34,005 - INFO - fastread - 27, 380
2019-01-24 14:02:34,005 - INFO - fastread - 28, 390
2019-01-24 14:02:34,013 - INFO - fastread - 28, 400
2019-01-24 14:02:34,015 - INFO - fastread - 28, 410
2019-01-24 14:02:34,015 - INFO - fastread - 28, 420
2019-01-24 14:02:34,015 - INFO - fastread - 28, 430
2019-01-24 14:02:34,023 - INFO - fastread - 28, 440
2019-01-24 14:02:34,025 - INFO - fastread - 28, 450
2019-01-24 14:02:34,025 - INFO - fastread - 28, 460
2019-01-24 14:02:34,025 - INFO - fastread - 29, 470
2019-01-24 14:02:34,036 - INFO - fastread - 30, 480
2019-01-24 14:02:34,036 - INFO - fastread - 31, 490
2019-01-24 14:02:34,036 - INFO - fastread - 31, 500
2019-01-24 14:02:34,046 - INFO - fastread - 31, 510
2019-01-24 14:02:34,046 - INFO - fastread - 31, 520
2019-01-24 14:02:34,046 - INFO - fastread - 32, 530
2019-01-24 14:02:34,054 - INFO - fastread - 32, 540
2019-01-24 14:02:34,056 - INFO - fastread - 32, 550
2019-01-24 14:02:34,056 - INFO - fastread - 32, 560
2019-01-24 14:02:34,064 - INFO - fastread - 32, 570
2019-01-24 14:02:34,066 - INFO - fastread - 32, 580
2019-01-24 14:02:34,066 - INFO - fastread - 32, 590
2019-01-24 14:02:34,074 - INFO - fastread - 32, 600
2019-01-24 14:02:34,076 - INFO - fastread - 32, 610
2019-01-24 14:02:34,076 - INFO - fastread - 33, 620
2019-01-24 14:02:34,076 - INFO - fastread - 33, 630
2019-01-24 14:02:34,076 - INFO - fastread - 33, 640
2019-01-24 14:02:34,084 - INFO - fastread - 34, 650
2019-01-24 14:02:34,086 - INFO - fastread - 35, 660
2019-01-24 14:02:34,086 - INFO - fastread - 35, 670
2019-01-24 14:02:34,086 - INFO - fastread - 36, 680
2019-01-24 14:02:34,086 - INFO - fastread - 36, 690
2019-01-24 14:02:34,094 - INFO - fastread - 36, 700
2019-01-24 14:02:34,096 - INFO - fastread - 36, 710
2019-01-24 14:02:34,096 - INFO - fastread - 36, 720
2019-01-24 14:02:34,104 - INFO - fastread - 37, 730
2019-01-24 14:02:34,106 - INFO - fastread - 37, 740
2019-01-24 14:02:34,106 - INFO - fastread - 37, 750
2019-01-24 14:02:34,114 - INFO - fastread - 38, 760
2019-01-24 14:02:34,116 - INFO - fastread - 38, 770
2019-01-24 14:02:34,116 - INFO - fastread - 38, 780
2019-01-24 14:02:34,126 - INFO - fastread - 39, 790
