2019-01-24 14:02:33,422 - INFO - rig - columba-1.4-src
2019-01-24 14:02:33,607 - INFO - fastread - Total Yes: 102 | Total No: 3132
2019-01-24 14:02:33,622 - INFO - fastread - 10, 10
2019-01-24 14:02:33,622 - INFO - fastread - 20, 20
2019-01-24 14:02:33,622 - INFO - fastread - 28, 30
2019-01-24 14:02:33,622 - INFO - fastread - 36, 40
2019-01-24 14:02:33,622 - INFO - fastread - 42, 50
2019-01-24 14:02:33,622 - INFO - fastread - 47, 60
2019-01-24 14:02:33,638 - INFO - fastread - 52, 70
2019-01-24 14:02:33,638 - INFO - fastread - 55, 80
2019-01-24 14:02:33,638 - INFO - fastread - 57, 90
2019-01-24 14:02:33,638 - INFO - fastread - 58, 100
2019-01-24 14:02:33,654 - INFO - fastread - 58, 110
2019-01-24 14:02:33,654 - INFO - fastread - 60, 120
2019-01-24 14:02:33,654 - INFO - fastread - 62, 130
2019-01-24 14:02:33,654 - INFO - fastread - 63, 140
2019-01-24 14:02:33,669 - INFO - fastread - 63, 150
2019-01-24 14:02:33,669 - INFO - fastread - 64, 160
2019-01-24 14:02:33,669 - INFO - fastread - 65, 170
2019-01-24 14:02:33,669 - INFO - fastread - 65, 180
2019-01-24 14:02:33,669 - INFO - fastread - 66, 190
2019-01-24 14:02:33,669 - INFO - fastread - 66, 200
2019-01-24 14:02:33,685 - INFO - fastread - 67, 210
2019-01-24 14:02:33,691 - INFO - fastread - 67, 220
2019-01-24 14:02:33,691 - INFO - fastread - 68, 230
2019-01-24 14:02:33,691 - INFO - fastread - 69, 240
2019-01-24 14:02:33,691 - INFO - fastread - 70, 250
2019-01-24 14:02:33,707 - INFO - fastread - 70, 260
2019-01-24 14:02:33,707 - INFO - fastread - 70, 270
2019-01-24 14:02:33,707 - INFO - fastread - 70, 280
2019-01-24 14:02:33,707 - INFO - fastread - 70, 290
2019-01-24 14:02:33,707 - INFO - fastread - 70, 300
2019-01-24 14:02:33,707 - INFO - fastread - 70, 310
2019-01-24 14:02:33,723 - INFO - fastread - 70, 320
2019-01-24 14:02:33,723 - INFO - fastread - 70, 330
2019-01-24 14:02:33,723 - INFO - fastread - 70, 340
2019-01-24 14:02:33,723 - INFO - fastread - 70, 350
2019-01-24 14:02:33,723 - INFO - fastread - 70, 360
2019-01-24 14:02:33,723 - INFO - fastread - 70, 370
2019-01-24 14:02:33,723 - INFO - fastread - 70, 380
2019-01-24 14:02:33,738 - INFO - fastread - 71, 390
2019-01-24 14:02:33,738 - INFO - fastread - 72, 400
2019-01-24 14:02:33,738 - INFO - fastread - 72, 410
2019-01-24 14:02:33,738 - INFO - fastread - 72, 420
2019-01-24 14:02:33,754 - INFO - fastread - 72, 430
2019-01-24 14:02:33,754 - INFO - fastread - 72, 440
2019-01-24 14:02:33,754 - INFO - fastread - 73, 450
2019-01-24 14:02:33,754 - INFO - fastread - 75, 460
2019-01-24 14:02:33,754 - INFO - fastread - 75, 470
2019-01-24 14:02:33,769 - INFO - fastread - 75, 480
2019-01-24 14:02:33,769 - INFO - fastread - 75, 490
2019-01-24 14:02:33,769 - INFO - fastread - 75, 500
2019-01-24 14:02:33,769 - INFO - fastread - 76, 510
2019-01-24 14:02:33,769 - INFO - fastread - 76, 520
2019-01-24 14:02:33,785 - INFO - fastread - 76, 530
2019-01-24 14:02:33,785 - INFO - fastread - 76, 540
2019-01-24 14:02:33,785 - INFO - fastread - 79, 550
2019-01-24 14:02:33,792 - INFO - fastread - 79, 560
2019-01-24 14:02:33,792 - INFO - fastread - 80, 570
2019-01-24 14:02:33,792 - INFO - fastread - 80, 580
2019-01-24 14:02:33,792 - INFO - fastread - 80, 590
2019-01-24 14:02:33,792 - INFO - fastread - 80, 600
2019-01-24 14:02:33,792 - INFO - fastread - 81, 610
2019-01-24 14:02:33,792 - INFO - fastread - 82, 620
2019-01-24 14:02:33,792 - INFO - fastread - 82, 630
2019-01-24 14:02:33,807 - INFO - fastread - 83, 640
2019-01-24 14:02:33,807 - INFO - fastread - 83, 650
2019-01-24 14:02:33,807 - INFO - fastread - 83, 660
2019-01-24 14:02:33,807 - INFO - fastread - 83, 670
2019-01-24 14:02:33,807 - INFO - fastread - 83, 680
2019-01-24 14:02:33,807 - INFO - fastread - 83, 690
2019-01-24 14:02:33,807 - INFO - fastread - 83, 700
2019-01-24 14:02:33,807 - INFO - fastread - 84, 710
2019-01-24 14:02:33,823 - INFO - fastread - 85, 720
2019-01-24 14:02:33,823 - INFO - fastread - 85, 730
2019-01-24 14:02:33,823 - INFO - fastread - 85, 740
2019-01-24 14:02:33,823 - INFO - fastread - 85, 750
2019-01-24 14:02:33,839 - INFO - fastread - 87, 760
2019-01-24 14:02:33,839 - INFO - fastread - 87, 770
2019-01-24 14:02:33,839 - INFO - fastread - 87, 780
2019-01-24 14:02:33,839 - INFO - fastread - 88, 790
2019-01-24 14:02:33,854 - INFO - fastread - 88, 800
2019-01-24 14:02:33,854 - INFO - fastread - 88, 810
2019-01-24 14:02:33,854 - INFO - fastread - 88, 820
2019-01-24 14:02:33,854 - INFO - fastread - 88, 830
2019-01-24 14:02:33,854 - INFO - fastread - 89, 840
2019-01-24 14:02:33,854 - INFO - fastread - 89, 850
2019-01-24 14:02:33,854 - INFO - fastread - 91, 860
2019-01-24 14:02:33,870 - INFO - fastread - 91, 870
2019-01-24 14:02:33,870 - INFO - fastread - 91, 880
2019-01-24 14:02:33,870 - INFO - fastread - 91, 890
2019-01-24 14:02:33,870 - INFO - fastread - 91, 900
2019-01-24 14:02:33,885 - INFO - fastread - 91, 910
2019-01-24 14:02:33,885 - INFO - fastread - 91, 920
2019-01-24 14:02:33,894 - INFO - fastread - 91, 930
2019-01-24 14:02:33,894 - INFO - fastread - 91, 940
2019-01-24 14:02:33,902 - INFO - fastread - 91, 950
2019-01-24 14:02:33,904 - INFO - fastread - 91, 960
2019-01-24 14:02:33,904 - INFO - fastread - 91, 970
2019-01-24 14:02:33,912 - INFO - fastread - 91, 980
2019-01-24 14:02:33,914 - INFO - fastread - 91, 990
2019-01-24 14:02:33,914 - INFO - fastread - 91, 1000
2019-01-24 14:02:33,924 - INFO - fastread - 91, 1010
2019-01-24 14:02:33,924 - INFO - fastread - 91, 1020
2019-01-24 14:02:33,932 - INFO - fastread - 91, 1030
2019-01-24 14:02:33,934 - INFO - fastread - 91, 1040
2019-01-24 14:02:33,934 - INFO - fastread - 91, 1050
2019-01-24 14:02:33,934 - INFO - fastread - 91, 1060
2019-01-24 14:02:33,942 - INFO - fastread - 91, 1070
2019-01-24 14:02:33,944 - INFO - fastread - 91, 1080
2019-01-24 14:02:33,944 - INFO - fastread - 91, 1090
2019-01-24 14:02:33,954 - INFO - fastread - 91, 1100
2019-01-24 14:02:33,954 - INFO - fastread - 91, 1110
2019-01-24 14:02:33,954 - INFO - fastread - 93, 1120
2019-01-24 14:02:33,964 - INFO - fastread - 93, 1130
2019-01-24 14:02:33,964 - INFO - fastread - 93, 1140
2019-01-24 14:02:33,973 - INFO - fastread - 93, 1150
2019-01-24 14:02:33,975 - INFO - fastread - 93, 1160
2019-01-24 14:02:33,975 - INFO - fastread - 93, 1170
2019-01-24 14:02:33,983 - INFO - fastread - 93, 1180
2019-01-24 14:02:33,985 - INFO - fastread - 93, 1190
2019-01-24 14:02:33,985 - INFO - fastread - 93, 1200
2019-01-24 14:02:33,985 - INFO - fastread - 93, 1210
2019-01-24 14:02:33,993 - INFO - fastread - 93, 1220
2019-01-24 14:02:33,995 - INFO - fastread - 93, 1230
2019-01-24 14:02:33,995 - INFO - fastread - 94, 1240
2019-01-24 14:02:33,995 - INFO - fastread - 95, 1250
2019-01-24 14:02:33,995 - INFO - fastread - 95, 1260
2019-01-24 14:02:34,005 - INFO - fastread - 95, 1270
2019-01-24 14:02:34,005 - INFO - fastread - 95, 1280
2019-01-24 14:02:34,013 - INFO - fastread - 95, 1290
2019-01-24 14:02:34,015 - INFO - fastread - 95, 1300
