,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.62
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.96
2,2,31.73,16.35,16.35,0.0,10.58,9.62,11.54,14.42,14.42,50.0
3,3,31.73,16.35,16.35,0.0,10.58,9.62,11.54,14.42,14.42,68.27
4,4,31.73,43.27,42.31,0.96,26.92,11.54,29.81,37.5,44.23,75.96
5,5,31.73,43.27,42.31,0.96,26.92,11.54,29.81,37.5,44.23,73.08
6,6,34.62,49.04,51.92,0.96,32.69,13.46,46.15,49.04,50.0,72.12
7,7,34.62,49.04,51.92,0.96,32.69,13.46,46.15,49.04,50.0,72.12
8,8,41.35,57.69,60.58,2.88,39.42,15.38,46.15,62.5,54.81,75.0
9,9,41.35,57.69,60.58,2.88,39.42,15.38,46.15,62.5,54.81,76.92
10,10,43.27,59.62,62.5,3.85,42.31,17.31,47.12,67.31,56.73,80.77
11,11,43.27,59.62,62.5,3.85,42.31,17.31,47.12,67.31,56.73,83.65
12,12,45.19,59.62,64.42,3.85,48.08,19.23,48.08,72.12,61.54,82.69
13,13,45.19,59.62,64.42,3.85,48.08,19.23,48.08,72.12,61.54,83.65
14,14,52.88,60.58,65.38,4.81,50.0,19.23,49.04,73.08,63.46,79.81
15,15,52.88,60.58,65.38,4.81,50.0,19.23,49.04,73.08,63.46,83.65
16,16,54.81,63.46,66.35,5.77,52.88,21.15,49.04,73.08,65.38,88.46
17,17,54.81,63.46,66.35,5.77,52.88,21.15,49.04,73.08,65.38,90.38
18,18,59.62,63.46,67.31,7.69,52.88,23.08,50.0,73.08,66.35,95.19
19,19,59.62,63.46,67.31,7.69,52.88,23.08,50.0,73.08,66.35,92.31
20,20,64.42,64.42,67.31,7.69,52.88,23.08,50.0,73.08,66.35,95.19
21,21,64.42,64.42,67.31,7.69,52.88,23.08,50.0,73.08,66.35,95.19
22,22,70.19,68.27,68.27,9.62,52.88,23.08,50.0,75.0,67.31,93.27
23,23,70.19,68.27,68.27,9.62,52.88,23.08,50.0,75.0,67.31,92.31
24,24,70.19,72.12,70.19,9.62,52.88,23.08,50.0,78.85,69.23,95.19
25,25,70.19,72.12,70.19,9.62,52.88,23.08,50.0,78.85,69.23,95.19
26,26,70.19,72.12,72.12,10.58,52.88,23.08,50.96,82.69,69.23,96.15
27,27,70.19,72.12,72.12,10.58,52.88,23.08,50.96,82.69,69.23,96.15
28,28,72.12,72.12,74.04,11.54,52.88,23.08,50.96,83.65,69.23,99.04
29,29,72.12,72.12,74.04,11.54,52.88,23.08,50.96,83.65,69.23,94.23
30,30,73.08,72.12,74.04,11.54,52.88,24.04,51.92,83.65,74.04,100.0
31,31,73.08,72.12,74.04,11.54,52.88,24.04,51.92,83.65,74.04,97.12
32,32,75.0,73.08,74.04,13.46,52.88,24.04,51.92,88.46,75.0,97.12
33,33,75.0,73.08,74.04,13.46,52.88,24.04,51.92,88.46,75.0,100.0
34,34,75.96,73.08,74.04,14.42,53.85,24.04,52.88,88.46,75.96,98.08
35,35,75.96,73.08,74.04,14.42,53.85,24.04,52.88,88.46,75.96,
36,36,75.96,73.08,74.04,14.42,57.69,24.04,52.88,88.46,79.81,
37,37,75.96,73.08,74.04,14.42,57.69,24.04,52.88,88.46,79.81,
38,38,76.92,73.08,75.0,14.42,60.58,25.0,52.88,88.46,81.73,
39,39,76.92,73.08,75.0,14.42,60.58,25.0,52.88,88.46,81.73,
40,40,76.92,73.08,75.0,15.38,63.46,26.92,54.81,89.42,81.73,
41,41,76.92,73.08,75.0,15.38,63.46,26.92,54.81,89.42,81.73,
