,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.34
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75
2,2,19.85,20.61,19.85,0.76,4.58,1.53,8.4,16.79,17.56,48.09
3,3,19.85,20.61,19.85,0.76,4.58,1.53,8.4,16.79,17.56,59.54
4,4,29.01,42.75,41.98,0.76,14.5,3.82,25.95,34.35,35.88,63.36
5,5,29.01,42.75,41.98,0.76,14.5,3.82,25.95,34.35,35.88,67.94
6,6,44.27,54.2,51.15,0.76,17.56,6.87,42.75,43.51,49.62,66.41
7,7,44.27,54.2,51.15,0.76,17.56,6.87,42.75,43.51,49.62,70.23
8,8,54.96,60.31,56.49,1.53,17.56,8.4,49.62,49.62,54.96,67.18
9,9,54.96,60.31,56.49,1.53,17.56,8.4,49.62,49.62,54.96,70.23
10,10,58.02,66.41,63.36,3.82,17.56,9.16,49.62,56.49,58.78,70.23
11,11,58.02,66.41,63.36,3.82,17.56,9.16,49.62,56.49,58.78,
12,12,58.78,66.41,63.36,5.34,21.37,9.16,49.62,61.07,63.36,
13,13,58.78,66.41,63.36,5.34,21.37,9.16,49.62,61.07,63.36,
14,14,63.36,66.41,64.89,6.11,22.9,9.92,49.62,65.65,66.41,
15,15,63.36,66.41,64.89,6.11,22.9,9.92,49.62,65.65,66.41,
16,16,64.12,66.41,67.18,7.63,25.19,9.92,49.62,67.94,67.18,
17,17,64.12,66.41,,7.63,25.19,9.92,49.62,,68.7,
18,18,66.41,68.7,,9.92,28.24,10.69,49.62,,,
19,19,66.41,,,9.92,28.24,10.69,49.62,,,
20,20,67.94,,,10.69,29.77,10.69,49.62,,,
21,21,67.94,,,10.69,29.77,10.69,49.62,,,
22,22,67.94,,,11.45,31.3,12.21,51.15,,,
23,23,,,,11.45,31.3,12.21,51.15,,,
24,24,,,,12.21,35.88,12.21,51.91,,,
25,25,,,,12.21,35.88,12.21,51.91,,,
26,26,,,,12.21,40.46,12.21,52.67,,,
27,27,,,,12.21,40.46,12.21,52.67,,,
28,28,,,,14.5,41.22,12.21,52.67,,,
29,29,,,,14.5,41.22,12.21,52.67,,,
30,30,,,,15.27,41.22,12.21,52.67,,,
31,31,,,,15.27,41.22,12.21,52.67,,,
32,32,,,,16.03,41.22,12.98,52.67,,,
33,33,,,,16.03,41.22,12.98,52.67,,,
34,34,,,,16.03,42.75,12.98,52.67,,,
35,35,,,,16.03,42.75,12.98,52.67,,,
36,36,,,,17.56,43.51,12.98,52.67,,,
37,37,,,,17.56,43.51,12.98,52.67,,,
38,38,,,,18.32,43.51,12.98,52.67,,,
39,39,,,,18.32,43.51,12.98,52.67,,,
40,40,,,,19.85,43.51,14.5,52.67,,,
41,41,,,,19.85,43.51,14.5,52.67,,,
42,42,,,,21.37,43.51,15.27,52.67,,,
43,43,,,,21.37,43.51,15.27,52.67,,,
44,44,,,,23.66,46.56,15.27,52.67,,,
45,45,,,,23.66,46.56,15.27,52.67,,,
46,46,,,,24.43,50.38,16.79,52.67,,,
47,47,,,,24.43,50.38,16.79,52.67,,,
48,48,,,,25.19,53.44,16.79,52.67,,,
49,49,,,,25.19,53.44,16.79,52.67,,,
50,50,,,,25.19,53.44,18.32,53.44,,,
51,51,,,,25.19,53.44,18.32,53.44,,,
52,52,,,,25.95,54.2,19.85,54.2,,,
53,53,,,,25.95,54.2,19.85,54.2,,,
54,54,,,,25.95,54.96,22.14,55.73,,,
55,55,,,,25.95,54.96,22.14,55.73,,,
56,56,,,,26.72,55.73,24.43,57.25,,,
57,57,,,,26.72,55.73,24.43,57.25,,,
58,58,,,,27.48,56.49,25.19,58.02,,,
59,59,,,,27.48,56.49,25.19,58.02,,,
60,60,,,,31.3,57.25,25.95,58.02,,,
61,61,,,,31.3,57.25,25.95,58.02,,,
62,62,,,,31.3,58.78,27.48,58.78,,,
63,63,,,,31.3,58.78,27.48,58.78,,,
64,64,,,,32.06,60.31,28.24,58.78,,,
65,65,,,,32.06,60.31,28.24,58.78,,,
66,66,,,,32.82,61.07,28.24,58.78,,,
67,67,,,,32.82,61.07,28.24,58.78,,,
68,68,,,,32.82,63.36,29.77,59.54,,,
69,69,,,,32.82,63.36,29.77,59.54,,,
70,70,,,,32.82,64.89,32.06,61.07,,,
71,71,,,,32.82,64.89,32.06,61.07,,,
72,72,,,,33.59,65.65,32.82,61.07,,,
73,73,,,,33.59,65.65,32.82,61.07,,,
74,74,,,,34.35,66.41,35.88,61.83,,,
75,75,,,,34.35,66.41,35.88,61.83,,,
76,76,,,,35.88,68.7,36.64,62.6,,,
77,77,,,,35.88,68.7,36.64,62.6,,,
78,78,,,,36.64,70.99,38.17,63.36,,,
79,79,,,,36.64,70.99,38.17,63.36,,,
80,80,,,,37.4,71.76,38.93,65.65,,,
81,81,,,,37.4,71.76,38.93,65.65,,,
82,82,,,,39.69,73.28,39.69,65.65,,,
83,83,,,,39.69,73.28,39.69,65.65,,,
84,84,,,,40.46,77.1,41.22,66.41,,,
85,85,,,,40.46,77.1,41.22,66.41,,,
86,86,,,,41.98,77.86,41.22,66.41,,,
87,87,,,,41.98,77.86,41.22,66.41,,,
88,88,,,,44.27,77.86,41.22,66.41,,,
89,89,,,,44.27,77.86,41.22,66.41,,,
90,90,,,,45.04,79.39,43.51,67.18,,,
91,91,,,,45.04,79.39,43.51,67.18,,,
92,92,,,,45.04,79.39,48.09,67.94,,,
93,93,,,,45.04,79.39,48.09,67.94,,,
94,94,,,,45.04,80.15,48.85,68.7,,,
95,95,,,,45.04,80.15,48.85,68.7,,,
96,96,,,,45.04,80.15,48.85,68.7,,,
97,97,,,,45.04,80.15,48.85,68.7,,,
98,98,,,,45.04,82.44,50.38,69.47,,,
99,99,,,,45.04,82.44,50.38,69.47,,,
100,100,,,,45.04,83.97,53.44,70.23,,,
