,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.25
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98
2,2,19.53,21.09,21.88,0.39,11.33,4.69,15.62,17.58,19.14,49.61
3,3,19.53,21.09,21.88,0.39,11.33,4.69,15.62,17.58,19.14,56.64
4,4,28.52,37.5,35.55,0.78,20.7,8.2,31.64,41.02,42.97,
5,5,28.52,37.5,35.55,0.78,20.7,8.2,31.64,41.02,42.97,
6,6,50.39,44.92,43.36,1.95,23.83,8.2,32.03,60.55,55.47,
7,7,50.39,44.92,43.36,1.95,23.83,8.2,32.03,,62.5,
8,8,60.55,50.39,50.0,2.34,28.91,8.2,32.81,,,
9,9,,50.39,50.0,2.34,28.91,8.2,32.81,,,
10,10,,58.59,56.64,3.12,36.33,8.98,32.81,,,
11,11,,58.59,56.64,3.12,36.33,8.98,32.81,,,
12,12,,58.59,57.42,5.47,40.23,9.77,33.2,,,
13,13,,58.59,57.42,5.47,40.23,9.77,33.2,,,
14,14,,59.77,57.81,6.25,43.36,10.94,34.38,,,
15,15,,59.77,57.81,6.25,43.36,10.94,34.38,,,
16,16,,60.94,57.81,7.42,44.14,12.5,34.77,,,
17,17,,,57.81,7.42,44.14,12.5,34.77,,,
18,18,,,57.81,7.42,44.14,12.89,35.16,,,
19,19,,,57.81,7.42,44.14,12.89,35.16,,,
20,20,,,58.2,7.81,44.14,14.06,35.94,,,
21,21,,,58.2,7.81,44.14,14.06,35.94,,,
22,22,,,58.98,8.59,44.14,14.84,37.11,,,
23,23,,,58.98,8.59,44.14,14.84,37.11,,,
24,24,,,59.77,10.16,44.14,18.36,39.45,,,
25,25,,,59.77,10.16,44.14,18.36,39.45,,,
26,26,,,60.94,10.94,44.14,19.92,41.8,,,
27,27,,,60.94,10.94,44.14,19.92,41.8,,,
28,28,,,61.33,11.72,44.14,21.88,42.58,,,
29,29,,,,11.72,44.14,21.88,42.58,,,
30,30,,,,13.28,44.14,22.27,44.14,,,
31,31,,,,13.28,44.14,22.27,44.14,,,
32,32,,,,14.45,44.14,23.05,44.14,,,
