,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.08
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,2,0.0,18.63,19.12,0.98,15.2,16.18,14.71,17.65,16.67,
3,3,70.1,18.63,19.12,0.98,15.2,16.18,14.71,17.65,16.67,
4,4,,47.55,47.55,2.45,34.31,22.55,38.24,43.63,45.59,
5,5,,,,2.45,34.31,22.55,38.24,,70.1,
6,6,,,,3.92,44.61,25.0,67.65,,,
7,7,,,,3.92,44.61,25.0,67.65,,,
8,8,,,,4.9,49.02,26.47,89.71,,,
9,9,,,,4.9,49.02,26.47,89.71,,,
10,10,,,,4.9,52.94,27.94,89.71,,,
11,11,,,,4.9,52.94,27.94,89.71,,,
12,12,,,,5.39,59.31,28.43,90.2,,,
13,13,,,,5.39,59.31,28.43,90.2,,,
14,14,,,,6.86,60.78,29.41,90.2,,,
15,15,,,,6.86,60.78,29.41,90.2,,,
16,16,,,,7.84,64.22,29.9,90.2,,,
17,17,,,,7.84,64.22,29.9,90.2,,,
18,18,,,,8.82,67.16,31.86,90.2,,,
19,19,,,,8.82,67.16,31.86,90.2,,,
20,20,,,,9.8,69.61,33.33,90.2,,,
21,21,,,,9.8,69.61,33.33,90.2,,,
22,22,,,,9.8,69.61,34.31,90.2,,,
23,23,,,,9.8,69.61,34.31,90.2,,,
24,24,,,,11.76,69.61,35.78,90.2,,,
25,25,,,,11.76,69.61,35.78,90.2,,,
26,26,,,,12.75,69.61,35.78,90.2,,,
27,27,,,,12.75,69.61,35.78,90.2,,,
28,28,,,,13.73,70.59,35.78,90.2,,,
29,29,,,,13.73,70.59,35.78,90.2,,,
30,30,,,,14.71,72.06,37.75,90.2,,,
31,31,,,,14.71,72.06,37.75,90.2,,,
32,32,,,,17.16,74.02,37.75,90.2,,,
33,33,,,,17.16,74.02,37.75,90.2,,,
34,34,,,,18.63,75.49,37.75,90.2,,,
35,35,,,,18.63,75.49,37.75,90.2,,,
36,36,,,,19.61,76.47,38.24,90.2,,,
37,37,,,,19.61,76.47,38.24,90.2,,,
38,38,,,,20.59,77.45,38.24,90.2,,,
39,39,,,,20.59,77.45,38.24,90.2,,,
40,40,,,,21.08,79.41,39.71,90.2,,,
41,41,,,,21.08,79.41,39.71,90.2,,,
42,42,,,,22.55,81.37,40.2,90.2,,,
43,43,,,,22.55,81.37,40.2,90.2,,,
44,44,,,,24.51,83.82,40.69,90.2,,,
45,45,,,,24.51,83.82,40.69,90.2,,,
46,46,,,,25.0,84.8,41.18,90.69,,,
47,47,,,,25.0,84.8,41.18,90.69,,,
48,48,,,,26.47,85.29,42.65,91.18,,,
49,49,,,,26.47,85.29,42.65,91.18,,,
50,50,,,,27.94,85.78,43.63,91.18,,,
51,51,,,,27.94,85.78,43.63,91.18,,,
52,52,,,,29.41,86.76,44.61,91.18,,,
53,53,,,,29.41,86.76,44.61,91.18,,,
54,54,,,,29.9,86.76,45.59,91.18,,,
55,55,,,,29.9,86.76,45.59,91.18,,,
56,56,,,,30.39,87.25,46.57,91.18,,,
57,57,,,,30.39,87.25,46.57,91.18,,,
58,58,,,,31.37,89.22,49.02,91.18,,,
59,59,,,,31.37,89.22,49.02,91.18,,,
60,60,,,,32.35,90.2,50.0,91.18,,,
61,61,,,,32.35,90.2,50.0,91.18,,,
62,62,,,,32.35,90.69,50.49,91.67,,,
63,63,,,,32.35,90.69,50.49,91.67,,,
64,64,,,,33.33,90.69,52.45,92.16,,,
65,65,,,,33.33,90.69,52.45,92.16,,,
66,66,,,,33.82,91.18,53.43,92.16,,,
67,67,,,,33.82,91.18,53.43,92.16,,,
68,68,,,,34.8,91.18,53.92,92.16,,,
69,69,,,,34.8,91.18,53.92,92.16,,,
70,70,,,,35.78,91.18,55.39,92.16,,,
71,71,,,,35.78,91.18,55.39,92.16,,,
72,72,,,,35.78,92.16,56.37,92.16,,,
73,73,,,,35.78,92.16,56.37,92.16,,,
74,74,,,,36.76,92.65,56.86,92.65,,,
75,75,,,,36.76,92.65,56.86,92.65,,,
76,76,,,,37.25,93.14,56.86,92.65,,,
77,77,,,,37.25,93.14,56.86,92.65,,,
78,78,,,,40.2,93.63,57.35,92.65,,,
79,79,,,,40.2,93.63,57.35,92.65,,,
80,80,,,,42.65,94.12,58.33,92.65,,,
81,81,,,,42.65,94.12,58.33,92.65,,,
82,82,,,,43.63,94.61,58.82,92.65,,,
83,83,,,,43.63,94.61,58.82,92.65,,,
84,84,,,,45.1,94.61,59.31,93.14,,,
85,85,,,,45.1,94.61,59.31,93.14,,,
86,86,,,,45.59,94.61,60.78,93.14,,,
87,87,,,,45.59,94.61,60.78,93.14,,,
88,88,,,,46.57,96.08,61.76,93.63,,,
89,89,,,,46.57,96.08,61.76,93.63,,,
90,90,,,,48.04,96.57,62.25,93.63,,,
91,91,,,,48.04,96.57,62.25,93.63,,,
92,92,,,,48.53,96.57,62.25,93.63,,,
93,93,,,,48.53,96.57,62.25,93.63,,,
94,94,,,,48.53,96.57,62.75,93.63,,,
95,95,,,,48.53,96.57,62.75,93.63,,,
96,96,,,,50.0,96.57,64.22,93.63,,,
97,97,,,,50.0,96.57,64.22,93.63,,,
98,98,,,,51.47,96.57,64.71,93.63,,,
99,99,,,,51.47,96.57,64.71,93.63,,,
100,100,,,,51.96,96.57,65.69,93.63,,,
