2019-01-27 23:31:26,508 - INFO - rig - jEdit-4.2
2019-01-27 23:31:31,398 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-27 23:31:31,398 - INFO - fastread - Total Yes: 256 | Total No: 10066
2019-01-27 23:31:31,781 - INFO - fastread - 0, 0
2019-01-27 23:31:32,659 - INFO - fastread - 7, 7
2019-01-27 23:31:35,233 - INFO - fastread - 7, 27
2019-01-27 23:31:37,937 - INFO - fastread - 8, 47
2019-01-27 23:31:40,460 - INFO - fastread - 12, 67
2019-01-27 23:31:42,939 - INFO - fastread - 13, 87
2019-01-27 23:31:45,394 - INFO - fastread - 23, 107
2019-01-27 23:31:48,008 - INFO - fastread - 38, 127
2019-01-27 23:31:50,567 - INFO - fastread - 45, 147
2019-01-27 23:31:53,146 - INFO - fastread - 56, 167
2019-01-27 23:31:55,872 - INFO - fastread - 63, 187
2019-01-27 23:31:58,615 - INFO - fastread - 72, 207
2019-01-27 23:32:01,188 - INFO - fastread - 80, 227
2019-01-27 23:32:03,771 - INFO - fastread - 89, 247
2019-01-27 23:32:06,435 - INFO - fastread - 97, 267
2019-01-27 23:32:09,058 - INFO - fastread - 104, 287
2019-01-27 23:32:11,882 - INFO - fastread - 115, 307
2019-01-27 23:32:14,627 - INFO - fastread - 123, 327
2019-01-27 23:32:17,399 - INFO - fastread - 129, 347
2019-01-27 23:32:20,052 - INFO - fastread - 134, 367
2019-01-27 23:32:22,616 - INFO - fastread - 136, 387
2019-01-27 23:32:25,254 - INFO - fastread - 141, 407
2019-01-27 23:32:27,746 - INFO - fastread - 143, 427
2019-01-27 23:32:30,450 - INFO - fastread - 150, 447
2019-01-27 23:32:33,089 - INFO - fastread - 153, 467
2019-01-27 23:32:35,868 - INFO - fastread - 155, 487
2019-01-27 23:32:38,594 - INFO - fastread - 155, 507
2019-01-27 23:32:41,203 - INFO - fastread - 162, 527
2019-01-27 23:32:43,901 - INFO - fastread - 167, 547
2019-01-27 23:32:46,728 - INFO - fastread - 173, 567
2019-01-27 23:32:49,573 - INFO - fastread - 183, 587
2019-01-27 23:32:52,719 - INFO - fastread - 192, 607
2019-01-27 23:32:55,898 - INFO - fastread - 195, 627
2019-01-27 23:32:59,036 - INFO - fastread - 199, 647
2019-01-27 23:33:02,174 - INFO - fastread - 201, 667
2019-01-27 23:33:05,057 - INFO - fastread - 201, 687
2019-01-27 23:33:07,851 - INFO - fastread - 201, 707
2019-01-27 23:33:10,939 - INFO - fastread - 202, 727
2019-01-27 23:33:14,046 - INFO - fastread - 202, 747
2019-01-27 23:33:17,212 - INFO - fastread - 202, 767
2019-01-27 23:33:20,227 - INFO - fastread - 203, 787
2019-01-27 23:33:23,534 - INFO - fastread - 206, 807
2019-01-27 23:33:26,719 - INFO - fastread - 210, 827
2019-01-27 23:33:29,785 - INFO - fastread - 210, 847
2019-01-27 23:33:32,741 - INFO - fastread - 210, 867
2019-01-27 23:33:35,713 - INFO - fastread - 210, 887
2019-01-27 23:33:38,881 - INFO - fastread - 210, 907
2019-01-27 23:33:42,087 - INFO - fastread - 211, 927
2019-01-27 23:33:45,373 - INFO - fastread - 211, 947
2019-01-27 23:33:48,791 - INFO - fastread - 211, 967
2019-01-27 23:33:52,338 - INFO - fastread - 211, 987
2019-01-27 23:33:55,674 - INFO - fastread - 214, 1007
2019-01-27 23:33:58,852 - INFO - fastread - 216, 1027
2019-01-27 23:34:02,089 - INFO - fastread - 219, 1047
2019-01-27 23:34:05,276 - INFO - fastread - 220, 1067
2019-01-27 23:34:08,512 - INFO - fastread - 220, 1087
2019-01-27 23:34:11,809 - INFO - fastread - 220, 1107
2019-01-27 23:34:15,382 - INFO - fastread - 220, 1127
2019-01-27 23:34:18,720 - INFO - fastread - 220, 1147
2019-01-27 23:34:22,031 - INFO - fastread - 220, 1167
2019-01-27 23:34:25,107 - INFO - fastread - 220, 1187
2019-01-27 23:34:28,234 - INFO - fastread - 220, 1207
2019-01-27 23:34:31,697 - INFO - fastread - 221, 1227
2019-01-27 23:34:35,157 - INFO - fastread - 221, 1247
2019-01-27 23:34:38,606 - INFO - fastread - 221, 1267
2019-01-27 23:34:42,227 - INFO - fastread - 221, 1287
2019-01-27 23:34:45,554 - INFO - fastread - 221, 1307
2019-01-27 23:34:48,719 - INFO - fastread - 221, 1327
2019-01-27 23:34:51,693 - INFO - fastread - 221, 1347
2019-01-27 23:34:54,827 - INFO - fastread - 221, 1367
2019-01-27 23:34:58,217 - INFO - fastread - 221, 1387
2019-01-27 23:35:01,524 - INFO - fastread - 221, 1407
2019-01-27 23:35:04,699 - INFO - fastread - 224, 1427
2019-01-27 23:35:07,622 - INFO - fastread - 226, 1447
2019-01-27 23:35:10,740 - INFO - fastread - 228, 1467
2019-01-27 23:35:14,202 - INFO - fastread - 229, 1487
2019-01-27 23:35:17,541 - INFO - fastread - 229, 1507
2019-01-27 23:35:20,666 - INFO - fastread - 229, 1527
2019-01-27 23:35:23,852 - INFO - fastread - 235, 1547
2019-01-27 23:35:27,358 - INFO - fastread - 236, 1567
2019-01-27 23:35:31,060 - INFO - fastread - 236, 1587
2019-01-27 23:35:34,668 - INFO - fastread - 236, 1607
2019-01-27 23:35:38,365 - INFO - fastread - 237, 1627
2019-01-27 23:35:41,873 - INFO - fastread - 239, 1647
2019-01-27 23:35:45,352 - INFO - fastread - 239, 1667
2019-01-27 23:35:48,539 - INFO - fastread - 239, 1687
2019-01-27 23:35:51,956 - INFO - fastread - 239, 1707
2019-01-27 23:35:55,851 - INFO - fastread - 239, 1727
2019-01-27 23:35:59,611 - INFO - fastread - 239, 1747
2019-01-27 23:36:03,626 - INFO - fastread - 240, 1767
2019-01-27 23:36:07,983 - INFO - fastread - 240, 1787
2019-01-27 23:36:12,104 - INFO - fastread - 242, 1807
2019-01-27 23:36:16,235 - INFO - fastread - 242, 1827
2019-01-27 23:36:20,284 - INFO - fastread - 242, 1847
2019-01-27 23:36:24,502 - INFO - fastread - 242, 1867
2019-01-27 23:36:28,506 - INFO - fastread - 242, 1887
2019-01-27 23:36:32,379 - INFO - fastread - 242, 1907
2019-01-27 23:36:36,331 - INFO - fastread - 242, 1927
2019-01-27 23:36:40,787 - INFO - fastread - 242, 1947
2019-01-27 23:36:45,113 - INFO - fastread - 243, 1967
2019-01-27 23:36:47,289 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-27 23:36:47,289 - INFO - fastread - Total Yes: 256 | Total No: 10066
2019-01-27 23:36:47,442 - INFO - fastread - 0, 0
2019-01-27 23:36:48,088 - INFO - fastread - 7, 7
2019-01-27 23:36:50,581 - INFO - fastread - 7, 27
2019-01-27 23:36:52,810 - INFO - fastread - 8, 47
2019-01-27 23:36:55,212 - INFO - fastread - 12, 67
2019-01-27 23:36:57,582 - INFO - fastread - 13, 87
2019-01-27 23:37:00,023 - INFO - fastread - 23, 107
2019-01-27 23:37:02,582 - INFO - fastread - 38, 127
2019-01-27 23:37:05,015 - INFO - fastread - 45, 147
2019-01-27 23:37:07,718 - INFO - fastread - 56, 167
