2019-02-05 13:15:58,531 - INFO - rig - jfreechart-1.0.19
2019-02-05 13:16:06,964 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-05 13:16:06,964 - INFO - fastread - Total Yes: 209 | Total No: 4199
2019-02-05 13:16:07,507 - INFO - fastread - 0, 0  475
2019-02-05 13:16:12,287 - INFO - fastread - 2, 22  475
2019-02-05 13:16:16,460 - INFO - fastread - 3, 44  475
2019-02-05 13:16:20,518 - INFO - fastread - 3, 66  475
2019-02-05 13:16:24,606 - INFO - fastread - 4, 88  475
2019-02-05 13:16:28,690 - INFO - fastread - 6, 110  475
2019-02-05 13:16:33,023 - INFO - fastread - 7, 132  67
2019-02-05 13:16:37,365 - INFO - fastread - 26, 154  67
2019-02-05 13:16:42,028 - INFO - fastread - 48, 176  81
2019-02-05 13:16:46,674 - INFO - fastread - 70, 198  95
2019-02-05 13:16:51,247 - INFO - fastread - 91, 220  105
2019-02-05 13:16:55,805 - INFO - fastread - 105, 242  116
2019-02-05 13:17:00,429 - INFO - fastread - 118, 264  124
2019-02-05 13:17:05,035 - INFO - fastread - 124, 286  128
2019-02-05 13:17:09,715 - INFO - fastread - 128, 308  146
2019-02-05 13:17:14,434 - INFO - fastread - 136, 330  151
2019-02-05 13:17:19,119 - INFO - fastread - 143, 352  155
2019-02-05 13:17:23,815 - INFO - fastread - 150, 374  171
2019-02-05 13:17:28,593 - INFO - fastread - 163, 396  179
2019-02-05 13:17:33,405 - INFO - fastread - 167, 418  188
2019-02-05 13:17:38,154 - INFO - fastread - 170, 440  189
2019-02-05 13:17:42,965 - INFO - fastread - 170, 462  197
2019-02-05 13:17:47,705 - INFO - fastread - 170, 484  185
2019-02-05 13:17:52,468 - INFO - fastread - 172, 506  189
2019-02-05 13:17:57,207 - INFO - fastread - 173, 528  193
2019-02-05 13:18:01,910 - INFO - fastread - 173, 550  185
2019-02-05 13:18:06,597 - INFO - fastread - 174, 572  184
2019-02-05 13:18:13,922 - INFO - fastread - 177, 594  181
2019-02-05 13:18:18,930 - INFO - fastread - 177, 616  185
2019-02-05 13:18:23,528 - INFO - fastread - 177, 638  179
2019-02-05 13:18:28,184 - INFO - fastread - 177, 660  180
2019-02-05 13:18:32,787 - INFO - fastread - 179, 682  179
2019-02-05 13:18:37,418 - INFO - fastread - 181, 704  182
2019-02-05 13:18:42,059 - INFO - fastread - 182, 726  183
2019-02-05 13:18:46,693 - INFO - fastread - 193, 748  183
2019-02-05 13:18:51,354 - INFO - fastread - 194, 770  193
2019-02-05 13:18:52,135 - INFO - fastread - IGNORE jfreechart-1.0.19 | Total: 4408 | Percent Checked: 0.17 | Total Yes Data: 209 | Percent Yes Checked: 0.93
2019-02-05 13:54:42,509 - INFO - rig - jfreechart-1.0.19
2019-02-05 13:54:49,080 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-05 13:54:49,081 - INFO - rig - ++++NEW CLF++++ SGD
2019-02-05 13:54:49,081 - INFO - fastread - Total Yes: 209 | Total No: 4199
2019-02-05 13:54:49,251 - INFO - fastread - 10, 10
2019-02-05 13:54:49,256 - INFO - fastread - 18, 20
2019-02-05 13:54:49,260 - INFO - fastread - 28, 30
2019-02-05 13:54:49,265 - INFO - fastread - 37, 40
2019-02-05 13:54:49,269 - INFO - fastread - 44, 50
2019-02-05 13:54:49,273 - INFO - fastread - 50, 60
2019-02-05 13:54:49,277 - INFO - fastread - 59, 70
2019-02-05 13:54:49,281 - INFO - fastread - 63, 80
2019-02-05 13:54:49,286 - INFO - fastread - 69, 90
2019-02-05 13:54:49,290 - INFO - fastread - 76, 100
2019-02-05 13:54:49,294 - INFO - fastread - 83, 110
2019-02-05 13:54:49,298 - INFO - fastread - 90, 120
2019-02-05 13:54:49,302 - INFO - fastread - 94, 130
2019-02-05 13:54:49,306 - INFO - fastread - 98, 140
2019-02-05 13:54:49,311 - INFO - fastread - 99, 150
2019-02-05 13:54:49,315 - INFO - fastread - 102, 160
2019-02-05 13:54:49,319 - INFO - fastread - 103, 170
2019-02-05 13:54:49,323 - INFO - fastread - 103, 180
2019-02-05 13:54:49,327 - INFO - fastread - 107, 190
2019-02-05 13:54:49,332 - INFO - fastread - 111, 200
2019-02-05 13:54:49,336 - INFO - fastread - 113, 210
2019-02-05 13:54:49,340 - INFO - fastread - 115, 220
2019-02-05 13:54:49,345 - INFO - fastread - 117, 230
2019-02-05 13:54:49,349 - INFO - fastread - 117, 240
2019-02-05 13:54:49,353 - INFO - fastread - 117, 250
2019-02-05 13:54:49,357 - INFO - fastread - 117, 260
2019-02-05 13:54:49,362 - INFO - fastread - 118, 270
2019-02-05 13:54:49,366 - INFO - fastread - 120, 280
2019-02-05 13:54:49,370 - INFO - fastread - 126, 290
2019-02-05 13:54:49,374 - INFO - fastread - 130, 300
2019-02-05 13:54:49,379 - INFO - fastread - 130, 310
2019-02-05 13:54:49,383 - INFO - fastread - 130, 320
2019-02-05 13:54:49,387 - INFO - fastread - 130, 330
2019-02-05 13:54:49,392 - INFO - fastread - 130, 340
2019-02-05 13:54:49,396 - INFO - fastread - 130, 350
2019-02-05 13:54:49,400 - INFO - fastread - 131, 360
2019-02-05 13:54:49,404 - INFO - fastread - 133, 370
2019-02-05 13:54:49,408 - INFO - fastread - 133, 380
2019-02-05 13:54:49,413 - INFO - fastread - 134, 390
2019-02-05 13:54:49,417 - INFO - fastread - 134, 400
2019-02-05 13:54:49,421 - INFO - fastread - 134, 410
2019-02-05 13:54:49,425 - INFO - fastread - 134, 420
2019-02-05 13:54:49,429 - INFO - fastread - 135, 430
2019-02-05 13:54:49,433 - INFO - fastread - 135, 440
2019-02-05 13:54:49,437 - INFO - fastread - 136, 450
2019-02-05 13:54:49,441 - INFO - fastread - 136, 460
2019-02-05 13:54:49,446 - INFO - fastread - 136, 470
2019-02-05 13:54:49,450 - INFO - fastread - 136, 480
2019-02-05 13:54:49,454 - INFO - fastread - 136, 490
2019-02-05 13:54:49,459 - INFO - fastread - 136, 500
2019-02-05 13:54:49,463 - INFO - fastread - 136, 510
2019-02-05 13:54:49,468 - INFO - fastread - 136, 520
2019-02-05 13:54:49,472 - INFO - fastread - 136, 530
2019-02-05 13:54:49,476 - INFO - fastread - 136, 540
2019-02-05 13:54:49,480 - INFO - fastread - 136, 550
2019-02-05 13:54:49,485 - INFO - fastread - 136, 560
2019-02-05 13:54:49,489 - INFO - fastread - 136, 570
2019-02-05 13:54:49,493 - INFO - fastread - 136, 580
2019-02-05 13:54:49,497 - INFO - fastread - 136, 590
2019-02-05 13:54:49,501 - INFO - fastread - 136, 600
2019-02-05 13:54:49,505 - INFO - fastread - 136, 610
2019-02-05 13:54:49,510 - INFO - fastread - 136, 620
2019-02-05 13:54:49,514 - INFO - fastread - 136, 630
2019-02-05 13:54:49,518 - INFO - fastread - 136, 640
2019-02-05 13:54:49,522 - INFO - fastread - 136, 650
2019-02-05 13:54:49,526 - INFO - fastread - 136, 660
2019-02-05 13:54:49,530 - INFO - fastread - 137, 670
2019-02-05 13:54:49,534 - INFO - fastread - 137, 680
2019-02-05 13:54:49,538 - INFO - fastread - 140, 690
2019-02-05 13:54:49,542 - INFO - fastread - 147, 700
2019-02-05 13:54:49,546 - INFO - fastread - 147, 710
2019-02-05 13:54:49,550 - INFO - fastread - 147, 720
2019-02-05 13:54:49,554 - INFO - fastread - 147, 730
2019-02-05 13:54:49,559 - INFO - fastread - 147, 740
2019-02-05 13:54:49,563 - INFO - fastread - 147, 750
2019-02-05 13:54:49,568 - INFO - fastread - 147, 760
2019-02-05 13:54:49,571 - INFO - fastread - 147, 770
2019-02-05 13:54:49,576 - INFO - fastread - 147, 780
2019-02-05 13:54:49,580 - INFO - fastread - 147, 790
2019-02-05 13:54:49,585 - INFO - fastread - 147, 800
2019-02-05 13:54:49,589 - INFO - fastread - 147, 810
2019-02-05 13:54:49,593 - INFO - fastread - 147, 820
2019-02-05 13:54:49,597 - INFO - fastread - 147, 830
2019-02-05 13:54:49,602 - INFO - fastread - 147, 840
2019-02-05 13:54:49,606 - INFO - fastread - 147, 850
2019-02-05 13:54:49,610 - INFO - fastread - 147, 860
2019-02-05 13:54:49,614 - INFO - fastread - 147, 870
2019-02-05 13:54:49,618 - INFO - fastread - 147, 880
2019-02-05 13:54:49,623 - INFO - fastread - 147, 890
2019-02-05 13:54:49,627 - INFO - fastread - 147, 900
