2019-02-05 13:15:58,883 - INFO - rig - sql12
2019-02-05 13:16:07,581 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-05 13:16:07,581 - INFO - fastread - Total Yes: 286 | Total No: 6929
2019-02-05 13:16:08,528 - INFO - fastread - 0, 0  475
2019-02-05 13:16:17,902 - INFO - fastread - 2, 36  475
2019-02-05 13:16:25,281 - INFO - fastread - 4, 71  475
2019-02-05 13:16:32,597 - INFO - fastread - 7, 107  475
2019-02-05 13:16:40,468 - INFO - fastread - 23, 143  72
2019-02-05 13:16:48,855 - INFO - fastread - 24, 179  87
2019-02-05 13:16:57,052 - INFO - fastread - 26, 215  84
2019-02-05 13:17:05,165 - INFO - fastread - 27, 251  79
2019-02-05 13:17:13,372 - INFO - fastread - 41, 287  73
2019-02-05 13:17:21,466 - INFO - fastread - 53, 323  83
2019-02-05 13:17:29,761 - INFO - fastread - 60, 359  92
2019-02-05 13:17:38,475 - INFO - fastread - 62, 395  91
2019-02-05 13:17:46,997 - INFO - fastread - 70, 431  89
2019-02-05 13:17:55,683 - INFO - fastread - 82, 467  95
2019-02-05 13:18:04,652 - INFO - fastread - 101, 503  103
2019-02-05 13:18:12,935 - INFO - fastread - 129, 539  195
2019-02-05 13:18:21,860 - INFO - fastread - 144, 575  260
2019-02-05 13:18:30,889 - INFO - fastread - 168, 611  262
2019-02-05 13:18:39,936 - INFO - fastread - 183, 647  311
2019-02-05 13:18:49,248 - INFO - fastread - 191, 683  320
2019-02-05 13:18:58,930 - INFO - fastread - 204, 719  345
2019-02-05 13:19:08,465 - INFO - fastread - 206, 755  355
2019-02-05 13:19:17,905 - INFO - fastread - 214, 791  340
2019-02-05 13:19:27,488 - INFO - fastread - 215, 827  341
2019-02-05 13:19:37,057 - INFO - fastread - 217, 863  327
2019-02-05 13:19:46,601 - INFO - fastread - 220, 899  338
2019-02-05 13:19:57,437 - INFO - fastread - 220, 935  331
2019-02-05 13:20:07,085 - INFO - fastread - 223, 971  320
2019-02-05 13:20:17,251 - INFO - fastread - 228, 1007  311
2019-02-05 13:20:27,268 - INFO - fastread - 234, 1043  317
2019-02-05 13:20:36,815 - INFO - fastread - 235, 1079  327
2019-02-05 13:20:46,328 - INFO - fastread - 236, 1115  311
2019-02-05 13:20:55,870 - INFO - fastread - 237, 1151  314
2019-02-05 13:21:05,379 - INFO - fastread - 240, 1187  305
2019-02-05 13:21:14,947 - INFO - fastread - 241, 1223  305
2019-02-05 13:21:24,645 - INFO - fastread - 243, 1259  306
2019-02-05 13:21:34,480 - INFO - fastread - 244, 1295  307
2019-02-05 13:21:44,283 - INFO - fastread - 250, 1331  303
2019-02-05 13:21:54,149 - INFO - fastread - 253, 1367  308
2019-02-05 13:22:04,051 - INFO - fastread - 259, 1403  306
2019-02-05 13:22:14,069 - INFO - fastread - 259, 1439  310
2019-02-05 13:22:24,171 - INFO - fastread - 261, 1475  304
2019-02-05 13:22:34,297 - INFO - fastread - 263, 1511  308
2019-02-05 13:22:44,480 - INFO - fastread - 263, 1547  312
2019-02-05 13:22:54,694 - INFO - fastread - 263, 1583  304
2019-02-05 13:23:04,974 - INFO - fastread - 263, 1619  305
2019-02-05 13:23:21,641 - INFO - fastread - 263, 1691  301
2019-02-05 13:23:31,718 - INFO - fastread - 264, 1727  299
2019-02-05 13:23:41,901 - INFO - fastread - 265, 1763  295
2019-02-05 13:23:52,356 - INFO - fastread - 266, 1799  297
2019-02-05 13:24:02,540 - INFO - fastread - 266, 1835  299
2019-02-05 13:24:12,708 - INFO - fastread - 267, 1871  294
2019-02-05 13:24:23,013 - INFO - fastread - 267, 1907  291
2019-02-05 13:24:37,198 - INFO - fastread - 267, 1943  292
2019-02-05 13:24:51,443 - INFO - fastread - 267, 1979  289
2019-02-05 13:25:05,751 - INFO - fastread - 268, 2015  288
2019-02-05 13:25:20,104 - INFO - fastread - 268, 2051  289
2019-02-05 13:25:30,398 - INFO - fastread - 268, 2087  287
2019-02-05 13:25:43,055 - INFO - fastread - 270, 2123  287
2019-02-05 13:25:56,227 - INFO - fastread - 270, 2159  289
