2019-01-22 17:23:06,242 - INFO - rig - apache-ant-1.7.0
2019-01-22 17:23:09,675 - INFO - fastread - Total Yes: 131 | Total No: 3967
2019-01-22 17:23:57,364 - INFO - fastread - 2, 10
2019-01-22 17:23:57,376 - INFO - fastread - 6, 20
2019-01-22 17:23:57,388 - INFO - fastread - 11, 30
2019-01-22 17:23:57,400 - INFO - fastread - 17, 40
2019-01-22 17:23:57,412 - INFO - fastread - 21, 50
2019-01-22 17:23:57,424 - INFO - fastread - 29, 60
2019-01-22 17:23:57,435 - INFO - fastread - 34, 70
2019-01-22 17:23:57,447 - INFO - fastread - 39, 80
2019-01-22 17:23:57,459 - INFO - fastread - 45, 90
2019-01-22 17:23:57,471 - INFO - fastread - 50, 100
2019-01-22 17:23:57,482 - INFO - fastread - 56, 110
2019-01-22 17:23:57,494 - INFO - fastread - 60, 120
2019-01-22 17:23:57,506 - INFO - fastread - 63, 130
2019-01-22 17:23:57,518 - INFO - fastread - 64, 140
2019-01-22 17:23:57,530 - INFO - fastread - 65, 150
2019-01-22 17:23:57,541 - INFO - fastread - 65, 160
2019-01-22 17:23:57,553 - INFO - fastread - 65, 170
2019-01-22 17:23:57,565 - INFO - fastread - 65, 180
2019-01-22 17:23:57,577 - INFO - fastread - 65, 190
2019-01-22 17:23:57,589 - INFO - fastread - 65, 200
2019-01-22 17:23:57,600 - INFO - fastread - 65, 210
2019-01-22 17:23:57,612 - INFO - fastread - 65, 220
2019-01-22 17:23:57,624 - INFO - fastread - 65, 230
2019-01-22 17:23:57,636 - INFO - fastread - 65, 240
2019-01-22 17:23:57,648 - INFO - fastread - 65, 250
2019-01-22 17:23:57,659 - INFO - fastread - 65, 260
2019-01-22 17:23:57,671 - INFO - fastread - 65, 270
2019-01-22 17:23:57,683 - INFO - fastread - 65, 280
2019-01-22 17:23:57,695 - INFO - fastread - 65, 290
2019-01-22 17:23:57,707 - INFO - fastread - 65, 300
2019-01-22 17:23:57,719 - INFO - fastread - 65, 310
