apache-ant-1.7.0
prec_read,perc_found,total_read,total_found
46.0,90.37,2160.0,638.0
47.0,90.51,2200.0,639.0
48.0,90.65,2250.0,640.0
49.0,90.79,2300.0,641.0
50.0,91.08,2340.0,643.0
51.0,91.08,2390.0,643.0
52.0,91.36,2440.0,645.0
53.0,91.36,2490.0,645.0
54.0,91.36,2530.0,645.0
55.0,91.78,2580.0,648.0
56.0,91.93,2630.0,649.0
57.0,92.07,2680.0,650.0
58.0,92.21,2720.0,651.0
59.0,92.35,2770.0,652.0
60.0,92.49,2820.0,653.0
61.0,92.49,2860.0,653.0
62.0,92.63,2910.0,654.0
63.0,92.92,2960.0,656.0
64.0,93.34,3010.0,659.0
65.0,93.63,3050.0,661.0
66.0,93.77,3100.0,662.0
67.0,94.05,3150.0,664.0
68.0,94.05,3200.0,664.0
69.0,94.19,3240.0,665.0
70.0,94.33,3290.0,666.0
71.0,94.9,3340.0,670.0


columba-1.4-src
prec_read,perc_found,total_read,total_found
1.0,14.71,20.0,15.0
2.0,35.29,50.0,36.0
3.0,70.59,90.0,72.0
4.0,82.35,120.0,84.0
5.0,82.35,150.0,84.0
6.0,82.35,180.0,84.0
7.0,82.35,220.0,84.0
8.0,82.35,250.0,84.0
9.0,82.35,280.0,84.0
10.0,82.35,310.0,84.0
11.0,82.35,340.0,84.0
12.0,83.33,380.0,85.0
13.0,84.31,410.0,86.0
14.0,84.31,440.0,86.0
15.0,84.31,470.0,86.0
16.0,84.31,510.0,86.0
17.0,84.31,540.0,86.0
18.0,84.31,570.0,86.0
19.0,84.31,600.0,86.0
20.0,84.31,640.0,86.0
21.0,84.31,670.0,86.0
22.0,84.31,700.0,86.0
23.0,84.31,730.0,86.0
24.0,84.31,760.0,86.0
25.0,84.31,800.0,86.0
26.0,84.31,830.0,86.0
27.0,84.31,860.0,86.0
28.0,84.31,890.0,86.0
29.0,85.29,930.0,87.0
30.0,86.27,960.0,88.0
31.0,86.27,990.0,88.0
32.0,86.27,1020.0,88.0
33.0,86.27,1060.0,88.0
34.0,87.25,1090.0,89.0
35.0,87.25,1120.0,89.0
36.0,87.25,1150.0,89.0
37.0,87.25,1190.0,89.0
38.0,88.24,1220.0,90.0
39.0,88.24,1250.0,90.0
40.0,88.24,1280.0,90.0
41.0,88.24,1310.0,90.0
42.0,88.24,1350.0,90.0
43.0,89.22,1380.0,91.0
44.0,89.22,1410.0,91.0
45.0,90.2,1440.0,92.0
46.0,91.18,1480.0,93.0
47.0,91.18,1510.0,93.0
48.0,92.16,1540.0,94.0
49.0,92.16,1570.0,94.0
50.0,92.16,1610.0,94.0
51.0,93.14,1640.0,95.0
52.0,93.14,1670.0,95.0
53.0,93.14,1700.0,95.0
54.0,93.14,1740.0,95.0
55.0,93.14,1770.0,95.0
56.0,93.14,1800.0,95.0
57.0,93.14,1830.0,95.0
58.0,93.14,1860.0,95.0
59.0,93.14,1900.0,95.0
60.0,93.14,1930.0,95.0
61.0,93.14,1960.0,95.0
62.0,93.14,1990.0,95.0
63.0,93.14,2030.0,95.0
64.0,94.12,2060.0,96.0
65.0,94.12,2090.0,96.0
66.0,94.12,2120.0,96.0
67.0,94.12,2160.0,96.0


emf-2.4.1
prec_read,perc_found,total_read,total_found
1.0,32.69,20.0,17.0
2.0,59.62,40.0,31.0
3.0,67.31,60.0,35.0
4.0,67.31,80.0,35.0
5.0,69.23,100.0,36.0
6.0,71.15,130.0,37.0
7.0,71.15,150.0,37.0
8.0,73.08,170.0,38.0
9.0,75.0,190.0,39.0
10.0,75.0,210.0,39.0
11.0,76.92,240.0,40.0
12.0,78.85,260.0,41.0
13.0,80.77,280.0,42.0
14.0,80.77,300.0,42.0
15.0,80.77,320.0,42.0
16.0,82.69,350.0,43.0
17.0,82.69,370.0,43.0
18.0,82.69,390.0,43.0
19.0,82.69,410.0,43.0
20.0,82.69,430.0,43.0
21.0,82.69,450.0,43.0
22.0,82.69,480.0,43.0
23.0,82.69,500.0,43.0
24.0,82.69,520.0,43.0
25.0,82.69,540.0,43.0
26.0,82.69,560.0,43.0
27.0,82.69,590.0,43.0
28.0,82.69,610.0,43.0
29.0,82.69,630.0,43.0
30.0,82.69,650.0,43.0
31.0,82.69,670.0,43.0
32.0,82.69,700.0,43.0
33.0,84.62,720.0,44.0
34.0,84.62,740.0,44.0
35.0,84.62,760.0,44.0
36.0,84.62,780.0,44.0
37.0,84.62,810.0,44.0
38.0,84.62,830.0,44.0
39.0,84.62,850.0,44.0
40.0,84.62,870.0,44.0
41.0,84.62,890.0,44.0
42.0,86.54,920.0,45.0
43.0,86.54,940.0,45.0
44.0,86.54,960.0,45.0
45.0,86.54,980.0,45.0
46.0,86.54,1000.0,45.0
47.0,86.54,1030.0,45.0
48.0,86.54,1050.0,45.0
49.0,88.46,1070.0,46.0
50.0,88.46,1090.0,46.0
51.0,88.46,1110.0,46.0
52.0,88.46,1130.0,46.0
53.0,90.38,1160.0,47.0
54.0,90.38,1180.0,47.0
55.0,90.38,1200.0,47.0
56.0,90.38,1220.0,47.0
57.0,90.38,1240.0,47.0
58.0,90.38,1270.0,47.0
59.0,90.38,1290.0,47.0
60.0,90.38,1310.0,47.0
61.0,90.38,1330.0,47.0
62.0,90.38,1350.0,47.0
63.0,90.38,1380.0,47.0
64.0,90.38,1400.0,47.0
65.0,90.38,1420.0,47.0
66.0,90.38,1440.0,47.0
67.0,90.38,1460.0,47.0
68.0,90.38,1490.0,47.0
69.0,90.38,1510.0,47.0
70.0,92.31,1530.0,48.0
71.0,92.31,1550.0,48.0
72.0,92.31,1570.0,48.0
73.0,92.31,1600.0,48.0
74.0,92.31,1620.0,48.0
75.0,92.31,1640.0,48.0
76.0,92.31,1660.0,48.0
77.0,92.31,1680.0,48.0
78.0,92.31,1710.0,48.0
79.0,92.31,1730.0,48.0
80.0,92.31,1750.0,48.0
81.0,94.23,1770.0,49.0
82.0,94.23,1790.0,49.0
83.0,94.23,1820.0,49.0
84.0,94.23,1840.0,49.0
85.0,94.23,1860.0,49.0
86.0,94.23,1880.0,49.0
87.0,94.23,1900.0,49.0
88.0,94.23,1920.0,49.0
89.0,94.23,1950.0,49.0
90.0,96.15,1970.0,50.0


hibernate-distribution-3.3.2.GA
