2019-02-01 12:35:43,575 - INFO - rig - argouml
2019-02-01 12:35:50,932 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-01 12:35:50,932 - INFO - fastread - Total Yes: 1413 | Total No: 8039
2019-02-01 12:35:51,367 - INFO - fastread - 0, 0  9999
2019-02-01 12:39:27,544 - INFO - fastread - 1239, 1450  9999
2019-02-01 12:39:41,937 - INFO - fastread - 1245, 1497  2383
2019-02-01 12:39:57,519 - INFO - fastread - 1251, 1544  2058
2019-02-01 12:40:14,326 - INFO - fastread - 1259, 1591  2083
2019-02-01 12:40:31,624 - INFO - fastread - 1270, 1638  1874
2019-02-01 12:40:50,404 - INFO - fastread - 1271, 1685  1731
2019-02-01 12:41:09,901 - INFO - fastread - 1275, 1732  1693
2019-02-01 12:41:37,068 - INFO - fastread - 1276, 1779  1583
2019-02-01 12:41:59,217 - INFO - fastread - 1284, 1826  1555
2019-02-01 12:42:25,124 - INFO - fastread - 1290, 1873  1525
2019-02-01 12:42:46,603 - INFO - fastread - 1291, 1920  1490
2019-02-01 12:43:15,939 - INFO - fastread - 1293, 1967  1469
2019-02-01 12:43:35,721 - INFO - fastread - 1295, 2014  1451
2019-02-01 12:43:55,994 - INFO - fastread - 1296, 2061  1438
2019-02-01 12:44:16,265 - INFO - fastread - 1299, 2108  1426
2019-02-01 12:44:37,257 - INFO - fastread - 1301, 2155  1422
2019-02-01 12:44:58,256 - INFO - fastread - 1307, 2202  1415
2019-02-01 12:45:19,864 - INFO - fastread - 1310, 2249  1419
2019-02-01 12:45:40,613 - INFO - fastread - 1317, 2296  1415
2019-02-01 12:46:08,249 - INFO - fastread - 1318, 2343  1423
2019-02-01 12:46:34,309 - INFO - fastread - 1318, 2390  1414
2019-02-01 12:47:00,072 - INFO - fastread - 1319, 2437  1406
2019-02-01 12:47:27,750 - INFO - fastread - 1319, 2484  1401
2019-02-01 12:48:00,273 - INFO - fastread - 1320, 2531  1396
2019-02-01 12:48:31,414 - INFO - fastread - 1322, 2578  1394
2019-02-01 12:49:00,122 - INFO - fastread - 1323, 2625  1413
2019-02-01 12:49:44,869 - INFO - fastread - 1323, 2672  1453
2019-02-01 12:50:20,955 - INFO - fastread - 1326, 2719  1590
2019-02-01 12:50:44,608 - INFO - fastread - 1327, 2766  1659
2019-02-01 12:51:03,976 - INFO - fastread - 1329, 2813  1669
2019-02-01 12:51:27,741 - INFO - fastread - 1331, 2860  1679
2019-02-01 12:51:51,805 - INFO - fastread - 1334, 2907  1689
2019-02-01 12:52:20,256 - INFO - fastread - 1334, 2954  1661
2019-02-01 12:52:40,826 - INFO - fastread - 1334, 3001  1645
2019-02-01 12:53:00,317 - INFO - fastread - 1336, 3048  1623
2019-02-01 12:53:19,105 - INFO - fastread - 1336, 3095  1646
2019-02-01 12:53:37,510 - INFO - fastread - 1339, 3142  1625
2019-02-01 12:53:55,988 - INFO - fastread - 1339, 3189  1652
2019-02-01 12:54:14,850 - INFO - fastread - 1339, 3236  1669
2019-02-01 12:54:33,884 - INFO - fastread - 1339, 3283  1651
2019-02-01 12:54:53,566 - INFO - fastread - 1339, 3330  1623
2019-02-01 12:55:18,352 - INFO - fastread - 1341, 3424  1587
2019-02-01 12:55:38,966 - INFO - fastread - 1375, 3471  1584
2019-02-01 12:56:00,400 - INFO - fastread - 1408, 3518  1640
2019-02-01 12:56:19,209 - INFO - fastread - 1408, 3565  1652
2019-02-01 12:56:38,770 - INFO - fastread - 1408, 3612  1647
2019-02-01 12:56:58,341 - INFO - fastread - 1408, 3659  1629
2019-02-01 12:57:18,010 - INFO - fastread - 1408, 3706  1602
2019-02-01 12:57:42,696 - INFO - fastread - 1408, 3800  1611
2019-02-01 12:58:07,139 - INFO - fastread - 1408, 3894  1584
2019-02-01 12:58:31,993 - INFO - fastread - 1408, 3988  1559
2019-02-01 12:58:50,832 - INFO - rig - ++++NEW CLF++++ ENSEMBLE_DT
2019-02-01 12:58:50,853 - INFO - ensemble - 10, 10
2019-02-01 12:58:50,863 - INFO - ensemble - 20, 20
2019-02-01 12:58:50,863 - INFO - ensemble - 28, 30
2019-02-01 12:58:50,873 - INFO - ensemble - 36, 40
2019-02-01 12:58:50,881 - INFO - ensemble - 42, 50
2019-02-01 12:58:50,883 - INFO - ensemble - 50, 60
2019-02-01 12:58:50,893 - INFO - ensemble - 57, 70
2019-02-01 12:58:50,893 - INFO - ensemble - 65, 80
2019-02-01 12:58:50,903 - INFO - ensemble - 74, 90
2019-02-01 12:58:50,903 - INFO - ensemble - 83, 100
2019-02-01 12:58:50,913 - INFO - ensemble - 92, 110
2019-02-01 12:58:50,921 - INFO - ensemble - 101, 120
2019-02-01 12:58:50,923 - INFO - ensemble - 109, 130
2019-02-01 12:58:50,933 - INFO - ensemble - 115, 140
2019-02-01 12:58:50,933 - INFO - ensemble - 122, 150
2019-02-01 12:58:50,943 - INFO - ensemble - 130, 160
2019-02-01 12:58:50,951 - INFO - ensemble - 138, 170
2019-02-01 12:58:50,953 - INFO - ensemble - 147, 180
2019-02-01 12:58:50,963 - INFO - ensemble - 154, 190
2019-02-01 12:58:50,963 - INFO - ensemble - 162, 200
2019-02-01 12:58:50,974 - INFO - ensemble - 170, 210
2019-02-01 12:58:50,982 - INFO - ensemble - 178, 220
2019-02-01 12:58:50,984 - INFO - ensemble - 185, 230
2019-02-01 12:58:50,994 - INFO - ensemble - 195, 240
2019-02-01 12:58:51,002 - INFO - ensemble - 202, 250
2019-02-01 12:58:51,004 - INFO - ensemble - 212, 260
2019-02-01 12:58:51,014 - INFO - ensemble - 220, 270
2019-02-01 12:58:51,024 - INFO - ensemble - 227, 280
2019-02-01 12:58:51,032 - INFO - ensemble - 236, 290
2019-02-01 12:58:51,034 - INFO - ensemble - 244, 300
2019-02-01 12:58:51,044 - INFO - ensemble - 254, 310
2019-02-01 12:58:51,044 - INFO - ensemble - 263, 320
