2019-02-01 12:35:43,058 - INFO - rig - apache-ant-1.7.0
2019-02-01 12:35:51,378 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-01 12:35:51,378 - INFO - fastread - Total Yes: 131 | Total No: 3967
2019-02-01 12:35:51,984 - INFO - fastread - 0, 0  9999
2019-02-01 12:35:59,441 - INFO - fastread - 30, 34  9999
2019-02-01 12:36:04,532 - INFO - fastread - 38, 54  114
2019-02-01 12:36:09,923 - INFO - fastread - 47, 74  153
2019-02-01 12:36:14,718 - INFO - fastread - 61, 94  107
2019-02-01 12:36:19,738 - INFO - fastread - 67, 114  131
2019-02-01 12:36:24,539 - INFO - fastread - 68, 134  139
2019-02-01 12:36:28,952 - INFO - fastread - 74, 154  131
2019-02-01 12:36:32,885 - INFO - fastread - 74, 174  159
2019-02-01 12:36:36,649 - INFO - fastread - 75, 194  144
2019-02-01 12:36:40,569 - INFO - fastread - 75, 214  157
2019-02-01 12:36:44,181 - INFO - fastread - 76, 234  152
2019-02-01 12:36:48,192 - INFO - fastread - 78, 254  150
2019-02-01 12:36:51,692 - INFO - fastread - 81, 274  145
2019-02-01 12:36:55,518 - INFO - fastread - 83, 294  157
2019-02-01 12:36:59,166 - INFO - fastread - 84, 314  148
2019-02-01 12:37:02,709 - INFO - fastread - 84, 334  143
2019-02-01 12:37:06,378 - INFO - fastread - 86, 354  136
2019-02-01 12:37:09,977 - INFO - fastread - 89, 374  142
2019-02-01 12:37:13,799 - INFO - fastread - 91, 394  146
2019-02-01 12:37:17,502 - INFO - fastread - 92, 414  136
2019-02-01 12:37:21,215 - INFO - fastread - 93, 434  132
2019-02-01 12:37:24,818 - INFO - fastread - 93, 454  135
2019-02-01 12:37:28,503 - INFO - fastread - 93, 474  129
2019-02-01 12:37:32,227 - INFO - fastread - 93, 494  128
2019-02-01 12:37:35,817 - INFO - fastread - 93, 514  127
2019-02-01 12:37:39,678 - INFO - fastread - 96, 534  128
2019-02-01 12:37:43,204 - INFO - fastread - 96, 554  128
2019-02-01 12:37:46,859 - INFO - fastread - 96, 574  125
2019-02-01 12:37:50,756 - INFO - fastread - 98, 594  124
2019-02-01 12:37:54,419 - INFO - fastread - 99, 614  126
