2019-02-01 13:06:02,038 - INFO - rig - hibernate-distribution-3.3.2.GA
2019-02-01 13:06:08,568 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-01 13:06:08,576 - INFO - fastread - Total Yes: 472 | Total No: 2496
2019-02-01 13:06:08,911 - INFO - fastread - 0, 0  9999
2019-02-01 13:06:48,576 - INFO - fastread - 346, 359  9999
2019-02-01 13:06:51,000 - INFO - fastread - 348, 373  753
2019-02-01 13:06:53,158 - INFO - fastread - 349, 387  1240
2019-02-01 13:06:55,541 - INFO - fastread - 352, 401  1241
2019-02-01 13:06:58,112 - INFO - fastread - 353, 415  921
2019-02-01 13:07:00,634 - INFO - fastread - 356, 429  777
2019-02-01 13:07:03,293 - INFO - fastread - 358, 443  677
2019-02-01 13:07:06,026 - INFO - fastread - 367, 457  667
2019-02-01 13:07:08,690 - INFO - fastread - 372, 471  674
2019-02-01 13:07:11,394 - INFO - fastread - 374, 485  661
2019-02-01 13:07:14,128 - INFO - fastread - 377, 499  648
2019-02-01 13:07:16,901 - INFO - fastread - 379, 513  629
2019-02-01 13:07:19,768 - INFO - fastread - 383, 527  643
2019-02-01 13:07:22,596 - INFO - fastread - 385, 541  637
2019-02-01 13:07:25,490 - INFO - fastread - 388, 555  637
2019-02-01 13:07:28,516 - INFO - fastread - 389, 569  638
2019-02-01 13:07:31,503 - INFO - fastread - 394, 583  624
2019-02-01 13:07:34,580 - INFO - fastread - 396, 597  624
2019-02-01 13:07:37,669 - INFO - fastread - 398, 611  621
2019-02-01 13:07:40,714 - INFO - fastread - 403, 625  617
2019-02-01 13:07:43,773 - INFO - fastread - 407, 639  618
2019-02-01 13:07:46,901 - INFO - fastread - 407, 653  621
2019-02-01 13:07:50,178 - INFO - fastread - 410, 667  610
2019-02-01 13:07:53,528 - INFO - fastread - 414, 681  609
2019-02-01 13:07:56,906 - INFO - fastread - 415, 695  610
2019-02-01 13:08:00,238 - INFO - fastread - 416, 709  600
2019-02-01 13:08:03,538 - INFO - fastread - 416, 723  592
2019-02-01 13:08:06,948 - INFO - fastread - 417, 737  587
2019-02-01 13:08:10,368 - INFO - fastread - 418, 751  580
2019-02-01 13:08:13,696 - INFO - fastread - 418, 765  575
2019-02-01 13:08:17,007 - INFO - fastread - 418, 779  565
2019-02-01 13:08:20,418 - INFO - fastread - 418, 793  559
2019-02-01 13:08:23,715 - INFO - fastread - 419, 807  551
2019-02-01 13:08:26,902 - INFO - fastread - 420, 821  546
2019-02-01 13:08:30,051 - INFO - fastread - 423, 835  556
2019-02-01 13:08:33,250 - INFO - fastread - 427, 849  584
2019-02-01 13:08:36,429 - INFO - fastread - 428, 863  589
2019-02-01 13:08:39,644 - INFO - fastread - 429, 877  576
2019-02-01 13:08:42,874 - INFO - fastread - 431, 891  570
2019-02-01 13:08:46,049 - INFO - fastread - 435, 905  566
2019-02-01 13:08:49,217 - INFO - fastread - 436, 919  561
2019-02-01 13:08:52,514 - INFO - fastread - 438, 933  552
2019-02-01 13:08:55,664 - INFO - fastread - 438, 947  549
2019-02-01 13:08:58,913 - INFO - fastread - 439, 961  546
2019-02-01 13:09:02,182 - INFO - fastread - 439, 975  539
2019-02-01 13:09:05,459 - INFO - fastread - 440, 989  534
2019-02-01 13:09:08,654 - INFO - fastread - 440, 1003  532
2019-02-01 13:09:11,904 - INFO - fastread - 440, 1017  526
2019-02-01 13:09:15,122 - INFO - fastread - 440, 1031  522
2019-02-01 13:09:18,362 - INFO - fastread - 440, 1045  519
2019-02-01 13:09:21,661 - INFO - fastread - 444, 1059  511
2019-02-01 13:09:25,002 - INFO - fastread - 445, 1073  516
2019-02-01 13:09:28,403 - INFO - fastread - 445, 1087  511
2019-02-01 13:09:31,963 - INFO - fastread - 445, 1101  509
2019-02-01 13:09:35,214 - INFO - fastread - 447, 1115  505
2019-02-01 13:09:38,652 - INFO - fastread - 449, 1129  505
2019-02-01 13:09:42,050 - INFO - fastread - 452, 1143  505
2019-02-01 13:09:45,760 - INFO - fastread - 453, 1157  508
2019-02-01 13:09:49,303 - INFO - fastread - 453, 1171  508
2019-02-01 13:09:52,907 - INFO - fastread - 453, 1185  506
2019-02-01 13:09:56,441 - INFO - fastread - 453, 1199  503
2019-02-01 13:09:59,903 - INFO - fastread - 454, 1213  500
2019-02-01 13:10:03,155 - INFO - fastread - 454, 1227  502
2019-02-01 13:10:06,524 - INFO - fastread - 454, 1241  499
2019-02-01 13:10:09,917 - INFO - fastread - 454, 1255  497
2019-02-01 13:10:13,395 - INFO - fastread - 454, 1269  494
2019-02-01 13:10:18,339 - INFO - fastread - 455, 1297  492
2019-02-01 13:10:21,799 - INFO - fastread - 456, 1311  490
2019-02-01 13:10:25,512 - INFO - fastread - 457, 1325  490
2019-02-01 13:10:28,768 - INFO - fastread - 458, 1339  491
2019-02-01 13:10:32,027 - INFO - fastread - 458, 1353  490
2019-02-01 13:10:35,378 - INFO - fastread - 458, 1367  487
2019-02-01 13:10:38,686 - INFO - fastread - 458, 1381  487
2019-02-01 13:10:42,036 - INFO - fastread - 459, 1395  485
2019-02-01 13:10:45,519 - INFO - fastread - 460, 1409  486
2019-02-01 13:10:48,964 - INFO - fastread - 460, 1423  486
2019-02-01 13:10:52,377 - INFO - fastread - 460, 1437  483
2019-02-01 13:10:55,735 - INFO - fastread - 460, 1451  482
2019-02-01 13:10:59,206 - INFO - fastread - 460, 1465  480
2019-02-01 13:11:03,940 - INFO - fastread - 460, 1493  481
2019-02-01 13:11:08,533 - INFO - fastread - 460, 1521  477
2019-02-01 13:11:13,207 - INFO - fastread - 460, 1549  476
2019-02-01 13:11:16,615 - INFO - rig - ++++NEW CLF++++ ENSEMBLE_DT
2019-02-01 13:11:16,617 - INFO - ensemble - 10, 10
2019-02-01 13:11:16,617 - INFO - ensemble - 19, 20
2019-02-01 13:11:16,628 - INFO - ensemble - 29, 30
2019-02-01 13:11:16,628 - INFO - ensemble - 37, 40
2019-02-01 13:11:16,628 - INFO - ensemble - 46, 50
2019-02-01 13:11:16,628 - INFO - ensemble - 56, 60
2019-02-01 13:11:16,638 - INFO - ensemble - 66, 70
