apache-ant-1.7.0
prec_read,perc_found,total_read,total_found
16.08,77.14,1520.0,1090.0
16.19,77.64,1530.0,1097.0
16.29,77.99,1540.0,1102.0
16.4,78.56,1550.0,1110.0
16.5,78.77,1560.0,1113.0
16.61,79.12,1570.0,1118.0
16.72,79.48,1580.0,1123.0
16.82,79.83,1590.0,1128.0
16.93,80.47,1600.0,1137.0
17.03,80.89,1610.0,1143.0
17.14,81.03,1620.0,1145.0
17.25,81.46,1630.0,1151.0
17.35,81.95,1640.0,1158.0
17.46,82.38,1650.0,1164.0
17.56,82.73,1660.0,1169.0
17.67,83.16,1670.0,1175.0
17.77,83.65,1680.0,1182.0
17.88,84.01,1690.0,1187.0
17.99,84.29,1700.0,1191.0
18.09,84.71,1710.0,1197.0
18.2,85.07,1720.0,1202.0
18.3,85.14,1730.0,1203.0
18.41,85.42,1740.0,1207.0
18.51,85.77,1750.0,1212.0
18.62,86.06,1760.0,1216.0
18.73,86.34,1770.0,1220.0
18.83,86.41,1780.0,1221.0
18.94,86.62,1790.0,1224.0
19.04,86.91,1800.0,1228.0
19.15,87.19,1810.0,1232.0
19.26,87.33,1820.0,1234.0
19.36,87.47,1830.0,1236.0
19.47,87.9,1840.0,1242.0
19.57,88.18,1850.0,1246.0
19.68,88.61,1860.0,1252.0
19.78,88.68,1870.0,1253.0
19.89,88.82,1880.0,1255.0
20.0,89.03,1890.0,1258.0
20.1,89.1,1900.0,1259.0
20.21,89.1,1910.0,1259.0
20.31,89.24,1920.0,1261.0
20.42,89.38,1930.0,1263.0
20.52,89.88,1940.0,1270.0
20.63,90.02,1950.0,1272.0
20.74,90.09,1960.0,1273.0
20.84,90.16,1970.0,1274.0
20.95,90.23,1980.0,1275.0
21.05,90.59,1990.0,1280.0
21.16,90.59,2000.0,1280.0
21.27,90.66,2010.0,1281.0
21.37,90.73,2020.0,1282.0
21.48,90.73,2030.0,1282.0
21.58,90.8,2040.0,1283.0
21.69,90.87,2050.0,1284.0
21.79,90.87,2060.0,1284.0
21.9,91.08,2070.0,1287.0
22.01,91.15,2080.0,1288.0
22.11,91.22,2090.0,1289.0
22.22,91.22,2100.0,1289.0
22.32,91.22,2110.0,1289.0
22.43,91.22,2120.0,1289.0
22.53,91.37,2130.0,1291.0
22.64,91.44,2140.0,1292.0
22.75,91.58,2150.0,1294.0
22.85,91.93,2160.0,1299.0
22.96,92.0,2170.0,1300.0
23.06,92.07,2180.0,1301.0
23.17,92.14,2190.0,1302.0
23.28,92.14,2200.0,1302.0
23.38,92.29,2210.0,1304.0
23.49,92.43,2220.0,1306.0
23.59,92.43,2230.0,1306.0
23.7,92.43,2240.0,1306.0
23.8,92.5,2250.0,1307.0
23.91,92.5,2260.0,1307.0
24.02,92.5,2270.0,1307.0
24.12,92.5,2280.0,1307.0
24.23,92.5,2290.0,1307.0
24.33,92.5,2300.0,1307.0
24.44,92.5,2310.0,1307.0
24.55,92.5,2320.0,1307.0
24.65,92.57,2330.0,1308.0
24.76,92.57,2340.0,1308.0
24.86,92.64,2350.0,1309.0
24.97,92.64,2360.0,1309.0
25.07,92.64,2370.0,1309.0
25.18,92.64,2380.0,1309.0
25.29,92.64,2390.0,1309.0
25.39,92.71,2400.0,1310.0
25.5,92.71,2410.0,1310.0
25.6,92.78,2420.0,1311.0
25.71,92.78,2430.0,1311.0
25.81,92.78,2440.0,1311.0
25.92,92.78,2450.0,1311.0
26.03,92.78,2460.0,1311.0
26.13,92.78,2470.0,1311.0
26.24,92.92,2480.0,1313.0
26.34,92.92,2490.0,1313.0
26.45,92.99,2500.0,1314.0
26.56,93.06,2510.0,1315.0
26.66,93.06,2520.0,1315.0
26.77,93.06,2530.0,1315.0
26.87,93.14,2540.0,1316.0
26.98,93.14,2550.0,1316.0
27.08,93.14,2560.0,1316.0
27.19,93.14,2570.0,1316.0
27.3,93.14,2580.0,1316.0
27.4,93.35,2590.0,1319.0
27.51,93.35,2600.0,1319.0
27.61,93.42,2610.0,1320.0
27.72,93.49,2620.0,1321.0
27.82,93.49,2630.0,1321.0
27.93,93.63,2640.0,1323.0
28.04,93.7,2650.0,1324.0
28.14,93.7,2660.0,1324.0
28.25,93.7,2670.0,1324.0
28.35,93.77,2680.0,1325.0
28.46,93.98,2690.0,1328.0
28.57,93.98,2700.0,1328.0
28.67,94.06,2710.0,1329.0
28.78,94.2,2720.0,1331.0
28.88,94.2,2730.0,1331.0
28.99,94.2,2740.0,1331.0
29.09,94.2,2750.0,1331.0
29.2,94.2,2760.0,1331.0
29.31,94.27,2770.0,1332.0
29.41,94.27,2780.0,1332.0
29.52,94.27,2790.0,1332.0
29.62,94.27,2800.0,1332.0
29.73,94.34,2810.0,1333.0
29.83,94.34,2820.0,1333.0
29.94,94.34,2830.0,1333.0
30.05,94.34,2840.0,1333.0
30.15,94.34,2850.0,1333.0
30.26,94.34,2860.0,1333.0
30.36,94.34,2870.0,1333.0
30.47,94.41,2880.0,1334.0
30.58,94.41,2890.0,1334.0
30.68,94.41,2900.0,1334.0
30.79,94.62,2910.0,1337.0
30.89,94.76,2920.0,1339.0
31.0,94.76,2930.0,1339.0
31.1,94.76,2940.0,1339.0
31.21,94.76,2950.0,1339.0
31.32,94.76,2960.0,1339.0
31.42,94.76,2970.0,1339.0
31.53,94.76,2980.0,1339.0
31.63,94.76,2990.0,1339.0
31.74,94.76,3000.0,1339.0
31.85,94.76,3010.0,1339.0
31.95,94.76,3020.0,1339.0
32.06,94.76,3030.0,1339.0
32.16,94.76,3040.0,1339.0
32.27,94.76,3050.0,1339.0
32.37,94.76,3060.0,1339.0
32.48,94.76,3070.0,1339.0
32.59,94.83,3080.0,1340.0
32.69,94.83,3090.0,1340.0
32.8,94.83,3100.0,1340.0
32.9,94.83,3110.0,1340.0
33.01,94.83,3120.0,1340.0
33.11,94.83,3130.0,1340.0
33.22,94.83,3140.0,1340.0
33.33,94.83,3150.0,1340.0
33.43,94.83,3160.0,1340.0
33.54,94.83,3170.0,1340.0
33.64,94.83,3180.0,1340.0
33.75,94.83,3190.0,1340.0
33.86,94.83,3200.0,1340.0
33.96,94.83,3210.0,1340.0
34.07,94.83,3220.0,1340.0
34.17,94.83,3230.0,1340.0
34.28,94.83,3240.0,1340.0
34.38,94.83,3250.0,1340.0
34.49,94.83,3260.0,1340.0
34.6,94.83,3270.0,1340.0
34.7,94.83,3280.0,1340.0
34.81,94.83,3290.0,1340.0
34.91,94.83,3300.0,1340.0
35.02,94.83,3310.0,1340.0
35.12,94.83,3320.0,1340.0
35.23,94.83,3330.0,1340.0
35.34,94.83,3340.0,1340.0
35.44,94.83,3350.0,1340.0
35.55,94.83,3360.0,1340.0
35.65,94.83,3370.0,1340.0
35.76,94.83,3380.0,1340.0
35.87,94.83,3390.0,1340.0
35.97,94.83,3400.0,1340.0
36.08,94.83,3410.0,1340.0
36.18,94.83,3420.0,1340.0
36.29,94.83,3430.0,1340.0
36.39,94.83,3440.0,1340.0
36.5,94.83,3450.0,1340.0
36.61,94.83,3460.0,1340.0
36.71,94.83,3470.0,1340.0
36.82,94.83,3480.0,1340.0
36.92,94.83,3490.0,1340.0
37.03,94.83,3500.0,1340.0
37.13,94.83,3510.0,1340.0
