apache-ant-1.7.0
prec_read,perc_found,total_read,total_found
34.0,93.58,1354.0,175.0
35.0,93.58,1394.0,175.0
36.0,93.58,1434.0,175.0
37.0,93.58,1474.0,175.0
38.0,93.58,1514.0,175.0
39.0,93.58,1554.0,175.0
40.0,95.19,1594.0,178.0


argouml
prec_read,perc_found,total_read,total_found
1.0,0.57,30.0,4.0
2.0,4.96,80.0,35.0
3.0,8.5,120.0,60.0
4.0,14.73,170.0,104.0
5.0,20.54,220.0,145.0
6.0,25.5,260.0,180.0
7.0,30.88,310.0,218.0
8.0,37.25,360.0,263.0
9.0,42.78,410.0,302.0
10.0,46.6,450.0,329.0
11.0,51.84,500.0,366.0
12.0,57.37,550.0,405.0
13.0,62.04,600.0,438.0
14.0,65.44,640.0,462.0
15.0,68.84,690.0,486.0
16.0,72.52,740.0,512.0
17.0,76.2,780.0,538.0
18.0,80.59,830.0,569.0
19.0,83.71,880.0,591.0
20.0,86.54,930.0,611.0
21.0,87.39,970.0,617.0
22.0,89.24,1020.0,630.0
23.0,90.08,1070.0,636.0
24.0,90.93,1120.0,642.0
25.0,91.64,1160.0,647.0
26.0,92.07,1210.0,650.0
27.0,92.63,1260.0,654.0
28.0,92.78,1300.0,655.0
29.0,94.05,1350.0,664.0
30.0,94.48,1400.0,667.0


columba-1.4-src
prec_read,perc_found,total_read,total_found
1.0,0.98,20.0,1.0
2.0,1.96,50.0,2.0
3.0,1.96,89.0,2.0
4.0,4.9,119.0,5.0
5.0,31.37,149.0,32.0
6.0,59.8,179.0,61.0
7.0,83.33,219.0,85.0
8.0,87.25,249.0,89.0
9.0,89.22,279.0,91.0
10.0,92.16,309.0,94.0
11.0,94.12,349.0,96.0


emf-2.4.1
prec_read,perc_found,total_read,total_found
1.0,0.0,20.0,0.0
2.0,0.0,40.0,0.0
3.0,0.0,59.0,0.0
4.0,0.0,79.0,0.0
5.0,0.0,107.0,0.0
6.0,0.0,127.0,0.0
7.0,1.92,147.0,1.0
8.0,1.92,166.0,1.0
9.0,5.77,191.0,3.0
10.0,5.77,209.0,3.0
11.0,5.77,236.0,3.0
12.0,7.69,253.0,4.0
13.0,9.62,280.0,5.0
14.0,13.46,300.0,7.0
15.0,32.69,320.0,17.0
16.0,44.23,350.0,23.0
17.0,53.85,370.0,28.0
18.0,57.69,390.0,30.0
19.0,57.69,410.0,30.0
20.0,57.69,430.0,30.0
21.0,69.23,450.0,36.0
22.0,71.15,480.0,37.0
23.0,75.0,500.0,39.0
24.0,82.69,520.0,43.0
25.0,82.69,540.0,43.0
26.0,82.69,560.0,43.0
27.0,82.69,590.0,43.0
28.0,86.54,610.0,45.0
29.0,86.54,630.0,45.0
30.0,86.54,650.0,45.0
31.0,86.54,670.0,45.0
32.0,86.54,700.0,45.0
33.0,92.31,720.0,48.0
34.0,92.31,740.0,48.0
35.0,92.31,760.0,48.0
36.0,92.31,780.0,48.0
37.0,92.31,810.0,48.0
38.0,92.31,830.0,48.0
39.0,92.31,850.0,48.0
40.0,92.31,870.0,48.0
41.0,92.31,890.0,48.0
42.0,92.31,920.0,48.0
43.0,92.31,940.0,48.0
44.0,92.31,960.0,48.0
45.0,92.31,980.0,48.0
46.0,92.31,1000.0,48.0
47.0,94.23,1030.0,49.0


hibernate-distribution-3.3.2.GA
prec_read,perc_found,total_read,total_found
1.0,0.42,10.0,1.0
2.0,1.69,30.0,4.0
3.0,2.97,40.0,7.0
4.0,9.75,60.0,23.0
5.0,12.71,70.0,30.0
6.0,21.19,90.0,50.0
7.0,25.42,100.0,60.0
8.0,33.47,120.0,79.0
9.0,37.29,130.0,88.0
10.0,45.76,150.0,108.0
11.0,50.0,160.0,118.0
12.0,58.05,180.0,137.0
13.0,61.86,190.0,146.0
14.0,66.95,210.0,158.0
15.0,69.92,220.0,165.0
16.0,71.61,240.0,169.0
17.0,72.03,250.0,170.0
18.0,73.73,260.0,174.0
19.0,75.85,280.0,179.0
20.0,77.54,290.0,183.0
21.0,78.81,310.0,186.0
22.0,78.81,320.0,186.0
23.0,79.66,340.0,188.0
24.0,79.66,350.0,188.0
25.0,81.36,370.0,192.0
26.0,81.78,380.0,193.0
27.0,83.05,400.0,196.0
28.0,83.47,410.0,197.0
29.0,85.17,430.0,201.0
30.0,85.59,440.0,202.0
31.0,86.44,460.0,204.0
32.0,86.86,470.0,205.0
33.0,87.29,490.0,206.0
34.0,87.29,500.0,206.0
35.0,87.71,520.0,207.0
36.0,87.71,530.0,207.0
37.0,88.14,550.0,208.0
38.0,89.41,560.0,211.0
39.0,90.68,580.0,214.0
40.0,91.53,590.0,216.0
41.0,91.95,610.0,217.0
42.0,91.95,620.0,217.0
43.0,92.8,640.0,219.0
44.0,93.22,650.0,220.0
45.0,94.49,670.0,223.0
46.0,94.49,680.0,223.0
47.0,94.49,700.0,223.0
48.0,94.49,710.0,223.0
49.0,94.92,720.0,224.0


jEdit-4.2
prec_read,perc_found,total_read,total_found
1.0,0.78,30.0,1.0
2.0,3.91,80.0,5.0
3.0,25.0,130.0,32.0
4.0,34.38,190.0,44.0
5.0,44.53,240.0,57.0
6.0,51.56,290.0,66.0
7.0,60.94,340.0,78.0
8.0,71.88,390.0,92.0
9.0,75.78,440.0,97.0
10.0,76.56,500.0,98.0
11.0,78.12,550.0,100.0
12.0,80.47,600.0,103.0
13.0,85.16,650.0,109.0
14.0,85.94,700.0,110.0
15.0,85.94,750.0,110.0
16.0,88.28,800.0,113.0
17.0,92.19,860.0,118.0
18.0,93.75,910.0,120.0
19.0,93.75,960.0,120.0
20.0,93.75,1010.0,120.0
21.0,93.75,1060.0,120.0


jfreechart-1.0.19
prec_read,perc_found,total_read,total_found
1.0,0.96,20.0,1.0
2.0,0.96,40.0,1.0
3.0,1.92,59.0,2.0
4.0,3.85,79.0,4.0
5.0,16.35,109.0,17.0
6.0,33.65,129.0,35.0
7.0,52.88,149.0,55.0
8.0,60.58,169.0,63.0
9.0,64.42,189.0,67.0
10.0,64.42,219.0,67.0
11.0,67.31,239.0,70.0
12.0,70.19,259.0,73.0
13.0,72.12,279.0,75.0
14.0,75.96,299.0,79.0
15.0,78.85,329.0,82.0
16.0,81.73,349.0,85.0
17.0,81.73,369.0,85.0
18.0,81.73,389.0,85.0
19.0,83.65,409.0,87.0
20.0,85.58,439.0,89.0
21.0,85.58,459.0,89.0
22.0,85.58,479.0,89.0
23.0,87.5,499.0,91.0
24.0,93.27,519.0,97.0


jruby-1.4.0
prec_read,perc_found,total_read,total_found
1.0,0.32,20.0,1.0
2.0,1.61,40.0,5.0
3.0,7.72,70.0,24.0
4.0,14.15,90.0,44.0
5.0,23.47,120.0,73.0
6.0,28.62,140.0,89.0
7.0,34.41,160.0,107.0
8.0,43.09,190.0,134.0
9.0,48.87,210.0,152.0
10.0,57.88,240.0,180.0
11.0,62.7,260.0,195.0
12.0,68.81,290.0,214.0
13.0,73.63,310.0,229.0
14.0,80.71,340.0,251.0
15.0,83.92,360.0,261.0
16.0,86.5,380.0,269.0
17.0,89.39,410.0,278.0
18.0,90.03,430.0,280.0
19.0,91.0,460.0,283.0
20.0,91.0,480.0,283.0
21.0,92.28,510.0,287.0
22.0,93.25,530.0,290.0
23.0,93.57,560.0,291.0
24.0,94.21,580.0,293.0
25.0,94.53,600.0,294.0


sql12
prec_read,perc_found,total_read,total_found
1.0,1.4,20.0,2.0
2.0,2.8,60.0,4.0
3.0,2.8,100.0,4.0
4.0,2.8,130.0,4.0
5.0,17.48,169.0,25.0
6.0,32.87,199.0,47.0
7.0,49.65,239.0,71.0
8.0,55.24,279.0,79.0
9.0,61.54,309.0,88.0
10.0,63.64,349.0,91.0
11.0,65.73,379.0,94.0
12.0,67.83,419.0,97.0
13.0,71.33,459.0,102.0
14.0,72.73,489.0,104.0
15.0,73.43,529.0,105.0
16.0,73.43,569.0,105.0
17.0,75.52,599.0,108.0
18.0,76.92,639.0,110.0
19.0,78.32,669.0,112.0
20.0,80.42,709.0,115.0
21.0,81.82,749.0,117.0
22.0,84.62,779.0,121.0
23.0,87.41,819.0,125.0
24.0,90.21,849.0,129.0
25.0,90.91,889.0,130.0
26.0,94.41,929.0,135.0


