apache-ant-1.7.0
prec_read,perc_found,total_read,total_found
48.0,55.47,2460.0,71.0
49.0,56.25,2510.0,72.0
50.0,57.03,2560.0,73.0
51.0,58.59,2610.0,75.0
52.0,58.59,2660.0,75.0
53.0,58.59,2710.0,75.0
54.0,58.59,2770.0,75.0
55.0,59.38,2820.0,76.0
56.0,60.16,2870.0,77.0
57.0,60.16,2920.0,77.0
58.0,60.94,2970.0,78.0
59.0,63.28,3020.0,81.0
60.0,64.06,3080.0,82.0
61.0,64.06,3130.0,82.0
62.0,67.19,3180.0,86.0
63.0,67.19,3230.0,86.0
64.0,67.19,3280.0,86.0
65.0,68.75,3330.0,88.0
66.0,69.53,3390.0,89.0
67.0,70.31,3440.0,90.0
68.0,70.31,3490.0,90.0
69.0,70.31,3540.0,90.0
70.0,71.09,3590.0,91.0
71.0,71.09,3640.0,91.0
72.0,72.66,3700.0,93.0
73.0,73.44,3750.0,94.0
74.0,73.44,3800.0,94.0
75.0,73.44,3850.0,94.0
76.0,74.22,3900.0,95.0
77.0,75.78,3950.0,97.0
78.0,75.78,4000.0,97.0
79.0,76.56,4060.0,98.0
80.0,77.34,4110.0,99.0
81.0,78.12,4160.0,100.0
82.0,78.91,4210.0,101.0
83.0,79.69,4260.0,102.0
84.0,82.81,4310.0,106.0
85.0,86.72,4370.0,111.0
86.0,86.72,4420.0,111.0
87.0,88.28,4470.0,113.0
88.0,89.06,4520.0,114.0
89.0,89.06,4570.0,114.0
90.0,89.06,4620.0,114.0
91.0,91.41,4680.0,117.0
92.0,95.31,4730.0,122.0


jfreechart-1.0.19
prec_read,perc_found,total_read,total_found
1.0,19.23,20.0,20.0
2.0,38.46,40.0,40.0
3.0,52.88,60.0,55.0
4.0,65.38,80.0,68.0
5.0,65.38,100.0,68.0
6.0,67.31,130.0,70.0
7.0,67.31,150.0,70.0
8.0,67.31,170.0,70.0
9.0,67.31,190.0,70.0
10.0,67.31,210.0,70.0
11.0,67.31,240.0,70.0
12.0,67.31,260.0,70.0
13.0,67.31,280.0,70.0
14.0,67.31,300.0,70.0
15.0,68.27,320.0,71.0
16.0,68.27,350.0,71.0
17.0,68.27,370.0,71.0
18.0,68.27,390.0,71.0
19.0,68.27,410.0,71.0
20.0,68.27,430.0,71.0
21.0,69.23,460.0,72.0
22.0,69.23,480.0,72.0
23.0,69.23,500.0,72.0
24.0,69.23,520.0,72.0
25.0,70.19,540.0,73.0
26.0,70.19,570.0,73.0
27.0,73.08,590.0,76.0
28.0,73.08,610.0,76.0
29.0,74.04,630.0,77.0
30.0,74.04,660.0,77.0
31.0,75.96,680.0,79.0
32.0,75.96,700.0,79.0
33.0,75.96,720.0,79.0
34.0,75.96,740.0,79.0
35.0,75.96,770.0,79.0
36.0,75.96,790.0,79.0
37.0,75.96,810.0,79.0
38.0,75.96,830.0,79.0
39.0,77.88,850.0,81.0
40.0,77.88,880.0,81.0
41.0,78.85,900.0,82.0
42.0,78.85,920.0,82.0
43.0,79.81,940.0,83.0
44.0,80.77,960.0,84.0
45.0,80.77,990.0,84.0
46.0,80.77,1010.0,84.0
47.0,80.77,1030.0,84.0
48.0,80.77,1050.0,84.0
49.0,80.77,1070.0,84.0
50.0,80.77,1100.0,84.0
51.0,80.77,1120.0,84.0
52.0,81.73,1140.0,85.0
53.0,81.73,1160.0,85.0
54.0,81.73,1180.0,85.0
55.0,81.73,1210.0,85.0
56.0,81.73,1230.0,85.0
57.0,81.73,1250.0,85.0
58.0,83.65,1270.0,87.0
59.0,83.65,1290.0,87.0
60.0,83.65,1320.0,87.0
61.0,83.65,1340.0,87.0
62.0,83.65,1360.0,87.0
63.0,83.65,1380.0,87.0
64.0,83.65,1400.0,87.0
65.0,85.58,1430.0,89.0
66.0,85.58,1450.0,89.0
67.0,87.5,1470.0,91.0
68.0,87.5,1490.0,91.0
69.0,89.42,1510.0,93.0
70.0,89.42,1540.0,93.0
71.0,89.42,1560.0,93.0
72.0,89.42,1580.0,93.0
73.0,89.42,1600.0,93.0
74.0,89.42,1620.0,93.0
75.0,89.42,1650.0,93.0
76.0,89.42,1670.0,93.0
77.0,90.38,1690.0,94.0
78.0,90.38,1710.0,94.0
79.0,90.38,1740.0,94.0
80.0,91.35,1760.0,95.0
81.0,92.31,1780.0,96.0
82.0,92.31,1800.0,96.0
83.0,92.31,1820.0,96.0
84.0,92.31,1850.0,96.0
85.0,92.31,1870.0,96.0
86.0,92.31,1890.0,96.0
87.0,93.27,1910.0,97.0
88.0,93.27,1930.0,97.0


jruby-1.4.0
prec_read,perc_found,total_read,total_found
1.0,6.43,20.0,20.0
2.0,12.86,40.0,40.0
3.0,21.54,70.0,67.0
4.0,26.69,90.0,83.0
5.0,33.12,120.0,103.0
6.0,33.44,140.0,104.0
7.0,33.76,160.0,105.0
8.0,34.73,190.0,108.0
9.0,35.69,210.0,111.0
10.0,36.01,240.0,112.0
11.0,36.01,260.0,112.0
12.0,36.33,290.0,113.0
13.0,36.33,310.0,113.0
14.0,36.98,340.0,115.0
15.0,37.62,360.0,117.0
16.0,37.94,380.0,118.0
17.0,38.59,410.0,120.0
18.0,38.91,430.0,121.0
19.0,39.55,460.0,123.0
20.0,40.19,480.0,125.0
21.0,42.12,510.0,131.0
22.0,43.09,530.0,134.0
23.0,43.41,560.0,135.0
24.0,43.73,580.0,136.0
25.0,44.05,600.0,137.0
26.0,44.69,630.0,139.0
27.0,45.34,650.0,141.0
28.0,45.98,680.0,143.0
29.0,46.95,700.0,146.0
30.0,47.91,730.0,149.0
31.0,48.23,750.0,150.0
32.0,48.55,780.0,151.0
33.0,48.55,800.0,151.0
34.0,50.16,830.0,156.0
35.0,50.8,850.0,158.0
36.0,51.45,870.0,160.0
37.0,52.09,900.0,162.0
38.0,53.05,920.0,165.0
39.0,54.98,950.0,171.0
40.0,55.31,970.0,172.0
41.0,55.31,1000.0,172.0
42.0,55.63,1020.0,173.0
43.0,56.27,1050.0,175.0
44.0,57.56,1070.0,179.0
45.0,59.16,1090.0,184.0
46.0,59.49,1120.0,185.0
47.0,61.09,1140.0,190.0
48.0,61.74,1170.0,192.0
49.0,62.38,1190.0,194.0
50.0,63.67,1220.0,198.0
51.0,64.31,1240.0,200.0
52.0,64.95,1270.0,202.0
53.0,65.59,1290.0,204.0
54.0,66.24,1310.0,206.0
55.0,66.24,1340.0,206.0
56.0,66.88,1360.0,208.0
