2019-01-24 13:54:18,935 - INFO - rig - sql12
2019-01-24 13:54:19,116 - INFO - fastread - Total Yes: 143 | Total No: 3464
2019-01-24 13:54:20,117 - INFO - fastread - 10, 10
2019-01-24 13:54:20,117 - INFO - fastread - 20, 20
2019-01-24 13:54:20,127 - INFO - fastread - 29, 30
2019-01-24 13:54:20,127 - INFO - fastread - 37, 40
2019-01-24 13:54:20,127 - INFO - fastread - 45, 50
2019-01-24 13:54:20,137 - INFO - fastread - 51, 60
2019-01-24 13:54:20,137 - INFO - fastread - 58, 70
2019-01-24 13:54:20,137 - INFO - fastread - 58, 80
2019-01-24 13:54:20,147 - INFO - fastread - 59, 90
2019-01-24 13:54:20,147 - INFO - fastread - 60, 100
2019-01-24 13:54:20,147 - INFO - fastread - 60, 110
2019-01-24 13:54:20,147 - INFO - fastread - 61, 120
2019-01-24 13:54:20,157 - INFO - fastread - 61, 130
2019-01-24 13:54:20,157 - INFO - fastread - 61, 140
2019-01-24 13:54:20,157 - INFO - fastread - 61, 150
2019-01-24 13:54:20,167 - INFO - fastread - 62, 160
2019-01-24 13:54:20,167 - INFO - fastread - 64, 170
2019-01-24 13:54:20,167 - INFO - fastread - 64, 180
2019-01-24 13:54:20,178 - INFO - fastread - 64, 190
2019-01-24 13:54:20,178 - INFO - fastread - 64, 200
2019-01-24 13:54:20,178 - INFO - fastread - 65, 210
2019-01-24 13:54:20,188 - INFO - fastread - 65, 220
2019-01-24 13:54:20,188 - INFO - fastread - 65, 230
2019-01-24 13:54:20,188 - INFO - fastread - 65, 240
2019-01-24 13:54:20,188 - INFO - fastread - 65, 250
2019-01-24 13:54:20,198 - INFO - fastread - 65, 260
2019-01-24 13:54:20,198 - INFO - fastread - 65, 270
2019-01-24 13:54:20,206 - INFO - fastread - 65, 280
2019-01-24 13:54:20,208 - INFO - fastread - 65, 290
2019-01-24 13:54:20,208 - INFO - fastread - 66, 300
2019-01-24 13:54:20,218 - INFO - fastread - 66, 310
2019-01-24 13:54:20,218 - INFO - fastread - 67, 320
2019-01-24 13:54:20,226 - INFO - fastread - 67, 330
2019-01-24 13:54:20,228 - INFO - fastread - 67, 340
2019-01-24 13:54:20,228 - INFO - fastread - 67, 350
2019-01-24 13:54:20,228 - INFO - fastread - 67, 360
2019-01-24 13:54:20,228 - INFO - fastread - 67, 370
2019-01-24 13:54:20,236 - INFO - fastread - 68, 380
2019-01-24 13:54:20,238 - INFO - fastread - 69, 390
2019-01-24 13:54:20,246 - INFO - fastread - 69, 400
