2019-01-24 13:54:20,963 - INFO - rig - hibernate-distribution-3.3.2.GA
2019-01-24 13:54:21,076 - INFO - fastread - Total Yes: 236 | Total No: 1248
2019-01-24 13:54:21,257 - INFO - fastread - 10, 10
2019-01-24 13:54:21,257 - INFO - fastread - 20, 20
2019-01-24 13:54:21,257 - INFO - fastread - 26, 30
2019-01-24 13:54:21,267 - INFO - fastread - 32, 40
2019-01-24 13:54:21,267 - INFO - fastread - 40, 50
2019-01-24 13:54:21,267 - INFO - fastread - 46, 60
2019-01-24 13:54:21,275 - INFO - fastread - 53, 70
2019-01-24 13:54:21,278 - INFO - fastread - 58, 80
2019-01-24 13:54:21,278 - INFO - fastread - 58, 90
2019-01-24 13:54:21,278 - INFO - fastread - 60, 100
2019-01-24 13:54:21,286 - INFO - fastread - 61, 110
2019-01-24 13:54:21,297 - INFO - fastread - 62, 120
2019-01-24 13:54:21,300 - INFO - fastread - 64, 130
2019-01-24 13:54:21,300 - INFO - fastread - 66, 140
2019-01-24 13:54:21,306 - INFO - fastread - 68, 150
2019-01-24 13:54:21,308 - INFO - fastread - 69, 160
2019-01-24 13:54:21,308 - INFO - fastread - 71, 170
2019-01-24 13:54:21,308 - INFO - fastread - 71, 180
2019-01-24 13:54:21,308 - INFO - fastread - 72, 190
2019-01-24 13:54:21,316 - INFO - fastread - 75, 200
2019-01-24 13:54:21,318 - INFO - fastread - 76, 210
2019-01-24 13:54:21,318 - INFO - fastread - 76, 220
2019-01-24 13:54:21,326 - INFO - fastread - 76, 230
2019-01-24 13:54:21,328 - INFO - fastread - 77, 240
2019-01-24 13:54:21,328 - INFO - fastread - 79, 250
2019-01-24 13:54:21,328 - INFO - fastread - 80, 260
2019-01-24 13:54:21,338 - INFO - fastread - 82, 270
2019-01-24 13:54:21,338 - INFO - fastread - 82, 280
2019-01-24 13:54:21,338 - INFO - fastread - 83, 290
2019-01-24 13:54:21,347 - INFO - fastread - 83, 300
2019-01-24 13:54:21,349 - INFO - fastread - 84, 310
2019-01-24 13:54:21,349 - INFO - fastread - 85, 320
2019-01-24 13:54:21,357 - INFO - fastread - 88, 330
2019-01-24 13:54:21,359 - INFO - fastread - 89, 340
2019-01-24 13:54:21,359 - INFO - fastread - 90, 350
2019-01-24 13:54:21,359 - INFO - fastread - 91, 360
2019-01-24 13:54:21,367 - INFO - fastread - 91, 370
2019-01-24 13:54:21,369 - INFO - fastread - 91, 380
2019-01-24 13:54:21,369 - INFO - fastread - 91, 390
2019-01-24 13:54:21,377 - INFO - fastread - 93, 400
2019-01-24 13:54:21,379 - INFO - fastread - 93, 410
2019-01-24 13:54:21,379 - INFO - fastread - 94, 420
2019-01-24 13:54:21,379 - INFO - fastread - 95, 430
2019-01-24 13:54:21,379 - INFO - fastread - 97, 440
2019-01-24 13:54:21,379 - INFO - fastread - 99, 450
2019-01-24 13:54:21,387 - INFO - fastread - 99, 460
2019-01-24 13:54:21,389 - INFO - fastread - 100, 470
2019-01-24 13:54:21,389 - INFO - fastread - 100, 480
2019-01-24 13:54:21,389 - INFO - fastread - 102, 490
2019-01-24 13:54:21,389 - INFO - fastread - 103, 500
2019-01-24 13:54:21,389 - INFO - fastread - 104, 510
2019-01-24 13:54:21,397 - INFO - fastread - 106, 520
2019-01-24 13:54:21,399 - INFO - fastread - 107, 530
2019-01-24 13:54:21,399 - INFO - fastread - 107, 540
2019-01-24 13:54:21,399 - INFO - fastread - 108, 550
2019-01-24 13:54:21,409 - INFO - fastread - 108, 560
2019-01-24 13:54:21,409 - INFO - fastread - 111, 570
2019-01-24 13:54:21,409 - INFO - fastread - 116, 580
2019-01-24 13:54:21,417 - INFO - fastread - 117, 590
2019-01-24 13:54:21,419 - INFO - fastread - 118, 600
2019-01-24 13:54:21,419 - INFO - fastread - 118, 610
2019-01-24 13:54:21,419 - INFO - fastread - 120, 620
2019-01-24 13:54:21,419 - INFO - fastread - 121, 630
2019-01-24 13:54:21,427 - INFO - fastread - 123, 640
2019-01-24 13:54:21,429 - INFO - fastread - 124, 650
2019-01-24 13:54:21,429 - INFO - fastread - 126, 660
2019-01-24 13:54:21,429 - INFO - fastread - 128, 670
2019-01-24 13:54:21,429 - INFO - fastread - 130, 680
2019-01-24 13:54:21,429 - INFO - fastread - 130, 690
2019-01-24 13:54:21,437 - INFO - fastread - 132, 700
2019-01-24 13:54:21,439 - INFO - fastread - 133, 710
2019-01-24 13:54:21,439 - INFO - fastread - 135, 720
2019-01-24 13:54:21,439 - INFO - fastread - 137, 730
2019-01-24 13:54:21,439 - INFO - fastread - 139, 740
2019-01-24 13:54:21,447 - INFO - fastread - 140, 750
2019-01-24 13:54:21,449 - INFO - fastread - 143, 760
2019-01-24 13:54:21,449 - INFO - fastread - 146, 770
2019-01-24 13:54:21,449 - INFO - fastread - 146, 780
2019-01-24 13:54:21,459 - INFO - fastread - 149, 790
2019-01-24 13:54:21,459 - INFO - fastread - 150, 800
