2019-01-24 13:58:39,087 - INFO - rig - jfreechart-1.0.19
2019-01-24 13:58:39,220 - INFO - fastread - Total Yes: 104 | Total No: 2100
2019-01-24 13:58:39,513 - INFO - fastread - 10, 10
2019-01-24 13:58:39,513 - INFO - fastread - 20, 20
2019-01-24 13:58:39,513 - INFO - fastread - 30, 30
2019-01-24 13:58:39,521 - INFO - fastread - 35, 40
2019-01-24 13:58:39,523 - INFO - fastread - 38, 50
2019-01-24 13:58:39,523 - INFO - fastread - 47, 60
2019-01-24 13:58:39,523 - INFO - fastread - 53, 70
2019-01-24 13:58:39,523 - INFO - fastread - 62, 80
2019-01-24 13:58:39,531 - INFO - fastread - 69, 90
2019-01-24 13:58:39,533 - INFO - fastread - 76, 100
2019-01-24 13:58:39,533 - INFO - fastread - 80, 110
2019-01-24 13:58:39,533 - INFO - fastread - 84, 120
2019-01-24 13:58:39,541 - INFO - fastread - 85, 130
2019-01-24 13:58:39,543 - INFO - fastread - 88, 140
2019-01-24 13:58:39,543 - INFO - fastread - 88, 150
2019-01-24 13:58:39,543 - INFO - fastread - 88, 160
2019-01-24 13:58:39,552 - INFO - fastread - 89, 170
2019-01-24 13:58:39,554 - INFO - fastread - 89, 180
2019-01-24 13:58:39,554 - INFO - fastread - 89, 190
2019-01-24 13:58:39,554 - INFO - fastread - 89, 200
2019-01-24 13:58:39,562 - INFO - fastread - 89, 210
2019-01-24 13:58:39,564 - INFO - fastread - 92, 220
2019-01-24 13:58:39,564 - INFO - fastread - 92, 230
2019-01-24 13:58:39,564 - INFO - fastread - 92, 240
2019-01-24 13:58:39,564 - INFO - fastread - 96, 250
2019-01-24 13:58:39,572 - INFO - fastread - 96, 260
2019-01-24 13:58:39,572 - INFO - fastread - 96, 270
2019-01-24 13:58:39,574 - INFO - fastread - 97, 280
2019-01-24 13:58:39,574 - INFO - fastread - 97, 290
2019-01-24 13:58:39,574 - INFO - fastread - 97, 300
2019-01-24 13:58:39,582 - INFO - fastread - 97, 310
2019-01-24 13:58:39,584 - INFO - fastread - 97, 320
2019-01-24 13:58:39,584 - INFO - fastread - 97, 330
2019-01-24 13:58:39,584 - INFO - fastread - 97, 340
2019-01-24 13:58:39,594 - INFO - fastread - 97, 350
2019-01-24 13:58:39,594 - INFO - fastread - 97, 360
2019-01-24 13:58:39,594 - INFO - fastread - 97, 370
2019-01-24 13:58:39,602 - INFO - fastread - 98, 380
2019-01-24 13:58:39,604 - INFO - fastread - 98, 390
2019-01-24 13:58:39,604 - INFO - fastread - 98, 400
2019-01-24 13:58:39,604 - INFO - fastread - 98, 410
2019-01-24 13:58:39,615 - INFO - fastread - 98, 420
2019-01-24 13:58:39,615 - INFO - fastread - 98, 430
2019-01-24 13:58:39,615 - INFO - fastread - 98, 440
2019-01-24 13:58:39,623 - INFO - fastread - 98, 450
2019-01-24 13:58:39,625 - INFO - fastread - 98, 460
2019-01-24 13:58:39,625 - INFO - fastread - 98, 470
2019-01-24 13:58:39,625 - INFO - fastread - 98, 480
2019-01-24 13:58:39,635 - INFO - fastread - 98, 490
2019-01-24 13:58:39,635 - INFO - fastread - 98, 500
2019-01-24 13:58:39,635 - INFO - fastread - 98, 510
2019-01-24 13:58:39,643 - INFO - fastread - 98, 520
2019-01-24 13:58:39,645 - INFO - fastread - 98, 530
2019-01-24 13:58:39,645 - INFO - fastread - 98, 540
2019-01-24 13:58:39,653 - INFO - fastread - 98, 550
2019-01-24 13:58:39,655 - INFO - fastread - 98, 560
2019-01-24 13:58:39,655 - INFO - fastread - 98, 570
2019-01-24 13:58:39,661 - INFO - fastread - 98, 580
2019-01-24 13:58:39,665 - INFO - fastread - 98, 590
2019-01-24 13:58:39,665 - INFO - fastread - 98, 600
2019-01-24 13:58:39,665 - INFO - fastread - 98, 610
2019-01-24 13:58:39,673 - INFO - fastread - 98, 620
2019-01-24 13:58:39,675 - INFO - fastread - 98, 630
2019-01-24 13:58:39,675 - INFO - fastread - 98, 640
2019-01-24 13:58:39,683 - INFO - fastread - 98, 650
2019-01-24 13:58:39,685 - INFO - fastread - 98, 660
2019-01-24 13:58:39,685 - INFO - fastread - 98, 670
2019-01-24 13:58:39,685 - INFO - fastread - 98, 680
2019-01-24 13:58:39,685 - INFO - fastread - 98, 690
2019-01-24 13:58:39,693 - INFO - fastread - 98, 700
2019-01-24 13:58:39,695 - INFO - fastread - 98, 710
2019-01-24 13:58:39,695 - INFO - fastread - 98, 720
2019-01-24 13:58:39,703 - INFO - fastread - 98, 730
2019-01-24 13:58:39,705 - INFO - fastread - 98, 740
2019-01-24 13:58:39,705 - INFO - fastread - 98, 750
2019-01-24 13:58:39,713 - INFO - fastread - 98, 760
2019-01-24 13:58:39,715 - INFO - fastread - 98, 770
2019-01-24 13:58:39,715 - INFO - fastread - 98, 780
2019-01-24 13:58:39,724 - INFO - fastread - 98, 790
2019-01-24 13:58:39,726 - INFO - fastread - 98, 800
2019-01-24 13:58:39,726 - INFO - fastread - 98, 810
2019-01-24 13:58:39,734 - INFO - fastread - 98, 820
2019-01-24 13:58:39,736 - INFO - fastread - 98, 830
2019-01-24 13:58:39,736 - INFO - fastread - 98, 840
2019-01-24 13:58:39,744 - INFO - fastread - 98, 850
2019-01-24 13:58:39,746 - INFO - fastread - 98, 860
2019-01-24 13:58:39,746 - INFO - fastread - 98, 870
2019-01-24 13:58:39,746 - INFO - fastread - 98, 880
2019-01-24 13:58:39,756 - INFO - fastread - 98, 890
2019-01-24 13:58:39,756 - INFO - fastread - 98, 900
2019-01-24 13:58:39,756 - INFO - fastread - 98, 910
2019-01-24 13:58:39,764 - INFO - fastread - 98, 920
2019-01-24 13:58:39,766 - INFO - fastread - 98, 930
2019-01-24 13:58:39,766 - INFO - fastread - 98, 940
2019-01-24 13:58:39,774 - INFO - fastread - 98, 950
2019-01-24 13:58:39,776 - INFO - fastread - 98, 960
2019-01-24 13:58:39,776 - INFO - fastread - 98, 970
2019-01-24 13:58:39,786 - INFO - fastread - 98, 980
2019-01-24 13:58:39,786 - INFO - fastread - 98, 990
2019-01-24 13:58:39,786 - INFO - fastread - 98, 1000
2019-01-24 13:58:39,796 - INFO - fastread - 98, 1010
2019-01-24 13:58:39,796 - INFO - fastread - 98, 1020
2019-01-24 13:58:39,804 - INFO - fastread - 98, 1030
2019-01-24 13:58:39,806 - INFO - fastread - 98, 1040
2019-01-24 13:58:39,806 - INFO - fastread - 98, 1050
