2019-02-05 09:46:55,907 - INFO - rig - apache-jmeter-2.10
2019-02-05 09:47:03,618 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-05 09:47:03,618 - INFO - fastread - Total Yes: 374 | Total No: 7683
2019-02-05 09:47:03,994 - INFO - fastread - 0, 0  475
2019-02-05 09:47:38,337 - INFO - fastread - 278, 318  475
2019-02-05 09:47:44,792 - INFO - fastread - 280, 358  374
2019-02-05 09:47:51,641 - INFO - fastread - 284, 398  444
2019-02-05 09:47:59,162 - INFO - fastread - 285, 438  423
2019-02-05 09:48:07,777 - INFO - fastread - 286, 478  432
2019-02-05 09:48:16,249 - INFO - fastread - 291, 518  411
2019-02-05 09:48:24,878 - INFO - fastread - 292, 558  438
2019-02-05 09:48:33,244 - INFO - fastread - 293, 598  430
2019-02-05 09:48:41,700 - INFO - fastread - 297, 638  443
2019-02-05 09:48:49,399 - INFO - fastread - 303, 678  504
2019-02-05 09:48:56,938 - INFO - fastread - 305, 718  383
2019-02-05 09:49:04,511 - INFO - fastread - 310, 758  449
2019-02-05 09:49:11,897 - INFO - fastread - 311, 798  468
2019-02-05 09:49:19,571 - INFO - fastread - 312, 838  485
2019-02-05 09:49:27,287 - INFO - fastread - 312, 878  417
2019-02-05 09:49:34,930 - INFO - fastread - 318, 918  427
2019-02-05 09:49:42,607 - INFO - fastread - 318, 958  430
2019-02-05 09:49:50,062 - INFO - fastread - 319, 998  345
2019-02-05 09:49:57,616 - INFO - fastread - 320, 1038  337
2019-02-05 09:50:05,233 - INFO - fastread - 321, 1078  340
2019-02-05 09:50:12,796 - INFO - fastread - 321, 1118  341
2019-02-05 09:50:20,478 - INFO - fastread - 328, 1158  364
2019-02-05 09:50:27,878 - INFO - fastread - 329, 1198  380
2019-02-05 09:50:34,472 - INFO - fastread - 330, 1238  380
2019-02-05 09:50:41,720 - INFO - fastread - 330, 1278  375
2019-02-05 09:50:48,137 - INFO - fastread - 331, 1318  369
2019-02-05 09:50:55,192 - INFO - fastread - 331, 1358  370
2019-02-05 09:51:01,714 - INFO - fastread - 331, 1398  377
2019-02-05 09:51:08,649 - INFO - fastread - 331, 1438  364
2019-02-05 09:51:16,124 - INFO - fastread - 334, 1478  368
2019-02-05 09:51:22,712 - INFO - fastread - 336, 1518  351
2019-02-05 09:51:30,127 - INFO - fastread - 336, 1558  349
2019-02-05 09:51:36,719 - INFO - fastread - 337, 1598  349
2019-02-05 09:51:43,881 - INFO - fastread - 340, 1638  351
2019-02-05 09:51:52,126 - INFO - fastread - 340, 1678  351
2019-02-05 09:51:59,542 - INFO - fastread - 341, 1718  358
2019-02-05 09:52:07,618 - INFO - fastread - 342, 1758  361
2019-02-05 09:52:14,697 - INFO - fastread - 342, 1798  361
2019-02-05 09:52:22,216 - INFO - fastread - 342, 1838  359
2019-02-05 09:52:29,949 - INFO - fastread - 342, 1878  356
2019-02-05 09:52:37,017 - INFO - fastread - 342, 1918  355
2019-02-05 09:52:48,123 - INFO - fastread - 343, 1998  360
2019-02-05 09:52:54,508 - INFO - fastread - 354, 2038  357
2019-02-05 09:53:01,934 - INFO - fastread - 354, 2078  363
2019-02-05 09:53:10,345 - INFO - fastread - 354, 2118  363
2019-02-05 09:53:17,976 - INFO - fastread - 355, 2158  358
2019-02-05 09:53:26,250 - INFO - fastread - 355, 2198  361
2019-02-05 09:53:34,280 - INFO - fastread - 356, 2238  358
2019-02-05 09:53:41,876 - INFO - fastread - 359, 2278  357
2019-02-05 09:53:51,804 - INFO - fastread - 359, 2318  375
