2019-02-05 09:18:09,353 - INFO - rig - sql12
2019-02-05 09:18:15,383 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-05 09:18:15,383 - INFO - fastread - Total Yes: 286 | Total No: 6929
2019-02-05 09:18:15,857 - INFO - fastread - 0, 0  475
2019-02-05 09:18:41,852 - INFO - fastread - 151, 160  475
2019-02-05 09:18:49,202 - INFO - fastread - 156, 196  386
2019-02-05 09:18:56,985 - INFO - fastread - 158, 232  513
2019-02-05 09:19:04,589 - INFO - fastread - 158, 268  447
2019-02-05 09:19:12,236 - INFO - fastread - 161, 304  597
2019-02-05 09:19:19,980 - INFO - fastread - 165, 340  550
2019-02-05 09:19:28,024 - INFO - fastread - 171, 376  562
2019-02-05 09:19:35,939 - INFO - fastread - 173, 412  550
2019-02-05 09:19:43,521 - INFO - fastread - 177, 448  516
2019-02-05 09:19:51,333 - INFO - fastread - 178, 484  475
2019-02-05 09:19:59,253 - INFO - fastread - 180, 520  488
2019-02-05 09:20:06,472 - INFO - fastread - 184, 556  455
2019-02-05 09:20:14,168 - INFO - fastread - 187, 592  455
2019-02-05 09:20:22,422 - INFO - fastread - 191, 628  446
2019-02-05 09:20:30,413 - INFO - fastread - 193, 664  426
2019-02-05 09:20:38,364 - INFO - fastread - 210, 700  415
2019-02-05 09:20:46,542 - INFO - fastread - 213, 736  417
2019-02-05 09:20:54,633 - INFO - fastread - 215, 772  414
2019-02-05 09:21:02,626 - INFO - fastread - 219, 808  390
2019-02-05 09:21:10,582 - INFO - fastread - 223, 844  426
2019-02-05 09:21:18,757 - INFO - fastread - 229, 880  374
2019-02-05 09:21:27,288 - INFO - fastread - 229, 916  391
2019-02-05 09:21:35,899 - INFO - fastread - 232, 952  373
2019-02-05 09:21:44,389 - INFO - fastread - 233, 988  355
2019-02-05 09:21:51,856 - INFO - fastread - 239, 1024  360
2019-02-05 09:21:59,603 - INFO - fastread - 239, 1060  358
2019-02-05 09:22:09,664 - INFO - fastread - 239, 1096  348
2019-02-05 09:22:19,039 - INFO - fastread - 240, 1132  329
2019-02-05 09:22:27,997 - INFO - fastread - 244, 1168  327
2019-02-05 09:22:35,874 - INFO - fastread - 245, 1204  327
2019-02-05 09:23:28,389 - INFO - fastread - 246, 1240  331
2019-02-05 09:23:37,311 - INFO - fastread - 250, 1276  316
2019-02-05 09:23:46,108 - INFO - fastread - 251, 1312  327
2019-02-05 09:23:56,442 - INFO - fastread - 255, 1348  323
2019-02-05 09:24:06,417 - INFO - fastread - 256, 1384  333
2019-02-05 09:24:13,649 - INFO - fastread - 256, 1420  326
2019-02-05 09:24:21,644 - INFO - fastread - 256, 1456  317
2019-02-05 09:24:29,716 - INFO - fastread - 256, 1492  316
2019-02-05 09:24:38,583 - INFO - fastread - 256, 1528  309
2019-02-05 09:24:51,728 - INFO - fastread - 256, 1600  304
2019-02-05 09:25:04,752 - INFO - fastread - 256, 1672  298
2019-02-05 09:25:17,345 - INFO - fastread - 256, 1744  290
2019-02-05 09:25:25,486 - INFO - fastread - 259, 1780  288
2019-02-05 09:25:25,515 - INFO - rig - ++++NEW CLF++++ ENSEMBLE_DT
2019-02-05 09:25:25,535 - INFO - ensemble - 9, 10
2019-02-05 09:25:25,541 - INFO - ensemble - 18, 20
2019-02-05 09:25:25,548 - INFO - ensemble - 28, 30
2019-02-05 09:25:25,554 - INFO - ensemble - 38, 40
2019-02-05 09:25:25,558 - INFO - ensemble - 47, 50
