2019-01-24 14:00:34,239 - INFO - rig - jruby-1.4.0
2019-01-24 14:00:34,380 - INFO - fastread - Total Yes: 311 | Total No: 2137
2019-01-24 14:00:34,491 - INFO - fastread - 10, 10
2019-01-24 14:00:34,491 - INFO - fastread - 19, 20
2019-01-24 14:00:34,501 - INFO - fastread - 28, 30
2019-01-24 14:00:34,501 - INFO - fastread - 37, 40
2019-01-24 14:00:34,501 - INFO - fastread - 45, 50
2019-01-24 14:00:34,511 - INFO - fastread - 55, 60
2019-01-24 14:00:34,511 - INFO - fastread - 64, 70
2019-01-24 14:00:34,519 - INFO - fastread - 73, 80
2019-01-24 14:00:34,521 - INFO - fastread - 82, 90
2019-01-24 14:00:34,521 - INFO - fastread - 91, 100
2019-01-24 14:00:34,529 - INFO - fastread - 100, 110
2019-01-24 14:00:34,531 - INFO - fastread - 108, 120
2019-01-24 14:00:34,541 - INFO - fastread - 117, 130
2019-01-24 14:00:34,541 - INFO - fastread - 127, 140
2019-01-24 14:00:34,549 - INFO - fastread - 136, 150
2019-01-24 14:00:34,551 - INFO - fastread - 146, 160
2019-01-24 14:00:34,551 - INFO - fastread - 156, 170
2019-01-24 14:00:34,559 - INFO - fastread - 163, 180
2019-01-24 14:00:34,561 - INFO - fastread - 173, 190
2019-01-24 14:00:34,561 - INFO - fastread - 182, 200
2019-01-24 14:00:34,569 - INFO - fastread - 189, 210
2019-01-24 14:00:34,571 - INFO - fastread - 199, 220
2019-01-24 14:00:34,571 - INFO - fastread - 207, 230
2019-01-24 14:00:34,579 - INFO - fastread - 217, 240
2019-01-24 14:00:34,581 - INFO - fastread - 227, 250
2019-01-24 14:00:34,581 - INFO - fastread - 233, 260
2019-01-24 14:00:34,589 - INFO - fastread - 243, 270
2019-01-24 14:00:34,592 - INFO - fastread - 252, 280
2019-01-24 14:00:34,592 - INFO - fastread - 261, 290
2019-01-24 14:00:34,602 - INFO - fastread - 270, 300
2019-01-24 14:00:34,602 - INFO - fastread - 277, 310
2019-01-24 14:00:34,612 - INFO - fastread - 278, 320
2019-01-24 14:00:34,612 - INFO - fastread - 278, 330
2019-01-24 14:00:34,620 - INFO - fastread - 278, 340
2019-01-24 14:00:34,622 - INFO - fastread - 278, 350
2019-01-24 14:00:34,632 - INFO - fastread - 278, 360
2019-01-24 14:00:34,632 - INFO - fastread - 278, 370
2019-01-24 14:00:34,642 - INFO - fastread - 278, 380
2019-01-24 14:00:34,642 - INFO - fastread - 278, 390
2019-01-24 14:00:34,652 - INFO - fastread - 278, 400
2019-01-24 14:00:34,652 - INFO - fastread - 278, 410
2019-01-24 14:00:34,662 - INFO - fastread - 278, 420
2019-01-24 14:00:34,662 - INFO - fastread - 279, 430
2019-01-24 14:00:34,672 - INFO - fastread - 280, 440
2019-01-24 14:00:34,672 - INFO - fastread - 280, 450
2019-01-24 14:00:34,682 - INFO - fastread - 280, 460
2019-01-24 14:00:34,682 - INFO - fastread - 280, 470
2019-01-24 14:00:34,692 - INFO - fastread - 280, 480
2019-01-24 14:00:34,702 - INFO - fastread - 280, 490
2019-01-24 14:00:34,702 - INFO - fastread - 281, 500
2019-01-24 14:00:34,712 - INFO - fastread - 281, 510
2019-01-24 14:00:34,712 - INFO - fastread - 281, 520
2019-01-24 14:00:34,722 - INFO - fastread - 281, 530
2019-01-24 14:00:34,722 - INFO - fastread - 281, 540
2019-01-24 14:00:34,732 - INFO - fastread - 281, 550
2019-01-24 14:00:34,732 - INFO - fastread - 281, 560
2019-01-24 14:00:34,732 - INFO - fastread - 281, 570
2019-01-24 14:00:34,743 - INFO - fastread - 281, 580
2019-01-24 14:00:34,743 - INFO - fastread - 281, 590
2019-01-24 14:00:34,751 - INFO - fastread - 282, 600
2019-01-24 14:00:34,753 - INFO - fastread - 282, 610
2019-01-24 14:00:34,763 - INFO - fastread - 282, 620
2019-01-24 14:00:34,773 - INFO - fastread - 282, 630
2019-01-24 14:00:34,773 - INFO - fastread - 282, 640
