2019-02-07 19:33:33,074 - INFO - rig - apache-jmeter-2.10
2019-02-07 19:33:43,553 - INFO - rig - ++++NEW CLF++++ QUICKREAD
2019-02-07 19:33:43,553 - INFO - quickread - Total Yes: 374 | Total No: 7683
2019-02-07 19:33:44,762 - INFO - quickread - 0, 0  475
2019-02-07 19:33:54,246 - INFO - quickread - 33, 40  475
2019-02-07 19:34:08,040 - INFO - quickread - 63, 80  416
2019-02-07 19:34:21,667 - INFO - quickread - 99, 120  535
2019-02-07 19:34:34,779 - INFO - quickread - 138, 160  442
2019-02-07 19:34:48,148 - INFO - quickread - 176, 200  411
2019-02-07 19:35:00,140 - INFO - quickread - 187, 240  385
2019-02-07 19:35:12,311 - INFO - quickread - 208, 280  328
2019-02-07 19:35:23,121 - INFO - quickread - 234, 320  296
2019-02-07 19:35:34,903 - INFO - quickread - 254, 360  316
2019-02-07 19:35:47,286 - INFO - quickread - 267, 400  342
2019-02-07 19:35:59,243 - INFO - quickread - 281, 440  346
2019-02-07 19:36:10,227 - INFO - quickread - 285, 480  360
2019-02-07 19:36:20,805 - INFO - quickread - 289, 520  342
2019-02-07 19:36:31,084 - INFO - quickread - 293, 560  335
2019-02-07 19:36:43,477 - INFO - quickread - 295, 600  329
2019-02-07 19:36:53,231 - INFO - quickread - 297, 640  324
2019-02-07 19:37:04,537 - INFO - quickread - 302, 680  320
2019-02-07 19:37:14,904 - INFO - quickread - 303, 720  323
2019-02-07 19:37:24,800 - INFO - quickread - 306, 760  322
2019-02-07 19:37:35,131 - INFO - quickread - 308, 800  323
2019-02-07 19:37:47,211 - INFO - quickread - 308, 840  323
2019-02-07 19:37:57,125 - INFO - quickread - 308, 880  319
2019-02-07 19:38:06,641 - INFO - quickread - 309, 920  316
2019-02-07 19:38:14,465 - INFO - quickread - 320, 960  316
2019-02-07 19:38:25,848 - INFO - quickread - 322, 1000  334
2019-02-07 19:38:37,171 - INFO - quickread - 324, 1040  333
2019-02-07 19:38:46,942 - INFO - quickread - 327, 1080  332
2019-02-07 19:38:56,964 - INFO - quickread - 331, 1120  334
2019-02-07 19:39:07,614 - INFO - quickread - 332, 1160  339
2019-02-07 19:39:17,281 - INFO - quickread - 333, 1200  337
2019-02-07 19:39:26,123 - INFO - quickread - 333, 1240  337
2019-02-07 19:39:36,539 - INFO - quickread - 335, 1280  335
2019-02-07 19:39:48,116 - INFO - quickread - 335, 1320  337
2019-02-07 19:39:57,226 - INFO - quickread - 342, 1360  335
2019-02-07 19:40:06,106 - INFO - quickread - 346, 1400  345
2019-02-07 19:40:16,492 - INFO - quickread - 347, 1440  350
2019-02-07 19:40:26,347 - INFO - quickread - 347, 1480  349
2019-02-07 19:40:35,471 - INFO - quickread - 348, 1520  347
2019-02-07 19:40:43,888 - INFO - quickread - 350, 1560  346
2019-02-07 19:40:53,451 - INFO - quickread - 350, 1600  348
2019-02-07 19:41:30,550 - INFO - quickread - 350, 1706  347
2019-02-07 19:42:04,947 - INFO - quickread - 350, 1807  345
2019-02-07 19:42:04,948 - INFO - quickread - IGNORE apache-jmeter-2.10 NO IMPROVEMENT after 3 random loops. EXITING. Current estimate: 364
2019-02-07 19:42:05,004 - INFO - quickread - IGNORE apache-jmeter-2.10 | Total: 8057 | Percent Checked: 0.22 | Total Yes Data: 374 | Percent Yes Checked: 0.94
2019-02-07 19:42:05,006 - INFO - rig - ++++NEW CLF++++ SGD
2019-02-07 19:42:05,006 - INFO - quickread - Total Yes: 374 | Total No: 7683
2019-02-07 19:42:08,171 - INFO - quickread - 36, 40  637
2019-02-07 19:42:09,594 - INFO - quickread - 75, 80  910
2019-02-07 19:42:11,146 - INFO - quickread - 92, 120  1013
2019-02-07 19:42:12,468 - INFO - quickread - 114, 160  1143
