2019-01-22 17:23:05,403 - INFO - rig - jfreechart-1.0.19
2019-01-22 17:23:08,820 - INFO - fastread - Total Yes: 209 | Total No: 4199
2019-01-22 17:23:59,679 - INFO - fastread - 2, 10
2019-01-22 17:23:59,692 - INFO - fastread - 9, 20
2019-01-22 17:23:59,705 - INFO - fastread - 16, 30
2019-01-22 17:23:59,717 - INFO - fastread - 21, 40
2019-01-22 17:23:59,730 - INFO - fastread - 29, 50
2019-01-22 17:23:59,742 - INFO - fastread - 36, 60
2019-01-22 17:23:59,755 - INFO - fastread - 41, 70
2019-01-22 17:23:59,768 - INFO - fastread - 49, 80
2019-01-22 17:23:59,780 - INFO - fastread - 56, 90
2019-01-22 17:23:59,793 - INFO - fastread - 63, 100
2019-01-22 17:23:59,805 - INFO - fastread - 71, 110
2019-01-22 17:23:59,818 - INFO - fastread - 78, 120
2019-01-22 17:23:59,831 - INFO - fastread - 86, 130
2019-01-22 17:23:59,843 - INFO - fastread - 94, 140
2019-01-22 17:23:59,856 - INFO - fastread - 99, 150
2019-01-22 17:23:59,868 - INFO - fastread - 100, 160
2019-01-22 17:23:59,881 - INFO - fastread - 100, 170
2019-01-22 17:23:59,893 - INFO - fastread - 100, 180
2019-01-22 17:23:59,906 - INFO - fastread - 100, 190
2019-01-22 17:23:59,918 - INFO - fastread - 100, 200
2019-01-22 17:23:59,931 - INFO - fastread - 100, 210
2019-01-22 17:23:59,944 - INFO - fastread - 100, 220
2019-01-22 17:23:59,956 - INFO - fastread - 100, 230
2019-01-22 17:23:59,986 - INFO - fastread - 100, 240
2019-01-22 17:23:59,999 - INFO - fastread - 100, 250
2019-01-22 17:24:00,012 - INFO - fastread - 101, 260
2019-01-22 17:24:00,024 - INFO - fastread - 101, 270
2019-01-22 17:24:00,037 - INFO - fastread - 101, 280
2019-01-22 17:24:00,049 - INFO - fastread - 101, 290
2019-01-22 17:24:00,063 - INFO - fastread - 101, 300
2019-01-22 17:24:00,076 - INFO - fastread - 101, 310
2019-01-22 17:24:00,088 - INFO - fastread - 101, 320
2019-01-22 17:24:00,101 - INFO - fastread - 102, 330
2019-01-22 17:24:00,113 - INFO - fastread - 102, 340
2019-01-22 17:24:00,126 - INFO - fastread - 104, 350
2019-01-22 17:24:00,138 - INFO - fastread - 104, 360
2019-01-22 17:24:00,151 - INFO - fastread - 104, 370
2019-01-22 17:24:00,163 - INFO - fastread - 104, 380
2019-01-22 17:24:00,176 - INFO - fastread - 104, 390
2019-01-22 17:24:00,188 - INFO - fastread - 104, 400
2019-01-22 17:24:00,201 - INFO - fastread - 104, 410
2019-01-22 17:24:00,213 - INFO - fastread - 104, 420
2019-01-22 17:24:00,226 - INFO - fastread - 104, 430
2019-01-22 17:24:00,239 - INFO - fastread - 104, 440
2019-01-22 17:24:00,252 - INFO - fastread - 105, 450
2019-01-22 17:24:00,264 - INFO - fastread - 105, 460
2019-01-22 17:24:00,277 - INFO - fastread - 105, 470
2019-01-22 17:24:00,289 - INFO - fastread - 106, 480
2019-01-22 17:24:00,302 - INFO - fastread - 106, 490
2019-01-22 17:24:00,314 - INFO - fastread - 106, 500
2019-01-22 17:24:00,327 - INFO - fastread - 106, 510
2019-01-22 17:24:00,339 - INFO - fastread - 106, 520
2019-01-22 17:24:00,352 - INFO - fastread - 107, 530
2019-01-22 17:24:00,364 - INFO - fastread - 107, 540
2019-01-22 17:24:00,377 - INFO - fastread - 107, 550
2019-01-22 17:24:00,389 - INFO - fastread - 107, 560
2019-01-22 17:24:00,402 - INFO - fastread - 107, 570
2019-01-22 17:24:00,414 - INFO - fastread - 107, 580
2019-01-22 17:24:00,427 - INFO - fastread - 107, 590
2019-01-22 17:24:00,439 - INFO - fastread - 107, 600
2019-01-22 17:24:00,452 - INFO - fastread - 107, 610
2019-01-22 17:24:00,464 - INFO - fastread - 107, 620
2019-01-22 17:24:00,477 - INFO - fastread - 107, 630
2019-01-22 17:24:00,489 - INFO - fastread - 107, 640
2019-01-22 17:24:00,502 - INFO - fastread - 107, 650
2019-01-22 17:24:00,515 - INFO - fastread - 108, 660
2019-01-22 17:24:00,528 - INFO - fastread - 108, 670
2019-01-22 17:24:00,541 - INFO - fastread - 108, 680
2019-01-22 17:24:00,553 - INFO - fastread - 108, 690
2019-01-22 17:24:00,566 - INFO - fastread - 108, 700
2019-01-22 17:24:00,578 - INFO - fastread - 108, 710
2019-01-22 17:24:00,591 - INFO - fastread - 108, 720
2019-01-22 17:24:00,604 - INFO - fastread - 108, 730
2019-01-22 17:24:00,616 - INFO - fastread - 108, 740
2019-01-22 17:24:00,629 - INFO - fastread - 108, 750
2019-01-22 17:24:00,641 - INFO - fastread - 109, 760
2019-01-22 17:24:00,654 - INFO - fastread - 109, 770
2019-01-22 17:24:00,666 - INFO - fastread - 110, 780
2019-01-22 17:24:00,679 - INFO - fastread - 110, 790
2019-01-22 17:24:00,692 - INFO - fastread - 111, 800
2019-01-22 17:24:00,704 - INFO - fastread - 111, 810
2019-01-22 17:24:00,717 - INFO - fastread - 111, 820
2019-01-22 17:24:00,729 - INFO - fastread - 111, 830
2019-01-22 17:24:00,742 - INFO - fastread - 111, 840
2019-01-22 17:24:00,755 - INFO - fastread - 111, 850
2019-01-22 17:24:00,767 - INFO - fastread - 111, 860
2019-01-22 17:24:00,780 - INFO - fastread - 111, 870
2019-01-22 17:24:00,793 - INFO - fastread - 111, 880
2019-01-22 17:24:00,805 - INFO - fastread - 112, 890
2019-01-22 17:24:00,818 - INFO - fastread - 112, 900
2019-01-22 17:24:00,831 - INFO - fastread - 113, 910
2019-01-22 17:24:00,843 - INFO - fastread - 113, 920
2019-01-22 17:24:00,856 - INFO - fastread - 113, 930
2019-01-22 17:24:00,869 - INFO - fastread - 114, 940
2019-01-22 17:24:00,882 - INFO - fastread - 116, 950
2019-01-22 17:24:00,894 - INFO - fastread - 116, 960
2019-01-22 17:24:00,907 - INFO - fastread - 116, 970
2019-01-22 17:24:00,920 - INFO - fastread - 116, 980
2019-01-22 17:24:00,933 - INFO - fastread - 117, 990
