2019-01-27 23:42:06,748 - INFO - rig - columba-1.4-src
2019-01-27 23:42:14,504 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-27 23:42:14,504 - INFO - fastread - Total Yes: 204 | Total No: 6264
2019-01-27 23:42:14,837 - INFO - fastread - 0, 0
2019-01-27 23:42:31,896 - INFO - fastread - 128, 139
2019-01-27 23:42:34,428 - INFO - fastread - 140, 159
2019-01-27 23:42:37,214 - INFO - fastread - 145, 179
2019-01-27 23:42:39,937 - INFO - fastread - 146, 199
2019-01-27 23:42:42,551 - INFO - fastread - 146, 219
2019-01-27 23:42:45,124 - INFO - fastread - 151, 239
2019-01-27 23:42:47,843 - INFO - fastread - 155, 259
2019-01-27 23:42:50,348 - INFO - fastread - 160, 279
2019-01-27 23:42:52,929 - INFO - fastread - 161, 299
2019-01-27 23:42:55,544 - INFO - fastread - 162, 319
2019-01-27 23:42:58,146 - INFO - fastread - 163, 339
2019-01-27 23:43:00,901 - INFO - fastread - 164, 359
2019-01-27 23:43:03,554 - INFO - fastread - 165, 379
2019-01-27 23:43:06,155 - INFO - fastread - 169, 399
2019-01-27 23:43:08,860 - INFO - fastread - 186, 419
2019-01-27 23:43:11,572 - INFO - fastread - 188, 439
2019-01-27 23:43:14,653 - INFO - fastread - 190, 459
2019-01-27 23:43:17,672 - INFO - fastread - 190, 479
2019-01-27 23:43:20,794 - INFO - fastread - 190, 499
2019-01-27 23:43:23,824 - INFO - fastread - 190, 519
2019-01-27 23:43:26,890 - INFO - fastread - 190, 539
2019-01-27 23:43:29,804 - INFO - fastread - 190, 559
2019-01-27 23:43:32,691 - INFO - fastread - 190, 579
2019-01-27 23:43:35,688 - INFO - fastread - 192, 599
2019-01-27 23:43:38,683 - INFO - fastread - 193, 619
2019-01-27 23:43:39,460 - INFO - rig - ++++NEW CLF++++ SVM
2019-01-27 23:43:39,460 - INFO - fastread - Total Yes: 204 | Total No: 6264
2019-01-27 23:52:06,782 - INFO - fastread - 6, 10
2019-01-27 23:52:06,784 - INFO - fastread - 16, 20
2019-01-27 23:52:06,792 - INFO - fastread - 26, 30
2019-01-27 23:52:06,794 - INFO - fastread - 36, 40
2019-01-27 23:52:06,794 - INFO - fastread - 44, 50
2019-01-27 23:52:06,804 - INFO - fastread - 52, 60
2019-01-27 23:52:06,804 - INFO - fastread - 62, 70
2019-01-27 23:52:06,812 - INFO - fastread - 70, 80
2019-01-27 23:52:06,814 - INFO - fastread - 79, 90
2019-01-27 23:52:06,822 - INFO - fastread - 89, 100
2019-01-27 23:52:06,824 - INFO - fastread - 99, 110
2019-01-27 23:52:06,834 - INFO - fastread - 109, 120
2019-01-27 23:52:06,834 - INFO - fastread - 118, 130
2019-01-27 23:52:06,844 - INFO - fastread - 126, 140
2019-01-27 23:52:06,852 - INFO - fastread - 135, 150
2019-01-27 23:52:06,854 - INFO - fastread - 145, 160
2019-01-27 23:52:06,854 - INFO - fastread - 155, 170
2019-01-27 23:52:06,862 - INFO - fastread - 165, 180
2019-01-27 23:52:06,864 - INFO - fastread - 171, 190
2019-01-27 23:52:06,864 - INFO - fastread - 175, 200
2019-01-27 23:52:06,874 - INFO - fastread - 175, 210
2019-01-27 23:52:06,874 - INFO - fastread - 176, 220
2019-01-27 23:52:06,882 - INFO - fastread - 179, 230
2019-01-27 23:52:06,884 - INFO - fastread - 184, 240
2019-01-27 23:52:06,884 - INFO - fastread - 186, 250
2019-01-27 23:52:06,892 - INFO - fastread - 189, 260
2019-01-27 23:52:06,894 - INFO - fastread - 194, 270
