2019-01-27 23:42:07,478 - INFO - rig - sql12
2019-01-27 23:42:15,210 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-27 23:42:15,210 - INFO - fastread - Total Yes: 286 | Total No: 6929
2019-01-27 23:42:15,624 - INFO - fastread - 0, 0
2019-01-27 23:42:31,232 - INFO - fastread - 122, 129
2019-01-27 23:42:33,966 - INFO - fastread - 124, 149
2019-01-27 23:42:36,861 - INFO - fastread - 129, 169
2019-01-27 23:42:39,754 - INFO - fastread - 130, 189
2019-01-27 23:42:42,703 - INFO - fastread - 133, 209
2019-01-27 23:42:45,638 - INFO - fastread - 135, 229
2019-01-27 23:42:48,511 - INFO - fastread - 150, 249
2019-01-27 23:42:51,515 - INFO - fastread - 156, 269
2019-01-27 23:42:54,452 - INFO - fastread - 160, 289
2019-01-27 23:42:57,549 - INFO - fastread - 163, 309
2019-01-27 23:43:00,728 - INFO - fastread - 166, 329
2019-01-27 23:43:03,877 - INFO - fastread - 170, 349
2019-01-27 23:43:07,143 - INFO - fastread - 171, 369
2019-01-27 23:43:10,323 - INFO - fastread - 172, 389
2019-01-27 23:43:14,039 - INFO - fastread - 175, 409
2019-01-27 23:43:17,480 - INFO - fastread - 179, 429
2019-01-27 23:43:21,113 - INFO - fastread - 181, 449
2019-01-27 23:43:24,691 - INFO - fastread - 184, 469
2019-01-27 23:43:28,457 - INFO - fastread - 186, 489
2019-01-27 23:43:32,014 - INFO - fastread - 188, 509
2019-01-27 23:43:35,556 - INFO - fastread - 190, 529
2019-01-27 23:43:39,198 - INFO - fastread - 207, 549
2019-01-27 23:43:42,890 - INFO - fastread - 209, 569
2019-01-27 23:43:46,489 - INFO - fastread - 213, 589
2019-01-27 23:43:50,192 - INFO - fastread - 216, 609
2019-01-27 23:43:54,208 - INFO - fastread - 216, 629
2019-01-27 23:43:58,180 - INFO - fastread - 220, 649
2019-01-27 23:44:01,944 - INFO - fastread - 220, 669
2019-01-27 23:44:06,028 - INFO - fastread - 221, 689
2019-01-27 23:44:10,117 - INFO - fastread - 223, 709
2019-01-27 23:44:14,219 - INFO - fastread - 224, 729
2019-01-27 23:44:18,250 - INFO - fastread - 225, 749
2019-01-27 23:44:22,235 - INFO - fastread - 230, 769
2019-01-27 23:44:26,665 - INFO - fastread - 230, 789
2019-01-27 23:44:30,891 - INFO - fastread - 234, 809
2019-01-27 23:44:35,168 - INFO - fastread - 237, 829
