2019-01-25 12:46:29,765 - INFO - rig - apache-ant-1.7.0
2019-01-25 12:46:38,106 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-25 12:46:38,106 - INFO - fastread - Total Yes: 131 | Total No: 3967
2019-01-25 12:46:38,644 - INFO - fastread - 0, 0
2019-01-25 12:46:40,814 - INFO - fastread - 10, 11
2019-01-25 12:46:43,169 - INFO - fastread - 13, 21
2019-01-25 12:46:45,585 - INFO - fastread - 13, 31
2019-01-25 12:46:48,025 - INFO - fastread - 19, 41
2019-01-25 12:46:50,501 - INFO - fastread - 19, 51
2019-01-25 12:46:52,988 - INFO - fastread - 19, 61
2019-01-25 12:46:55,475 - INFO - fastread - 22, 71
2019-01-25 12:46:57,988 - INFO - fastread - 22, 81
2019-01-25 12:47:00,462 - INFO - fastread - 22, 91
2019-01-25 12:47:02,965 - INFO - fastread - 22, 101
2019-01-25 12:47:05,467 - INFO - fastread - 22, 111
2019-01-25 12:47:08,016 - INFO - fastread - 22, 121
2019-01-25 12:47:10,561 - INFO - fastread - 22, 131
2019-01-25 12:47:13,071 - INFO - fastread - 22, 141
2019-01-25 12:47:15,600 - INFO - fastread - 22, 151
2019-01-25 12:47:18,155 - INFO - fastread - 22, 161
2019-01-25 12:47:20,714 - INFO - fastread - 22, 171
2019-01-25 12:47:23,315 - INFO - fastread - 22, 181
2019-01-25 12:47:25,925 - INFO - fastread - 22, 191
2019-01-25 12:47:28,563 - INFO - fastread - 22, 201
2019-01-25 12:47:31,204 - INFO - fastread - 22, 211
2019-01-25 12:47:33,858 - INFO - fastread - 22, 221
2019-01-25 12:47:36,526 - INFO - fastread - 22, 231
2019-01-25 12:47:39,216 - INFO - fastread - 22, 241
2019-01-25 12:47:41,913 - INFO - fastread - 22, 251
2019-01-25 12:47:44,652 - INFO - fastread - 22, 261
2019-01-25 12:47:47,416 - INFO - fastread - 22, 271
2019-01-25 12:47:50,204 - INFO - fastread - 22, 281
2019-01-25 12:47:53,043 - INFO - fastread - 23, 291
2019-01-25 12:47:55,857 - INFO - fastread - 23, 301
2019-01-25 12:47:58,729 - INFO - fastread - 23, 311
2019-01-25 12:48:01,639 - INFO - fastread - 23, 321
2019-01-25 12:48:04,555 - INFO - fastread - 23, 331
2019-01-25 12:48:07,457 - INFO - fastread - 23, 341
2019-01-25 12:48:10,378 - INFO - fastread - 23, 351
2019-01-25 12:48:13,351 - INFO - fastread - 23, 361
2019-01-25 12:48:16,349 - INFO - fastread - 24, 371
2019-01-25 12:48:19,348 - INFO - fastread - 24, 381
2019-01-25 12:48:22,406 - INFO - fastread - 24, 391
2019-01-25 12:48:25,567 - INFO - fastread - 24, 401
2019-01-25 12:48:28,774 - INFO - fastread - 24, 411
2019-01-25 12:48:31,935 - INFO - fastread - 24, 421
2019-01-25 12:48:35,142 - INFO - fastread - 24, 431
2019-01-25 12:48:38,400 - INFO - fastread - 24, 441
2019-01-25 12:48:41,644 - INFO - fastread - 24, 451
2019-01-25 12:48:44,942 - INFO - fastread - 24, 461
2019-01-25 12:48:48,295 - INFO - fastread - 24, 471
2019-01-25 12:48:51,648 - INFO - fastread - 24, 481
2019-01-25 12:48:55,000 - INFO - fastread - 24, 491
2019-01-25 12:48:58,388 - INFO - fastread - 24, 501
2019-01-25 12:49:01,880 - INFO - fastread - 24, 511
2019-01-25 12:49:05,461 - INFO - fastread - 24, 521
2019-01-25 12:49:08,960 - INFO - fastread - 24, 531
2019-01-25 12:49:12,476 - INFO - fastread - 24, 541
2019-01-25 12:49:16,079 - INFO - fastread - 25, 551
2019-01-25 12:49:19,851 - INFO - fastread - 25, 561
2019-01-25 12:49:23,539 - INFO - fastread - 25, 571
2019-01-25 12:49:27,198 - INFO - fastread - 26, 581
2019-01-25 12:49:30,935 - INFO - fastread - 26, 591
2019-01-25 12:49:34,807 - INFO - fastread - 26, 601
2019-01-25 12:49:38,624 - INFO - fastread - 26, 611
2019-01-25 12:49:42,419 - INFO - fastread - 26, 621
2019-01-25 12:49:46,329 - INFO - fastread - 26, 631
2019-01-25 12:49:51,263 - INFO - fastread - 26, 641
2019-01-25 12:49:56,123 - INFO - fastread - 26, 651
2019-01-25 12:50:01,026 - INFO - fastread - 26, 661
2019-01-25 12:50:05,994 - INFO - fastread - 26, 671
2019-01-25 12:50:10,809 - INFO - fastread - 26, 681
2019-01-25 12:50:15,670 - INFO - fastread - 26, 691
2019-01-25 12:50:20,520 - INFO - fastread - 26, 701
2019-01-25 12:50:25,475 - INFO - fastread - 26, 711
2019-01-25 12:50:30,443 - INFO - fastread - 27, 721
2019-01-25 12:50:35,402 - INFO - fastread - 27, 731
2019-01-25 12:50:39,978 - INFO - fastread - 27, 741
2019-01-25 12:50:44,552 - INFO - fastread - 27, 751
2019-01-25 12:50:49,228 - INFO - fastread - 27, 761
2019-01-25 12:50:53,559 - INFO - fastread - 27, 771
2019-01-25 12:50:57,749 - INFO - fastread - 27, 781
2019-01-25 12:51:01,910 - INFO - fastread - 27, 791
2019-01-25 12:51:06,157 - INFO - fastread - 27, 801
2019-01-25 12:51:10,454 - INFO - fastread - 27, 811
2019-01-25 12:51:14,695 - INFO - fastread - 27, 821
2019-01-25 12:51:19,012 - INFO - fastread - 27, 831
2019-01-25 12:51:23,387 - INFO - fastread - 27, 841
2019-01-25 12:51:28,159 - INFO - fastread - 27, 851
2019-01-25 12:51:33,626 - INFO - fastread - 27, 861
2019-01-25 12:51:39,119 - INFO - fastread - 27, 871
2019-01-25 12:51:44,706 - INFO - fastread - 27, 881
2019-01-25 12:51:50,275 - INFO - fastread - 27, 891
2019-01-25 12:51:54,847 - INFO - fastread - 27, 901
2019-01-25 12:51:59,441 - INFO - fastread - 27, 911
2019-01-25 12:52:04,090 - INFO - fastread - 27, 921
2019-01-25 12:52:08,816 - INFO - fastread - 27, 931
2019-01-25 12:52:13,501 - INFO - fastread - 27, 941
2019-01-25 12:52:18,347 - INFO - fastread - 27, 951
2019-01-25 12:52:23,219 - INFO - fastread - 27, 961
2019-01-25 12:52:28,103 - INFO - fastread - 27, 971
2019-01-25 12:52:33,599 - INFO - fastread - 27, 981
2019-01-25 12:52:39,251 - INFO - fastread - 27, 991
2019-01-25 12:52:45,249 - INFO - fastread - 27, 1001
2019-01-25 12:52:51,476 - INFO - fastread - 27, 1011
2019-01-25 12:52:56,459 - INFO - fastread - 27, 1021
2019-01-25 12:53:01,534 - INFO - fastread - 27, 1031
2019-01-25 12:53:06,627 - INFO - fastread - 27, 1041
2019-01-25 12:53:11,732 - INFO - fastread - 27, 1051
2019-01-25 12:53:16,886 - INFO - fastread - 27, 1061
2019-01-25 12:53:21,980 - INFO - fastread - 27, 1071
2019-01-25 12:53:27,265 - INFO - fastread - 28, 1081
2019-01-25 12:53:32,512 - INFO - fastread - 28, 1091
2019-01-25 12:53:37,831 - INFO - fastread - 28, 1101
2019-01-25 12:53:43,212 - INFO - fastread - 28, 1111
2019-01-25 12:53:49,846 - INFO - fastread - 28, 1121
2019-01-25 12:53:56,398 - INFO - fastread - 28, 1131
2019-01-25 12:54:01,914 - INFO - fastread - 28, 1141
2019-01-25 12:54:07,318 - INFO - fastread - 28, 1151
2019-01-25 12:54:12,911 - INFO - fastread - 28, 1161
2019-01-25 12:54:18,448 - INFO - fastread - 28, 1171
2019-01-25 12:54:23,987 - INFO - fastread - 28, 1181
2019-01-25 12:54:29,688 - INFO - fastread - 28, 1191
2019-01-25 12:54:35,379 - INFO - fastread - 28, 1201
2019-01-25 12:54:41,219 - INFO - fastread - 28, 1211
2019-01-25 12:54:47,067 - INFO - fastread - 28, 1221
2019-01-25 12:54:53,003 - INFO - fastread - 28, 1231
2019-01-25 12:54:58,965 - INFO - fastread - 28, 1241
2019-01-25 12:55:04,976 - INFO - fastread - 28, 1251
2019-01-25 12:55:11,007 - INFO - fastread - 28, 1261
2019-01-25 12:55:17,094 - INFO - fastread - 29, 1271
2019-01-25 12:55:23,212 - INFO - fastread - 29, 1281
2019-01-25 12:55:29,288 - INFO - fastread - 29, 1291
2019-01-25 12:55:35,486 - INFO - fastread - 29, 1301
2019-01-25 12:55:41,625 - INFO - fastread - 30, 1311
2019-01-25 12:55:45,082 - INFO - fastread - 30, 1321
2019-01-25 12:55:48,513 - INFO - fastread - 30, 1331
2019-01-25 12:55:52,035 - INFO - fastread - 31, 1341
2019-01-25 12:55:55,451 - INFO - fastread - 31, 1351
2019-01-25 12:55:59,118 - INFO - fastread - 31, 1361
2019-01-25 12:56:02,593 - INFO - fastread - 33, 1371
2019-01-25 12:56:06,280 - INFO - fastread - 33, 1381
2019-01-25 12:56:11,181 - INFO - fastread - 35, 1391
2019-01-25 12:56:14,933 - INFO - fastread - 35, 1401
2019-01-25 12:56:18,726 - INFO - fastread - 35, 1411
2019-01-25 12:56:22,497 - INFO - fastread - 35, 1421
2019-01-25 12:56:27,349 - INFO - fastread - 36, 1431
2019-01-25 12:56:31,172 - INFO - fastread - 36, 1441
2019-01-25 12:56:35,010 - INFO - fastread - 36, 1451
2019-01-25 12:56:38,866 - INFO - fastread - 36, 1461
2019-01-25 12:56:42,883 - INFO - fastread - 36, 1471
2019-01-25 12:56:46,770 - INFO - fastread - 36, 1481
2019-01-25 12:56:50,719 - INFO - fastread - 36, 1491
2019-01-25 12:56:54,756 - INFO - fastread - 37, 1501
2019-01-25 12:56:58,791 - INFO - fastread - 37, 1511
2019-01-25 12:57:02,928 - INFO - fastread - 37, 1521
2019-01-25 12:57:06,981 - INFO - fastread - 37, 1531
2019-01-25 12:57:10,986 - INFO - fastread - 37, 1541
2019-01-25 12:57:15,116 - INFO - fastread - 37, 1551
2019-01-25 12:57:19,143 - INFO - fastread - 37, 1561
2019-01-25 12:57:23,227 - INFO - fastread - 37, 1571
2019-01-25 12:57:27,355 - INFO - fastread - 37, 1581
2019-01-25 12:57:31,457 - INFO - fastread - 37, 1591
2019-01-25 12:57:35,720 - INFO - fastread - 37, 1601
2019-01-25 12:57:39,988 - INFO - fastread - 37, 1611
2019-01-25 12:57:44,255 - INFO - fastread - 37, 1621
2019-01-25 12:57:48,684 - INFO - fastread - 37, 1631
2019-01-25 12:57:52,927 - INFO - fastread - 37, 1641
2019-01-25 12:57:57,198 - INFO - fastread - 37, 1651
2019-01-25 12:58:01,603 - INFO - fastread - 37, 1661
2019-01-25 12:58:05,923 - INFO - fastread - 37, 1671
