2019-01-25 12:46:29,928 - INFO - rig - jruby-1.4.0
2019-01-25 12:46:38,397 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-25 12:46:38,397 - INFO - fastread - Total Yes: 622 | Total No: 4275
2019-01-25 12:46:39,011 - INFO - fastread - 0, 0
2019-01-25 12:47:20,056 - INFO - fastread - 200, 209
2019-01-25 12:47:22,892 - INFO - fastread - 200, 219
2019-01-25 12:47:25,752 - INFO - fastread - 200, 229
2019-01-25 12:47:28,638 - INFO - fastread - 200, 239
2019-01-25 12:47:31,546 - INFO - fastread - 200, 249
2019-01-25 12:47:34,484 - INFO - fastread - 200, 259
2019-01-25 12:47:37,445 - INFO - fastread - 200, 269
2019-01-25 12:47:40,427 - INFO - fastread - 200, 279
2019-01-25 12:47:43,382 - INFO - fastread - 200, 289
2019-01-25 12:47:46,376 - INFO - fastread - 200, 299
2019-01-25 12:47:49,423 - INFO - fastread - 200, 309
2019-01-25 12:47:52,436 - INFO - fastread - 200, 319
2019-01-25 12:47:55,422 - INFO - fastread - 200, 329
2019-01-25 12:47:58,411 - INFO - fastread - 200, 339
2019-01-25 12:48:01,367 - INFO - fastread - 201, 349
2019-01-25 12:48:04,349 - INFO - fastread - 203, 359
2019-01-25 12:48:07,424 - INFO - fastread - 205, 369
2019-01-25 12:48:10,431 - INFO - fastread - 205, 379
2019-01-25 12:48:13,412 - INFO - fastread - 205, 389
2019-01-25 12:48:16,412 - INFO - fastread - 205, 399
2019-01-25 12:48:19,395 - INFO - fastread - 205, 409
2019-01-25 12:48:22,400 - INFO - fastread - 205, 419
2019-01-25 12:48:25,434 - INFO - fastread - 205, 429
2019-01-25 12:48:28,452 - INFO - fastread - 205, 439
2019-01-25 12:48:31,418 - INFO - fastread - 205, 449
2019-01-25 12:48:34,361 - INFO - fastread - 205, 459
2019-01-25 12:48:37,275 - INFO - fastread - 210, 469
2019-01-25 12:48:40,250 - INFO - fastread - 210, 479
2019-01-25 12:48:43,248 - INFO - fastread - 212, 489
2019-01-25 12:48:46,318 - INFO - fastread - 213, 499
2019-01-25 12:48:49,429 - INFO - fastread - 213, 509
2019-01-25 12:48:52,487 - INFO - fastread - 213, 519
2019-01-25 12:48:55,518 - INFO - fastread - 213, 529
2019-01-25 12:48:58,565 - INFO - fastread - 213, 539
2019-01-25 12:49:01,631 - INFO - fastread - 214, 549
2019-01-25 12:49:04,679 - INFO - fastread - 214, 559
2019-01-25 12:49:07,751 - INFO - fastread - 214, 569
2019-01-25 12:49:10,840 - INFO - fastread - 214, 579
2019-01-25 12:49:13,992 - INFO - fastread - 214, 589
2019-01-25 12:49:17,114 - INFO - fastread - 214, 599
2019-01-25 12:49:20,185 - INFO - fastread - 214, 609
2019-01-25 12:49:23,244 - INFO - fastread - 214, 619
2019-01-25 12:49:26,303 - INFO - fastread - 214, 629
2019-01-25 12:49:29,406 - INFO - fastread - 217, 639
2019-01-25 12:49:32,529 - INFO - fastread - 217, 649
2019-01-25 12:49:35,635 - INFO - fastread - 217, 659
2019-01-25 12:49:38,763 - INFO - fastread - 217, 669
2019-01-25 12:49:41,918 - INFO - fastread - 217, 679
2019-01-25 12:49:45,127 - INFO - fastread - 217, 689
2019-01-25 12:49:48,341 - INFO - fastread - 217, 699
2019-01-25 12:49:51,518 - INFO - fastread - 217, 709
2019-01-25 12:49:54,694 - INFO - fastread - 218, 719
2019-01-25 12:49:57,880 - INFO - fastread - 218, 729
2019-01-25 12:50:01,053 - INFO - fastread - 218, 739
2019-01-25 12:50:04,272 - INFO - fastread - 220, 749
2019-01-25 12:50:07,545 - INFO - fastread - 220, 759
2019-01-25 12:50:10,843 - INFO - fastread - 222, 769
2019-01-25 12:50:14,158 - INFO - fastread - 223, 779
2019-01-25 12:50:17,473 - INFO - fastread - 223, 789
2019-01-25 12:50:20,795 - INFO - fastread - 223, 799
2019-01-25 12:50:24,145 - INFO - fastread - 223, 809
2019-01-25 12:50:27,526 - INFO - fastread - 223, 819
2019-01-25 12:50:30,923 - INFO - fastread - 223, 829
2019-01-25 12:50:34,343 - INFO - fastread - 223, 839
2019-01-25 12:50:37,725 - INFO - fastread - 223, 849
2019-01-25 12:50:41,082 - INFO - fastread - 223, 859
2019-01-25 12:50:44,422 - INFO - fastread - 224, 869
2019-01-25 12:50:47,775 - INFO - fastread - 224, 879
2019-01-25 12:50:51,091 - INFO - fastread - 224, 889
2019-01-25 12:50:54,391 - INFO - fastread - 224, 899
2019-01-25 12:50:57,752 - INFO - fastread - 224, 909
2019-01-25 12:51:01,154 - INFO - fastread - 224, 919
2019-01-25 12:51:04,593 - INFO - fastread - 225, 929
2019-01-25 12:51:08,011 - INFO - fastread - 225, 939
2019-01-25 12:51:11,428 - INFO - fastread - 226, 949
2019-01-25 12:51:14,915 - INFO - fastread - 226, 959
2019-01-25 12:51:18,439 - INFO - fastread - 226, 969
2019-01-25 12:51:21,991 - INFO - fastread - 226, 979
2019-01-25 12:51:25,511 - INFO - fastread - 226, 989
2019-01-25 12:51:29,015 - INFO - fastread - 226, 999
2019-01-25 12:51:32,561 - INFO - fastread - 226, 1009
2019-01-25 12:51:36,154 - INFO - fastread - 226, 1019
2019-01-25 12:51:39,704 - INFO - fastread - 226, 1029
2019-01-25 12:51:43,201 - INFO - fastread - 226, 1039
2019-01-25 12:51:46,676 - INFO - fastread - 226, 1049
2019-01-25 12:51:50,235 - INFO - fastread - 227, 1059
2019-01-25 12:51:53,839 - INFO - fastread - 227, 1069
2019-01-25 12:51:57,494 - INFO - fastread - 227, 1079
2019-01-25 12:52:01,128 - INFO - fastread - 227, 1089
2019-01-25 12:52:04,739 - INFO - fastread - 229, 1099
2019-01-25 12:52:08,415 - INFO - fastread - 229, 1109
2019-01-25 12:52:12,148 - INFO - fastread - 229, 1119
2019-01-25 12:52:15,907 - INFO - fastread - 230, 1129
2019-01-25 12:52:19,709 - INFO - fastread - 230, 1139
2019-01-25 12:52:23,478 - INFO - fastread - 230, 1149
2019-01-25 12:52:27,221 - INFO - fastread - 231, 1159
2019-01-25 12:52:31,066 - INFO - fastread - 231, 1169
2019-01-25 12:52:34,950 - INFO - fastread - 231, 1179
2019-01-25 12:52:38,807 - INFO - fastread - 231, 1189
2019-01-25 12:52:42,687 - INFO - fastread - 232, 1199
2019-01-25 12:52:46,570 - INFO - fastread - 232, 1209
2019-01-25 12:52:50,456 - INFO - fastread - 232, 1219
2019-01-25 12:52:54,365 - INFO - fastread - 234, 1229
2019-01-25 12:52:58,329 - INFO - fastread - 234, 1239
2019-01-25 12:53:02,320 - INFO - fastread - 235, 1249
2019-01-25 12:53:07,570 - INFO - fastread - 235, 1259
2019-01-25 12:53:12,637 - INFO - fastread - 236, 1269
2019-01-25 12:53:17,655 - INFO - fastread - 236, 1279
2019-01-25 12:53:22,772 - INFO - fastread - 236, 1289
2019-01-25 12:53:27,962 - INFO - fastread - 236, 1299
2019-01-25 12:53:32,167 - INFO - fastread - 236, 1309
2019-01-25 12:53:36,275 - INFO - fastread - 237, 1319
2019-01-25 12:53:40,435 - INFO - fastread - 238, 1329
2019-01-25 12:53:44,617 - INFO - fastread - 238, 1339
2019-01-25 12:53:48,756 - INFO - fastread - 238, 1349
2019-01-25 12:53:52,906 - INFO - fastread - 239, 1359
2019-01-25 12:53:57,058 - INFO - fastread - 239, 1369
2019-01-25 12:54:01,200 - INFO - fastread - 240, 1379
2019-01-25 12:54:05,361 - INFO - fastread - 240, 1389
