2019-01-25 13:22:02,063 - INFO - rig - columba-1.4-src
2019-01-25 13:22:09,190 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-25 13:22:09,191 - INFO - fastread - Total Yes: 204 | Total No: 6264
2019-01-25 13:22:09,612 - INFO - fastread - 0, 0
2019-01-25 13:22:11,240 - INFO - fastread - 1, 10
2019-01-25 13:22:12,693 - INFO - fastread - 1, 20
2019-01-25 13:22:14,111 - INFO - fastread - 1, 30
2019-01-25 13:22:15,763 - INFO - fastread - 2, 39
2019-01-25 13:22:17,216 - INFO - fastread - 3, 49
2019-01-25 13:22:19,328 - INFO - fastread - 4, 59
2019-01-25 13:22:21,197 - INFO - fastread - 4, 69
2019-01-25 13:22:22,742 - INFO - fastread - 5, 79
2019-01-25 13:22:24,355 - INFO - fastread - 5, 89
2019-01-25 13:22:26,016 - INFO - fastread - 8, 99
2019-01-25 13:22:27,726 - INFO - fastread - 18, 109
2019-01-25 13:22:29,549 - INFO - fastread - 22, 119
2019-01-25 13:22:30,952 - INFO - fastread - 28, 129
2019-01-25 13:22:32,286 - INFO - fastread - 38, 139
2019-01-25 13:22:33,632 - INFO - fastread - 48, 149
2019-01-25 13:22:34,976 - INFO - fastread - 58, 159
2019-01-25 13:22:36,310 - INFO - fastread - 68, 169
2019-01-25 13:22:37,766 - INFO - fastread - 77, 179
2019-01-25 13:22:39,311 - INFO - fastread - 87, 189
2019-01-25 13:22:40,695 - INFO - fastread - 97, 199
2019-01-25 13:22:41,999 - INFO - fastread - 103, 209
2019-01-25 13:22:43,442 - INFO - fastread - 110, 219
2019-01-25 13:22:44,849 - INFO - fastread - 120, 229
2019-01-25 13:22:46,391 - INFO - fastread - 129, 239
2019-01-25 13:22:48,295 - INFO - fastread - 138, 249
2019-01-25 13:22:49,984 - INFO - fastread - 148, 259
2019-01-25 13:22:51,571 - INFO - fastread - 148, 269
2019-01-25 13:22:53,138 - INFO - fastread - 155, 279
2019-01-25 13:22:54,795 - INFO - fastread - 162, 289
2019-01-25 13:22:56,451 - INFO - fastread - 167, 299
2019-01-25 13:22:58,224 - INFO - fastread - 169, 309
2019-01-25 13:22:59,699 - INFO - fastread - 173, 319
2019-01-25 13:23:01,249 - INFO - fastread - 174, 329
2019-01-25 13:23:02,806 - INFO - fastread - 174, 339
2019-01-25 13:23:04,323 - INFO - fastread - 176, 349
2019-01-25 13:23:05,907 - INFO - fastread - 178, 359
2019-01-25 13:23:07,616 - INFO - fastread - 180, 369
2019-01-25 13:23:09,144 - INFO - fastread - 181, 379
2019-01-25 13:23:11,020 - INFO - fastread - 181, 389
2019-01-25 13:23:12,940 - INFO - fastread - 182, 399
2019-01-25 13:23:14,947 - INFO - fastread - 184, 409
2019-01-25 13:23:16,738 - INFO - fastread - 185, 419
2019-01-25 13:23:18,388 - INFO - fastread - 185, 429
2019-01-25 13:23:20,046 - INFO - fastread - 185, 439
2019-01-25 13:23:22,033 - INFO - fastread - 185, 449
2019-01-25 13:23:23,832 - INFO - fastread - 185, 459
2019-01-25 13:23:25,406 - INFO - fastread - 185, 469
2019-01-25 13:23:26,907 - INFO - fastread - 185, 479
2019-01-25 13:23:28,401 - INFO - fastread - 186, 489
2019-01-25 13:23:30,035 - INFO - fastread - 187, 499
2019-01-25 13:23:31,637 - INFO - fastread - 187, 509
2019-01-25 13:23:33,346 - INFO - fastread - 187, 519
2019-01-25 13:23:34,772 - INFO - fastread - 187, 529
2019-01-25 13:23:36,311 - INFO - fastread - 187, 539
2019-01-25 13:23:37,831 - INFO - fastread - 188, 549
2019-01-25 13:23:39,332 - INFO - fastread - 189, 559
2019-01-25 13:23:40,963 - INFO - fastread - 189, 569
2019-01-25 13:23:42,609 - INFO - fastread - 189, 579
2019-01-25 13:23:44,082 - INFO - fastread - 189, 589
2019-01-25 13:23:45,572 - INFO - fastread - 189, 599
2019-01-25 13:23:47,107 - INFO - fastread - 189, 609
2019-01-25 13:23:48,780 - INFO - fastread - 189, 619
2019-01-25 13:23:50,351 - INFO - fastread - 190, 629
2019-01-25 13:23:52,002 - INFO - fastread - 191, 639
2019-01-25 13:23:53,548 - INFO - fastread - 191, 649
2019-01-25 13:23:55,073 - INFO - fastread - 191, 659
2019-01-25 13:23:56,659 - INFO - fastread - 191, 669
2019-01-25 13:23:58,187 - INFO - fastread - 192, 679
2019-01-25 13:23:59,730 - INFO - fastread - 193, 689
2019-01-25 13:24:00,314 - INFO - rig - ++++NEW CLF++++ NBM
2019-01-25 13:24:00,314 - INFO - fastread - Total Yes: 204 | Total No: 6264
2019-01-25 13:24:00,407 - INFO - fastread - 7, 10
2019-01-25 13:24:00,411 - INFO - fastread - 12, 20
2019-01-25 13:24:00,415 - INFO - fastread - 21, 30
2019-01-25 13:24:00,419 - INFO - fastread - 31, 40
2019-01-25 13:24:00,424 - INFO - fastread - 40, 50
2019-01-25 13:24:00,429 - INFO - fastread - 49, 60
2019-01-25 13:24:00,435 - INFO - fastread - 54, 70
2019-01-25 13:24:00,441 - INFO - fastread - 59, 80
2019-01-25 13:24:00,446 - INFO - fastread - 63, 90
2019-01-25 13:24:00,451 - INFO - fastread - 70, 100
2019-01-25 13:24:00,457 - INFO - fastread - 73, 110
2019-01-25 13:24:00,461 - INFO - fastread - 75, 120
2019-01-25 13:24:00,468 - INFO - fastread - 77, 130
2019-01-25 13:24:00,474 - INFO - fastread - 80, 140
2019-01-25 13:24:00,480 - INFO - fastread - 83, 150
2019-01-25 13:24:00,485 - INFO - fastread - 87, 160
2019-01-25 13:24:00,490 - INFO - fastread - 91, 170
2019-01-25 13:24:00,495 - INFO - fastread - 92, 180
2019-01-25 13:24:00,499 - INFO - fastread - 93, 190
2019-01-25 13:24:00,502 - INFO - fastread - 97, 200
2019-01-25 13:24:00,505 - INFO - fastread - 100, 210
2019-01-25 13:24:00,508 - INFO - fastread - 100, 220
2019-01-25 13:24:00,513 - INFO - fastread - 100, 230
2019-01-25 13:24:00,517 - INFO - fastread - 101, 240
2019-01-25 13:24:00,521 - INFO - fastread - 101, 250
2019-01-25 13:24:00,527 - INFO - fastread - 103, 260
2019-01-25 13:24:00,534 - INFO - fastread - 105, 270
2019-01-25 13:24:00,539 - INFO - fastread - 105, 280
2019-01-25 13:24:00,542 - INFO - fastread - 108, 290
2019-01-25 13:24:00,548 - INFO - fastread - 108, 300
2019-01-25 13:24:00,554 - INFO - fastread - 109, 310
2019-01-25 13:24:00,560 - INFO - fastread - 109, 320
2019-01-25 13:24:00,567 - INFO - fastread - 110, 330
2019-01-25 13:24:00,574 - INFO - fastread - 113, 340
2019-01-25 13:24:00,581 - INFO - fastread - 118, 350
2019-01-25 13:24:00,587 - INFO - fastread - 121, 360
2019-01-25 13:24:00,593 - INFO - fastread - 122, 370
2019-01-25 13:24:00,599 - INFO - fastread - 123, 380
2019-01-25 13:24:00,605 - INFO - fastread - 123, 390
2019-01-25 13:24:00,611 - INFO - fastread - 123, 400
2019-01-25 13:24:00,619 - INFO - fastread - 124, 410
2019-01-25 13:24:00,622 - INFO - fastread - 124, 420
2019-01-25 13:24:00,627 - INFO - fastread - 124, 430
2019-01-25 13:24:00,634 - INFO - fastread - 125, 440
