2019-01-25 13:35:17,304 - INFO - rig - jruby-1.4.0
2019-01-25 13:35:23,131 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-25 13:35:23,131 - INFO - fastread - Total Yes: 622 | Total No: 4275
2019-01-25 13:35:23,431 - INFO - fastread - 0, 0
2019-01-25 13:35:24,363 - INFO - fastread - 2, 10
2019-01-25 13:35:25,390 - INFO - fastread - 4, 20
2019-01-25 13:35:26,306 - INFO - fastread - 5, 30
2019-01-25 13:35:27,500 - INFO - fastread - 12, 40
2019-01-25 13:35:28,776 - INFO - fastread - 22, 50
2019-01-25 13:35:30,022 - INFO - fastread - 29, 60
2019-01-25 13:35:31,209 - INFO - fastread - 39, 70
2019-01-25 13:35:32,299 - INFO - fastread - 49, 80
2019-01-25 13:35:33,435 - INFO - fastread - 59, 90
2019-01-25 13:35:34,598 - INFO - fastread - 69, 100
2019-01-25 13:35:35,772 - INFO - fastread - 79, 110
2019-01-25 13:35:36,911 - INFO - fastread - 89, 120
2019-01-25 13:35:38,031 - INFO - fastread - 99, 130
2019-01-25 13:35:39,124 - INFO - fastread - 109, 140
2019-01-25 13:35:40,242 - INFO - fastread - 119, 150
2019-01-25 13:35:41,456 - INFO - fastread - 129, 160
2019-01-25 13:35:42,962 - INFO - fastread - 138, 170
2019-01-25 13:35:44,141 - INFO - fastread - 148, 180
2019-01-25 13:35:45,301 - INFO - fastread - 158, 190
2019-01-25 13:35:46,461 - INFO - fastread - 168, 200
2019-01-25 13:35:47,642 - INFO - fastread - 177, 210
2019-01-25 13:35:48,810 - INFO - fastread - 186, 220
2019-01-25 13:35:50,016 - INFO - fastread - 196, 230
2019-01-25 13:35:51,234 - INFO - fastread - 204, 240
2019-01-25 13:35:52,500 - INFO - fastread - 214, 250
2019-01-25 13:35:53,811 - INFO - fastread - 224, 260
2019-01-25 13:35:55,141 - INFO - fastread - 234, 270
2019-01-25 13:35:56,482 - INFO - fastread - 243, 280
2019-01-25 13:35:57,805 - INFO - fastread - 253, 290
2019-01-25 13:35:59,129 - INFO - fastread - 262, 300
2019-01-25 13:36:00,455 - INFO - fastread - 270, 310
2019-01-25 13:36:01,797 - INFO - fastread - 277, 320
2019-01-25 13:36:03,241 - INFO - fastread - 281, 330
2019-01-25 13:36:04,641 - INFO - fastread - 290, 340
2019-01-25 13:36:06,087 - INFO - fastread - 297, 350
2019-01-25 13:36:07,515 - INFO - fastread - 306, 360
2019-01-25 13:36:08,973 - INFO - fastread - 311, 370
2019-01-25 13:36:10,400 - INFO - fastread - 319, 380
2019-01-25 13:36:11,923 - INFO - fastread - 320, 390
2019-01-25 13:36:13,450 - INFO - fastread - 325, 400
2019-01-25 13:36:14,950 - INFO - fastread - 332, 410
2019-01-25 13:36:16,472 - INFO - fastread - 340, 420
2019-01-25 13:36:17,957 - INFO - fastread - 342, 430
2019-01-25 13:36:19,420 - INFO - fastread - 349, 440
2019-01-25 13:36:20,942 - INFO - fastread - 355, 450
2019-01-25 13:36:22,451 - INFO - fastread - 357, 460
2019-01-25 13:36:23,991 - INFO - fastread - 361, 470
2019-01-25 13:36:25,551 - INFO - fastread - 363, 480
2019-01-25 13:36:27,099 - INFO - fastread - 365, 490
2019-01-25 13:36:28,649 - INFO - fastread - 371, 500
2019-01-25 13:36:30,254 - INFO - fastread - 377, 510
2019-01-25 13:36:31,883 - INFO - fastread - 383, 520
2019-01-25 13:36:33,493 - INFO - fastread - 388, 530
2019-01-25 13:36:35,191 - INFO - fastread - 391, 540
2019-01-25 13:36:36,983 - INFO - fastread - 395, 550
2019-01-25 13:36:38,720 - INFO - fastread - 400, 560
2019-01-25 13:36:40,521 - INFO - fastread - 408, 570
2019-01-25 13:36:42,274 - INFO - fastread - 414, 580
2019-01-25 13:36:44,157 - INFO - fastread - 421, 590
2019-01-25 13:36:46,082 - INFO - fastread - 429, 600
2019-01-25 13:36:48,200 - INFO - fastread - 434, 610
2019-01-25 13:36:50,120 - INFO - fastread - 441, 620
2019-01-25 13:36:52,192 - INFO - fastread - 449, 630
2019-01-25 13:36:54,251 - INFO - fastread - 457, 640
2019-01-25 13:36:56,241 - INFO - fastread - 467, 650
2019-01-25 13:36:58,224 - INFO - fastread - 476, 660
2019-01-25 13:37:00,247 - INFO - fastread - 482, 670
2019-01-25 13:37:02,415 - INFO - fastread - 492, 680
2019-01-25 13:37:04,665 - INFO - fastread - 501, 690
2019-01-25 13:37:07,285 - INFO - fastread - 504, 700
2019-01-25 13:37:09,420 - INFO - fastread - 513, 710
2019-01-25 13:37:11,544 - INFO - fastread - 523, 720
2019-01-25 13:37:13,767 - INFO - fastread - 531, 730
2019-01-25 13:37:16,144 - INFO - fastread - 537, 740
2019-01-25 13:37:18,485 - INFO - fastread - 541, 750
2019-01-25 13:37:20,719 - INFO - fastread - 543, 760
2019-01-25 13:37:22,970 - INFO - fastread - 550, 770
2019-01-25 13:37:25,360 - INFO - fastread - 554, 780
2019-01-25 13:37:27,689 - INFO - fastread - 556, 790
2019-01-25 13:37:30,114 - INFO - fastread - 559, 800
2019-01-25 13:37:32,513 - INFO - fastread - 560, 810
2019-01-25 13:37:34,919 - INFO - fastread - 563, 820
2019-01-25 13:37:37,223 - INFO - fastread - 564, 830
2019-01-25 13:37:39,541 - INFO - fastread - 567, 840
2019-01-25 13:37:42,079 - INFO - fastread - 567, 850
2019-01-25 13:37:44,550 - INFO - fastread - 570, 860
2019-01-25 13:37:47,010 - INFO - fastread - 571, 870
2019-01-25 13:37:49,401 - INFO - fastread - 573, 880
2019-01-25 13:37:51,893 - INFO - fastread - 573, 890
2019-01-25 13:37:54,491 - INFO - fastread - 576, 900
2019-01-25 13:37:57,052 - INFO - fastread - 577, 910
2019-01-25 13:37:59,629 - INFO - fastread - 578, 920
2019-01-25 13:38:02,209 - INFO - fastread - 579, 930
2019-01-25 13:38:04,912 - INFO - fastread - 580, 940
2019-01-25 13:38:07,649 - INFO - fastread - 580, 950
2019-01-25 13:38:10,280 - INFO - fastread - 583, 960
2019-01-25 13:38:13,007 - INFO - fastread - 584, 970
2019-01-25 13:38:15,908 - INFO - fastread - 585, 980
2019-01-25 13:38:18,780 - INFO - fastread - 587, 990
2019-01-25 13:38:21,521 - INFO - fastread - 588, 1000
2019-01-25 13:38:24,355 - INFO - fastread - 588, 1010
2019-01-25 13:38:27,228 - INFO - fastread - 589, 1020
2019-01-25 13:38:30,092 - INFO - fastread - 591, 1030
2019-01-25 13:38:32,103 - INFO - rig - ++++NEW CLF++++ NBM
2019-01-25 13:38:32,104 - INFO - fastread - Total Yes: 622 | Total No: 4275
2019-01-25 13:38:32,175 - INFO - fastread - 9, 10
2019-01-25 13:38:32,178 - INFO - fastread - 14, 20
2019-01-25 13:38:32,181 - INFO - fastread - 18, 30
2019-01-25 13:38:32,184 - INFO - fastread - 27, 40
2019-01-25 13:38:32,187 - INFO - fastread - 35, 50
2019-01-25 13:38:32,190 - INFO - fastread - 44, 60
2019-01-25 13:38:32,193 - INFO - fastread - 50, 70
2019-01-25 13:38:32,196 - INFO - fastread - 55, 80
2019-01-25 13:38:32,200 - INFO - fastread - 64, 90
2019-01-25 13:38:32,204 - INFO - fastread - 69, 100
2019-01-25 13:38:32,208 - INFO - fastread - 75, 110
2019-01-25 13:38:32,213 - INFO - fastread - 81, 120
2019-01-25 13:38:32,217 - INFO - fastread - 87, 130
2019-01-25 13:38:32,222 - INFO - fastread - 92, 140
2019-01-25 13:38:32,226 - INFO - fastread - 101, 150
2019-01-25 13:38:32,231 - INFO - fastread - 105, 160
2019-01-25 13:38:32,235 - INFO - fastread - 114, 170
2019-01-25 13:38:32,238 - INFO - fastread - 118, 180
2019-01-25 13:38:32,240 - INFO - fastread - 121, 190
2019-01-25 13:38:32,244 - INFO - fastread - 127, 200
2019-01-25 13:38:32,248 - INFO - fastread - 134, 210
2019-01-25 13:38:32,252 - INFO - fastread - 140, 220
2019-01-25 13:38:32,256 - INFO - fastread - 143, 230
