2019-01-24 14:00:33,882 - INFO - rig - sql12
2019-01-24 14:00:34,088 - INFO - fastread - Total Yes: 143 | Total No: 3464
2019-01-24 14:00:34,280 - INFO - fastread - 9, 10
2019-01-24 14:00:34,280 - INFO - fastread - 16, 20
2019-01-24 14:00:34,289 - INFO - fastread - 26, 30
2019-01-24 14:00:34,293 - INFO - fastread - 34, 40
2019-01-24 14:00:34,297 - INFO - fastread - 42, 50
2019-01-24 14:00:34,301 - INFO - fastread - 52, 60
2019-01-24 14:00:34,305 - INFO - fastread - 60, 70
2019-01-24 14:00:34,311 - INFO - fastread - 69, 80
2019-01-24 14:00:34,312 - INFO - fastread - 77, 90
2019-01-24 14:00:34,318 - INFO - fastread - 85, 100
2019-01-24 14:00:34,320 - INFO - fastread - 93, 110
2019-01-24 14:00:34,320 - INFO - fastread - 100, 120
2019-01-24 14:00:34,330 - INFO - fastread - 100, 130
2019-01-24 14:00:34,330 - INFO - fastread - 100, 140
2019-01-24 14:00:34,338 - INFO - fastread - 100, 150
2019-01-24 14:00:34,340 - INFO - fastread - 100, 160
2019-01-24 14:00:34,348 - INFO - fastread - 100, 170
2019-01-24 14:00:34,350 - INFO - fastread - 100, 180
2019-01-24 14:00:34,350 - INFO - fastread - 100, 190
2019-01-24 14:00:34,358 - INFO - fastread - 100, 200
2019-01-24 14:00:34,360 - INFO - fastread - 100, 210
2019-01-24 14:00:34,360 - INFO - fastread - 100, 220
2019-01-24 14:00:34,368 - INFO - fastread - 100, 230
2019-01-24 14:00:34,370 - INFO - fastread - 100, 240
2019-01-24 14:00:34,370 - INFO - fastread - 100, 250
2019-01-24 14:00:34,378 - INFO - fastread - 100, 260
2019-01-24 14:00:34,380 - INFO - fastread - 100, 270
2019-01-24 14:00:34,380 - INFO - fastread - 100, 280
2019-01-24 14:00:34,390 - INFO - fastread - 100, 290
2019-01-24 14:00:34,390 - INFO - fastread - 100, 300
2019-01-24 14:00:34,398 - INFO - fastread - 102, 310
2019-01-24 14:00:34,400 - INFO - fastread - 102, 320
2019-01-24 14:00:34,408 - INFO - fastread - 102, 330
2019-01-24 14:00:34,410 - INFO - fastread - 102, 340
2019-01-24 14:00:34,410 - INFO - fastread - 102, 350
2019-01-24 14:00:34,420 - INFO - fastread - 102, 360
2019-01-24 14:00:34,420 - INFO - fastread - 102, 370
2019-01-24 14:00:34,428 - INFO - fastread - 102, 380
2019-01-24 14:00:34,430 - INFO - fastread - 102, 390
2019-01-24 14:00:34,430 - INFO - fastread - 102, 400
2019-01-24 14:00:34,440 - INFO - fastread - 102, 410
2019-01-24 14:00:34,440 - INFO - fastread - 102, 420
2019-01-24 14:00:34,450 - INFO - fastread - 102, 430
2019-01-24 14:00:34,450 - INFO - fastread - 102, 440
2019-01-24 14:00:34,450 - INFO - fastread - 103, 450
2019-01-24 14:00:34,461 - INFO - fastread - 104, 460
2019-01-24 14:00:34,461 - INFO - fastread - 104, 470
2019-01-24 14:00:34,469 - INFO - fastread - 104, 480
2019-01-24 14:00:34,471 - INFO - fastread - 104, 490
2019-01-24 14:00:34,479 - INFO - fastread - 104, 500
2019-01-24 14:00:34,481 - INFO - fastread - 104, 510
2019-01-24 14:00:34,481 - INFO - fastread - 104, 520
2019-01-24 14:00:34,491 - INFO - fastread - 104, 530
2019-01-24 14:00:34,491 - INFO - fastread - 104, 540
2019-01-24 14:00:34,501 - INFO - fastread - 104, 550
2019-01-24 14:00:34,511 - INFO - fastread - 104, 560
2019-01-24 14:00:34,511 - INFO - fastread - 104, 570
2019-01-24 14:00:34,519 - INFO - fastread - 104, 580
2019-01-24 14:00:34,521 - INFO - fastread - 104, 590
2019-01-24 14:00:34,521 - INFO - fastread - 104, 600
