2019-01-24 14:00:35,971 - INFO - rig - emf-2.4.1
2019-01-24 14:00:36,114 - INFO - fastread - Total Yes: 52 | Total No: 2142
2019-01-24 14:00:36,195 - INFO - fastread - 8, 10
2019-01-24 14:00:36,195 - INFO - fastread - 17, 20
2019-01-24 14:00:36,203 - INFO - fastread - 25, 30
2019-01-24 14:00:36,205 - INFO - fastread - 31, 40
2019-01-24 14:00:36,205 - INFO - fastread - 35, 50
2019-01-24 14:00:36,213 - INFO - fastread - 35, 60
2019-01-24 14:00:36,215 - INFO - fastread - 35, 70
2019-01-24 14:00:36,215 - INFO - fastread - 35, 80
2019-01-24 14:00:36,223 - INFO - fastread - 36, 90
2019-01-24 14:00:36,225 - INFO - fastread - 36, 100
2019-01-24 14:00:36,225 - INFO - fastread - 36, 110
2019-01-24 14:00:36,233 - INFO - fastread - 37, 120
2019-01-24 14:00:36,235 - INFO - fastread - 37, 130
2019-01-24 14:00:36,243 - INFO - fastread - 37, 140
2019-01-24 14:00:36,246 - INFO - fastread - 37, 150
2019-01-24 14:00:36,246 - INFO - fastread - 37, 160
2019-01-24 14:00:36,254 - INFO - fastread - 38, 170
2019-01-24 14:00:36,256 - INFO - fastread - 39, 180
2019-01-24 14:00:36,256 - INFO - fastread - 39, 190
2019-01-24 14:00:36,264 - INFO - fastread - 39, 200
2019-01-24 14:00:36,266 - INFO - fastread - 39, 210
2019-01-24 14:00:36,266 - INFO - fastread - 39, 220
2019-01-24 14:00:36,266 - INFO - fastread - 40, 230
2019-01-24 14:00:36,276 - INFO - fastread - 40, 240
2019-01-24 14:00:36,276 - INFO - fastread - 40, 250
2019-01-24 14:00:36,276 - INFO - fastread - 41, 260
2019-01-24 14:00:36,284 - INFO - fastread - 42, 270
2019-01-24 14:00:36,286 - INFO - fastread - 42, 280
2019-01-24 14:00:36,286 - INFO - fastread - 42, 290
2019-01-24 14:00:36,286 - INFO - fastread - 42, 300
2019-01-24 14:00:36,294 - INFO - fastread - 42, 310
2019-01-24 14:00:36,296 - INFO - fastread - 42, 320
2019-01-24 14:00:36,296 - INFO - fastread - 43, 330
2019-01-24 14:00:36,296 - INFO - fastread - 43, 340
2019-01-24 14:00:36,304 - INFO - fastread - 43, 350
2019-01-24 14:00:36,306 - INFO - fastread - 43, 360
2019-01-24 14:00:36,306 - INFO - fastread - 43, 370
2019-01-24 14:00:36,314 - INFO - fastread - 43, 380
2019-01-24 14:00:36,316 - INFO - fastread - 43, 390
2019-01-24 14:00:36,316 - INFO - fastread - 43, 400
2019-01-24 14:00:36,324 - INFO - fastread - 43, 410
2019-01-24 14:00:36,326 - INFO - fastread - 43, 420
2019-01-24 14:00:36,326 - INFO - fastread - 43, 430
2019-01-24 14:00:36,334 - INFO - fastread - 43, 440
2019-01-24 14:00:36,336 - INFO - fastread - 43, 450
2019-01-24 14:00:36,336 - INFO - fastread - 43, 460
2019-01-24 14:00:36,344 - INFO - fastread - 43, 470
2019-01-24 14:00:36,346 - INFO - fastread - 43, 480
2019-01-24 14:00:36,346 - INFO - fastread - 43, 490
2019-01-24 14:00:36,354 - INFO - fastread - 43, 500
