2019-01-24 14:00:35,247 - INFO - rig - hibernate-distribution-3.3.2.GA
2019-01-24 14:00:35,368 - INFO - fastread - Total Yes: 236 | Total No: 1248
2019-01-24 14:00:35,479 - INFO - fastread - 10, 10
2019-01-24 14:00:35,479 - INFO - fastread - 19, 20
2019-01-24 14:00:35,490 - INFO - fastread - 28, 30
2019-01-24 14:00:35,490 - INFO - fastread - 37, 40
2019-01-24 14:00:35,500 - INFO - fastread - 46, 50
2019-01-24 14:00:35,518 - INFO - fastread - 54, 60
2019-01-24 14:00:35,528 - INFO - fastread - 63, 70
2019-01-24 14:00:35,530 - INFO - fastread - 70, 80
2019-01-24 14:00:35,540 - INFO - fastread - 78, 90
2019-01-24 14:00:35,540 - INFO - fastread - 88, 100
2019-01-24 14:00:35,550 - INFO - fastread - 96, 110
2019-01-24 14:00:35,560 - INFO - fastread - 103, 120
2019-01-24 14:00:35,560 - INFO - fastread - 113, 130
2019-01-24 14:00:35,568 - INFO - fastread - 122, 140
2019-01-24 14:00:35,570 - INFO - fastread - 131, 150
2019-01-24 14:00:35,570 - INFO - fastread - 140, 160
2019-01-24 14:00:35,570 - INFO - fastread - 148, 170
2019-01-24 14:00:35,580 - INFO - fastread - 156, 180
2019-01-24 14:00:35,580 - INFO - fastread - 166, 190
2019-01-24 14:00:35,580 - INFO - fastread - 174, 200
2019-01-24 14:00:35,589 - INFO - fastread - 183, 210
2019-01-24 14:00:35,591 - INFO - fastread - 190, 220
2019-01-24 14:00:35,591 - INFO - fastread - 190, 230
2019-01-24 14:00:35,599 - INFO - fastread - 191, 240
2019-01-24 14:00:35,601 - INFO - fastread - 191, 250
2019-01-24 14:00:35,601 - INFO - fastread - 191, 260
2019-01-24 14:00:35,601 - INFO - fastread - 191, 270
2019-01-24 14:00:35,611 - INFO - fastread - 192, 280
2019-01-24 14:00:35,611 - INFO - fastread - 192, 290
2019-01-24 14:00:35,619 - INFO - fastread - 192, 300
2019-01-24 14:00:35,621 - INFO - fastread - 192, 310
2019-01-24 14:00:35,621 - INFO - fastread - 193, 320
2019-01-24 14:00:35,631 - INFO - fastread - 193, 330
2019-01-24 14:00:35,631 - INFO - fastread - 193, 340
2019-01-24 14:00:35,631 - INFO - fastread - 193, 350
2019-01-24 14:00:35,641 - INFO - fastread - 193, 360
2019-01-24 14:00:35,641 - INFO - fastread - 193, 370
2019-01-24 14:00:35,649 - INFO - fastread - 195, 380
2019-01-24 14:00:35,651 - INFO - fastread - 196, 390
2019-01-24 14:00:35,651 - INFO - fastread - 196, 400
