2019-01-24 14:48:48,667 - INFO - rig - argouml
2019-01-24 14:48:48,942 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-24 14:48:48,942 - INFO - fastread - Total Yes: 706 | Total No: 4020
2019-01-24 14:48:49,296 - INFO - fastread - 0, 0
2019-01-24 14:48:50,344 - INFO - fastread - 0, 10
2019-01-24 14:48:51,414 - INFO - fastread - 3, 20
2019-01-24 14:48:52,618 - INFO - fastread - 5, 30
2019-01-24 14:48:54,054 - INFO - fastread - 12, 40
2019-01-24 14:48:55,478 - INFO - fastread - 22, 50
2019-01-24 14:48:56,838 - INFO - fastread - 27, 60
2019-01-24 14:48:58,163 - INFO - fastread - 37, 70
2019-01-24 14:48:59,405 - INFO - fastread - 43, 80
2019-01-24 14:49:00,645 - INFO - fastread - 45, 90
2019-01-24 14:49:01,902 - INFO - fastread - 52, 100
2019-01-24 14:49:03,204 - INFO - fastread - 61, 110
2019-01-24 14:49:04,559 - INFO - fastread - 69, 120
2019-01-24 14:49:05,934 - INFO - fastread - 75, 130
2019-01-24 14:49:07,265 - INFO - fastread - 84, 140
2019-01-24 14:49:08,609 - INFO - fastread - 92, 150
2019-01-24 14:49:10,011 - INFO - fastread - 100, 160
2019-01-24 14:49:11,374 - INFO - fastread - 106, 170
2019-01-24 14:49:12,892 - INFO - fastread - 112, 180
2019-01-24 14:49:14,445 - INFO - fastread - 121, 190
2019-01-24 14:49:15,901 - INFO - fastread - 130, 200
2019-01-24 14:49:17,377 - INFO - fastread - 138, 210
2019-01-24 14:49:18,952 - INFO - fastread - 148, 220
2019-01-24 14:49:20,661 - INFO - fastread - 157, 230
2019-01-24 14:49:22,358 - INFO - fastread - 162, 240
2019-01-24 14:49:24,024 - INFO - fastread - 170, 250
2019-01-24 14:49:25,742 - INFO - fastread - 178, 260
2019-01-24 14:49:27,519 - INFO - fastread - 187, 270
2019-01-24 14:49:29,259 - INFO - fastread - 194, 280
2019-01-24 14:49:31,225 - INFO - fastread - 204, 290
2019-01-24 14:49:33,124 - INFO - fastread - 212, 300
2019-01-24 14:49:35,026 - INFO - fastread - 217, 310
2019-01-24 14:49:36,954 - INFO - fastread - 221, 320
2019-01-24 14:49:38,911 - INFO - fastread - 227, 330
2019-01-24 14:49:40,922 - INFO - fastread - 231, 340
2019-01-24 14:49:42,830 - INFO - fastread - 240, 350
2019-01-24 14:49:44,838 - INFO - fastread - 248, 360
2019-01-24 14:49:46,932 - INFO - fastread - 257, 370
2019-01-24 14:49:48,932 - INFO - fastread - 265, 380
2019-01-24 14:49:50,861 - INFO - fastread - 271, 390
2019-01-24 14:49:52,742 - INFO - fastread - 280, 400
2019-01-24 14:49:54,619 - INFO - fastread - 289, 410
2019-01-24 14:49:56,642 - INFO - fastread - 297, 420
2019-01-24 14:49:58,755 - INFO - fastread - 300, 430
2019-01-24 14:50:00,913 - INFO - fastread - 306, 440
2019-01-24 14:50:02,836 - INFO - fastread - 315, 450
2019-01-24 14:50:04,969 - INFO - fastread - 322, 460
2019-01-24 14:50:06,939 - INFO - fastread - 328, 470
2019-01-24 14:50:09,065 - INFO - fastread - 332, 480
2019-01-24 14:50:10,903 - INFO - fastread - 338, 490
2019-01-24 14:50:12,897 - INFO - fastread - 344, 500
