2019-01-24 14:46:06,536 - INFO - rig - sql12
2019-01-24 14:46:06,736 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-24 14:46:06,736 - INFO - fastread - Total Yes: 143 | Total No: 3464
2019-01-24 14:46:07,135 - INFO - fastread - 0, 0
2019-01-24 14:46:08,346 - INFO - fastread - 0, 10
2019-01-24 14:46:09,624 - INFO - fastread - 1, 20
2019-01-24 14:46:10,849 - INFO - fastread - 2, 30
2019-01-24 14:46:12,095 - INFO - fastread - 4, 40
2019-01-24 14:46:13,311 - INFO - fastread - 4, 50
2019-01-24 14:46:14,564 - INFO - fastread - 5, 60
2019-01-24 14:46:15,983 - INFO - fastread - 6, 70
2019-01-24 14:46:17,379 - INFO - fastread - 9, 80
2019-01-24 14:46:18,754 - INFO - fastread - 11, 90
2019-01-24 14:46:20,140 - INFO - fastread - 13, 100
2019-01-24 14:46:21,594 - INFO - fastread - 13, 110
2019-01-24 14:46:22,939 - INFO - fastread - 16, 120
2019-01-24 14:46:24,324 - INFO - fastread - 17, 130
2019-01-24 14:46:25,635 - INFO - fastread - 19, 140
2019-01-24 14:46:26,950 - INFO - fastread - 24, 150
2019-01-24 14:46:28,274 - INFO - fastread - 29, 160
2019-01-24 14:46:29,618 - INFO - fastread - 30, 170
2019-01-24 14:46:30,892 - INFO - fastread - 38, 180
2019-01-24 14:46:32,246 - INFO - fastread - 48, 190
2019-01-24 14:46:33,551 - INFO - fastread - 57, 200
2019-01-24 14:46:34,875 - INFO - fastread - 60, 210
2019-01-24 14:46:36,237 - INFO - fastread - 63, 220
2019-01-24 14:46:37,644 - INFO - fastread - 68, 230
2019-01-24 14:46:39,009 - INFO - fastread - 71, 240
2019-01-24 14:46:40,362 - INFO - fastread - 75, 250
2019-01-24 14:46:41,800 - INFO - fastread - 79, 260
2019-01-24 14:46:43,305 - INFO - fastread - 82, 270
2019-01-24 14:46:44,749 - INFO - fastread - 82, 280
2019-01-24 14:46:46,215 - INFO - fastread - 87, 290
2019-01-24 14:46:47,661 - INFO - fastread - 91, 300
2019-01-24 14:46:49,107 - INFO - fastread - 92, 310
2019-01-24 14:46:50,571 - INFO - fastread - 93, 320
2019-01-24 14:46:52,017 - INFO - fastread - 93, 330
2019-01-24 14:46:53,431 - INFO - fastread - 94, 340
2019-01-24 14:46:54,836 - INFO - fastread - 95, 350
2019-01-24 14:46:56,341 - INFO - fastread - 104, 360
2019-01-24 14:46:57,778 - INFO - fastread - 106, 370
2019-01-24 14:46:59,436 - INFO - fastread - 109, 380
2019-01-24 14:47:01,062 - INFO - fastread - 111, 390
2019-01-24 14:47:02,599 - INFO - fastread - 113, 400
2019-01-24 14:47:04,112 - INFO - fastread - 114, 410
2019-01-24 14:47:05,580 - INFO - fastread - 114, 420
2019-01-24 14:47:07,126 - INFO - fastread - 114, 430
2019-01-24 14:47:08,752 - INFO - fastread - 114, 440
2019-01-24 14:47:10,267 - INFO - fastread - 114, 450
2019-01-24 14:47:11,781 - INFO - fastread - 114, 460
2019-01-24 14:47:13,327 - INFO - fastread - 114, 470
2019-01-24 14:47:14,873 - INFO - fastread - 114, 480
2019-01-24 14:47:16,498 - INFO - fastread - 114, 490
2019-01-24 14:47:18,013 - INFO - fastread - 116, 500
2019-01-24 14:47:19,599 - INFO - fastread - 116, 510
2019-01-24 14:47:21,206 - INFO - fastread - 116, 520
2019-01-24 14:47:22,722 - INFO - fastread - 116, 530
2019-01-24 14:47:24,258 - INFO - fastread - 118, 540
2019-01-24 14:47:25,883 - INFO - fastread - 118, 550
2019-01-24 14:47:27,458 - INFO - fastread - 118, 560
2019-01-24 14:47:29,053 - INFO - fastread - 118, 570
2019-01-24 14:47:30,729 - INFO - fastread - 120, 580
2019-01-24 14:47:32,304 - INFO - fastread - 120, 590
2019-01-24 14:47:33,889 - INFO - fastread - 120, 600
2019-01-24 14:47:35,394 - INFO - fastread - 120, 610
2019-01-24 14:47:36,968 - INFO - fastread - 121, 620
2019-01-24 14:47:38,545 - INFO - fastread - 122, 630
2019-01-24 14:47:40,131 - INFO - fastread - 122, 640
2019-01-24 14:47:41,909 - INFO - fastread - 122, 650
2019-01-24 14:47:43,465 - INFO - fastread - 122, 660
2019-01-24 14:47:45,103 - INFO - fastread - 122, 670
2019-01-24 14:47:46,799 - INFO - fastread - 123, 680
2019-01-24 14:47:48,406 - INFO - fastread - 123, 690
2019-01-24 14:47:50,018 - INFO - fastread - 123, 700
2019-01-24 14:47:51,606 - INFO - fastread - 123, 710
2019-01-24 14:47:53,182 - INFO - fastread - 123, 720
2019-01-24 14:47:54,887 - INFO - fastread - 123, 730
2019-01-24 14:47:56,531 - INFO - fastread - 123, 740
2019-01-24 14:47:58,198 - INFO - fastread - 124, 750
2019-01-24 14:47:59,965 - INFO - fastread - 125, 760
2019-01-24 14:48:01,761 - INFO - fastread - 126, 770
2019-01-24 14:48:03,480 - INFO - fastread - 126, 780
2019-01-24 14:48:05,167 - INFO - fastread - 126, 790
2019-01-24 14:48:06,885 - INFO - fastread - 126, 800
2019-01-24 14:48:08,712 - INFO - fastread - 128, 810
2019-01-24 14:48:10,561 - INFO - fastread - 130, 820
2019-01-24 14:48:12,303 - INFO - fastread - 130, 830
2019-01-24 14:48:13,970 - INFO - fastread - 130, 840
2019-01-24 14:48:15,645 - INFO - fastread - 130, 850
2019-01-24 14:48:17,252 - INFO - fastread - 131, 860
2019-01-24 14:48:19,000 - INFO - fastread - 131, 870
2019-01-24 14:48:20,949 - INFO - fastread - 131, 880
2019-01-24 14:48:22,623 - INFO - fastread - 131, 890
2019-01-24 14:48:24,413 - INFO - fastread - 131, 900
2019-01-24 14:48:26,322 - INFO - fastread - 131, 910
