2019-01-30 17:35:51,163 - INFO - rig - apache-ant-1.7.0
2019-01-30 17:35:55,948 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-30 17:35:55,949 - INFO - fastread - Total Yes: 131 | Total No: 3967
2019-01-30 17:35:56,230 - INFO - fastread - 0, 0  9499
2019-01-30 17:35:59,851 - INFO - fastread - 31, 35  9499
2019-01-30 17:36:02,572 - INFO - fastread - 38, 55  86
2019-01-30 17:36:05,474 - INFO - fastread - 43, 75  100
2019-01-30 17:36:08,733 - INFO - fastread - 52, 95  91
2019-01-30 17:36:12,051 - INFO - fastread - 62, 115  99
2019-01-30 17:36:14,697 - INFO - fastread - 71, 135  115
2019-01-30 17:36:17,313 - INFO - fastread - 74, 155  121
2019-01-30 17:36:20,131 - INFO - fastread - 78, 175  125
2019-01-30 17:36:22,813 - INFO - fastread - 80, 195  134
2019-01-30 17:36:25,436 - INFO - fastread - 81, 215  125
2019-01-30 17:36:28,084 - INFO - fastread - 82, 235  131
2019-01-30 17:36:30,689 - INFO - fastread - 84, 255  120
2019-01-30 17:36:33,256 - INFO - fastread - 84, 275  126
2019-01-30 17:36:35,926 - INFO - fastread - 85, 295  127
2019-01-30 17:36:38,681 - INFO - fastread - 87, 315  125
2019-01-30 17:36:41,403 - INFO - fastread - 90, 335  125
2019-01-30 17:36:44,010 - INFO - fastread - 91, 355  125
2019-01-30 17:36:46,791 - INFO - fastread - 91, 375  126
2019-01-30 17:36:50,267 - INFO - fastread - 92, 395  122
2019-01-30 17:36:52,860 - INFO - fastread - 94, 415  122
2019-01-30 17:36:55,479 - INFO - fastread - 95, 435  126
2019-01-30 17:36:58,276 - INFO - fastread - 95, 455  125
2019-01-30 17:37:00,969 - INFO - fastread - 96, 475  125
2019-01-30 17:37:03,746 - INFO - fastread - 97, 495  123
2019-01-30 17:37:06,442 - INFO - fastread - 97, 515  125
2019-01-30 17:37:09,037 - INFO - fastread - 97, 535  122
2019-01-30 17:37:11,661 - INFO - fastread - 98, 555  120
2019-01-30 17:37:14,302 - INFO - fastread - 99, 575  122
2019-01-30 17:37:16,976 - INFO - fastread - 99, 595  121
2019-01-30 17:37:19,835 - INFO - fastread - 99, 615  123
2019-01-30 17:37:22,638 - INFO - fastread - 99, 635  125
2019-01-30 17:37:25,611 - INFO - fastread - 99, 655  124
2019-01-30 17:37:30,680 - INFO - fastread - 99, 695  119
2019-01-30 17:37:35,553 - INFO - fastread - 99, 735  124
