2019-01-30 17:35:51,840 - INFO - rig - emf-2.4.1
2019-01-30 17:35:56,802 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-30 17:35:56,809 - INFO - fastread - Total Yes: 104 | Total No: 4285
2019-01-30 17:35:57,146 - INFO - fastread - 0, 0  9499
2019-01-30 17:36:02,232 - INFO - fastread - 33, 46  9499
2019-01-30 17:36:04,748 - INFO - fastread - 33, 67  95
2019-01-30 17:36:07,386 - INFO - fastread - 36, 88  107
2019-01-30 17:36:10,066 - INFO - fastread - 38, 109  103
2019-01-30 17:36:12,761 - INFO - fastread - 38, 130  126
2019-01-30 17:36:15,196 - INFO - fastread - 38, 151  116
2019-01-30 17:36:17,574 - INFO - fastread - 42, 172  105
2019-01-30 17:36:19,923 - INFO - fastread - 44, 193  109
2019-01-30 17:36:22,247 - INFO - fastread - 44, 214  109
2019-01-30 17:36:24,558 - INFO - fastread - 44, 235  106
2019-01-30 17:36:26,810 - INFO - fastread - 48, 256  124
2019-01-30 17:36:29,202 - INFO - fastread - 55, 277  120
2019-01-30 17:36:31,553 - INFO - fastread - 55, 298  121
2019-01-30 17:36:33,906 - INFO - fastread - 57, 319  121
2019-01-30 17:36:36,330 - INFO - fastread - 58, 340  132
2019-01-30 17:36:38,969 - INFO - fastread - 58, 361  136
2019-01-30 17:36:41,484 - INFO - fastread - 58, 382  119
2019-01-30 17:36:44,122 - INFO - fastread - 60, 403  105
2019-01-30 17:36:46,773 - INFO - fastread - 60, 424  113
2019-01-30 17:36:49,207 - INFO - fastread - 61, 445  108
2019-01-30 17:36:51,709 - INFO - fastread - 61, 466  106
2019-01-30 17:36:54,190 - INFO - fastread - 61, 487  105
2019-01-30 17:36:56,520 - INFO - fastread - 61, 508  105
2019-01-30 17:36:58,876 - INFO - fastread - 61, 529  111
2019-01-30 17:37:03,472 - INFO - fastread - 61, 571  106
2019-01-30 17:37:08,150 - INFO - fastread - 62, 613  115
2019-01-30 17:37:10,710 - INFO - fastread - 64, 634  115
2019-01-30 17:37:13,108 - INFO - fastread - 64, 655  118
2019-01-30 17:37:15,575 - INFO - fastread - 64, 676  114
2019-01-30 17:37:17,914 - INFO - fastread - 68, 697  115
