2019-02-07 14:26:18,782 - INFO - rig - jruby-1.4.0
2019-02-07 14:26:25,455 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-07 14:26:25,455 - INFO - fastread - Total Yes: 622 | Total No: 4275
2019-02-07 14:26:25,980 - INFO - fastread - 0, 0  475
2019-02-07 14:27:22,214 - INFO - fastread - 299, 313  475
2019-02-07 14:27:28,208 - INFO - fastread - 311, 337  507
2019-02-07 14:27:33,957 - INFO - fastread - 327, 361  582
2019-02-07 14:27:39,557 - INFO - fastread - 340, 385  579
2019-02-07 14:27:45,333 - INFO - fastread - 360, 409  588
2019-02-07 14:27:50,903 - INFO - fastread - 382, 433  599
2019-02-07 14:27:56,711 - INFO - fastread - 404, 457  627
2019-02-07 14:28:02,327 - INFO - fastread - 425, 481  648
2019-02-07 14:28:08,217 - INFO - fastread - 449, 505  674
2019-02-07 14:28:14,320 - INFO - fastread - 473, 529  691
2019-02-07 14:28:20,208 - INFO - fastread - 494, 553  721
2019-02-07 14:28:26,077 - INFO - fastread - 516, 577  737
2019-02-07 14:28:31,792 - INFO - fastread - 536, 601  772
2019-02-07 14:28:37,749 - INFO - fastread - 553, 625  782
2019-02-07 14:28:43,669 - INFO - fastread - 557, 649  795
2019-02-07 14:28:49,371 - INFO - fastread - 558, 673  794
2019-02-07 14:28:55,372 - INFO - fastread - 560, 697  769
2019-02-07 14:29:01,613 - INFO - fastread - 567, 721  784
2019-02-07 14:29:07,726 - INFO - fastread - 569, 745  766
2019-02-07 14:29:13,907 - INFO - fastread - 576, 769  748
2019-02-07 14:29:20,412 - INFO - fastread - 580, 793  753
2019-02-07 14:29:26,213 - INFO - fastread - 582, 817  740
2019-02-07 14:29:32,603 - INFO - fastread - 584, 841  734
2019-02-07 14:29:39,300 - INFO - fastread - 584, 865  740
2019-02-07 14:29:45,015 - INFO - fastread - 585, 889  702
2019-02-07 14:29:51,068 - INFO - fastread - 587, 913  709
2019-02-07 14:29:57,845 - INFO - fastread - 588, 937  699
2019-02-07 14:30:03,467 - INFO - fastread - 589, 961  687
2019-02-07 14:30:09,187 - INFO - fastread - 591, 985  663
2019-02-07 14:30:15,267 - INFO - fastread - 591, 1009  658
2019-02-07 14:30:20,732 - INFO - fastread - 594, 1033  654
2019-02-07 14:30:26,718 - INFO - fastread - 599, 1057  653
2019-02-07 14:30:32,464 - INFO - fastread - 599, 1081  652
2019-02-07 14:30:39,142 - INFO - fastread - 599, 1105  643
2019-02-07 14:30:45,128 - INFO - fastread - 600, 1129  637
2019-02-07 14:30:51,484 - INFO - fastread - 600, 1153  636
2019-02-07 14:30:57,577 - INFO - fastread - 600, 1177  635
2019-02-07 14:31:03,075 - INFO - fastread - 601, 1201  634
2019-02-07 14:31:09,407 - INFO - fastread - 601, 1225  627
2019-02-07 14:31:15,315 - INFO - fastread - 601, 1249  627
2019-02-07 14:31:22,586 - INFO - fastread - 602, 1273  624
2019-02-07 14:31:28,850 - INFO - fastread - 604, 1297  620
2019-02-07 14:31:35,059 - INFO - fastread - 605, 1321  614
2019-02-07 14:31:41,893 - INFO - fastread - 605, 1345  618
2019-02-07 14:31:47,911 - INFO - fastread - 605, 1369  612
2019-02-07 14:31:54,574 - INFO - fastread - 605, 1393  610
2019-02-07 14:32:01,604 - INFO - fastread - 606, 1417  609
2019-02-07 14:32:08,744 - INFO - fastread - 606, 1441  610
2019-02-07 14:32:15,535 - INFO - fastread - 606, 1465  607
2019-02-07 14:32:19,158 - INFO - fastread - IGNORE jruby-1.4.0 | Total: 4897 | Percent Checked: 0.3 | Total Yes Data: 622 | Percent Yes Checked: 0.97
2019-02-07 14:32:19,166 - INFO - rig - ++++NEW CLF++++ QUICKREAD
2019-02-07 14:32:19,166 - INFO - quickread - Total Yes: 622 | Total No: 4275
2019-02-07 14:32:19,746 - INFO - quickread - 0, 0  475
2019-02-07 14:32:23,282 - INFO - quickread - 23, 24  475
2019-02-07 14:32:28,365 - INFO - quickread - 43, 48  214
