2019-02-07 14:26:18,296 - INFO - rig - apache-ant-1.7.0
2019-02-07 14:26:24,514 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-07 14:26:24,514 - INFO - fastread - Total Yes: 131 | Total No: 3967
2019-02-07 14:26:24,868 - INFO - fastread - 0, 0  475
2019-02-07 14:26:27,817 - INFO - fastread - 16, 18  475
2019-02-07 14:26:32,448 - INFO - fastread - 20, 38  85
2019-02-07 14:26:36,537 - INFO - fastread - 28, 58  89
2019-02-07 14:26:40,775 - INFO - fastread - 33, 78  93
2019-02-07 14:26:44,966 - INFO - fastread - 40, 98  95
2019-02-07 14:26:49,007 - INFO - fastread - 48, 118  98
2019-02-07 14:26:52,686 - INFO - fastread - 59, 138  121
2019-02-07 14:26:56,545 - INFO - fastread - 65, 158  124
2019-02-07 14:27:00,212 - INFO - fastread - 67, 178  119
2019-02-07 14:27:04,316 - INFO - fastread - 69, 198  124
2019-02-07 14:27:08,156 - INFO - fastread - 73, 218  118
2019-02-07 14:27:12,313 - INFO - fastread - 75, 238  121
2019-02-07 14:27:16,059 - INFO - fastread - 76, 258  122
2019-02-07 14:27:19,906 - INFO - fastread - 79, 278  121
2019-02-07 14:27:23,439 - INFO - fastread - 79, 298  120
2019-02-07 14:27:27,288 - INFO - fastread - 80, 318  121
2019-02-07 14:27:30,526 - INFO - fastread - 80, 338  119
2019-02-07 14:27:34,422 - INFO - fastread - 81, 358  119
2019-02-07 14:27:37,996 - INFO - fastread - 82, 378  122
2019-02-07 14:27:41,776 - INFO - fastread - 82, 398  114
2019-02-07 14:27:45,455 - INFO - fastread - 82, 418  113
2019-02-07 14:27:49,261 - INFO - fastread - 83, 438  114
2019-02-07 14:27:52,917 - INFO - fastread - 83, 458  111
2019-02-07 14:27:56,883 - INFO - fastread - 84, 478  114
2019-02-07 14:28:00,374 - INFO - fastread - 84, 498  114
2019-02-07 14:28:04,060 - INFO - fastread - 86, 518  118
2019-02-07 14:28:07,823 - INFO - fastread - 86, 538  113
2019-02-07 14:28:11,605 - INFO - fastread - 86, 558  117
2019-02-07 14:28:15,525 - INFO - fastread - 88, 578  117
2019-02-07 14:28:19,136 - INFO - fastread - 88, 598  119
2019-02-07 14:28:23,080 - INFO - fastread - 89, 618  117
2019-02-07 14:28:27,473 - INFO - fastread - 89, 638  119
2019-02-07 14:28:31,853 - INFO - fastread - 90, 658  115
2019-02-07 14:28:36,310 - INFO - fastread - 90, 678  115
2019-02-07 14:28:40,128 - INFO - fastread - 90, 698  117
2019-02-07 14:28:44,712 - INFO - fastread - 90, 718  119
2019-02-07 14:28:49,152 - INFO - fastread - 92, 738  117
2019-02-07 14:28:53,785 - INFO - fastread - 92, 758  122
2019-02-07 14:28:57,687 - INFO - fastread - 94, 778  118
2019-02-07 14:29:03,251 - INFO - fastread - 94, 798  119
2019-02-07 14:29:07,829 - INFO - fastread - 94, 818  120
2019-02-07 14:29:12,640 - INFO - fastread - 97, 838  118
2019-02-07 14:29:16,630 - INFO - fastread - 98, 858  124
2019-02-07 14:29:21,508 - INFO - fastread - 98, 878  124
2019-02-07 14:29:25,780 - INFO - fastread - 98, 898  123
2019-02-07 14:29:30,500 - INFO - fastread - 99, 918  120
2019-02-07 14:29:34,786 - INFO - fastread - 101, 938  121
2019-02-07 14:29:39,678 - INFO - fastread - 101, 958  124
2019-02-07 14:29:44,095 - INFO - fastread - 102, 978  123
2019-02-07 14:29:48,688 - INFO - fastread - 102, 998  122
2019-02-07 14:29:52,498 - INFO - fastread - 103, 1018  123
2019-02-07 14:29:57,665 - INFO - fastread - 104, 1038  123
2019-02-07 14:30:02,414 - INFO - fastread - 104, 1058  123
2019-02-07 14:30:06,589 - INFO - fastread - 104, 1078  123
2019-02-07 14:30:11,320 - INFO - fastread - 105, 1098  124
2019-02-07 14:30:16,018 - INFO - fastread - 105, 1118  125
2019-02-07 14:30:20,074 - INFO - fastread - 105, 1138  124
2019-02-07 14:30:24,536 - INFO - fastread - 105, 1158  125
2019-02-07 14:30:29,063 - INFO - fastread - 107, 1178  124
2019-02-07 14:30:33,242 - INFO - fastread - 109, 1198  126
2019-02-07 14:30:38,262 - INFO - fastread - 109, 1218  131
2019-02-07 14:30:43,368 - INFO - fastread - 109, 1238  129
2019-02-07 14:30:47,379 - INFO - fastread - 109, 1258  130
2019-02-07 14:30:52,578 - INFO - fastread - 110, 1278  129
2019-02-07 14:30:57,372 - INFO - fastread - 110, 1298  128
2019-02-07 14:31:01,498 - INFO - fastread - 110, 1318  127
2019-02-07 14:31:05,944 - INFO - fastread - 110, 1338  126
2019-02-07 14:31:10,690 - INFO - fastread - 110, 1358  129
2019-02-07 14:31:21,713 - INFO - fastread - 110, 1415  127
2019-02-07 14:31:26,574 - INFO - fastread - 111, 1435  132
2019-02-07 14:31:31,584 - INFO - fastread - 112, 1455  131
2019-02-07 14:31:36,127 - INFO - fastread - 112, 1475  133
2019-02-07 14:31:41,449 - INFO - fastread - 114, 1495  131
2019-02-07 14:31:45,549 - INFO - fastread - 115, 1515  133
2019-02-07 14:31:50,559 - INFO - fastread - 117, 1535  136
