2019-02-07 14:26:18,721 - INFO - rig - apache-jmeter-2.10
2019-02-07 14:26:25,232 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-07 14:26:25,232 - INFO - fastread - Total Yes: 374 | Total No: 7683
2019-02-07 14:26:25,728 - INFO - fastread - 0, 0  475
2019-02-07 14:27:12,080 - INFO - fastread - 231, 271  475
2019-02-07 14:27:20,171 - INFO - fastread - 253, 311  380
2019-02-07 14:27:28,086 - INFO - fastread - 269, 351  420
2019-02-07 14:27:36,428 - INFO - fastread - 276, 391  377
2019-02-07 14:27:44,605 - INFO - fastread - 277, 431  434
2019-02-07 14:27:52,663 - INFO - fastread - 281, 471  401
2019-02-07 14:28:00,635 - INFO - fastread - 282, 511  384
2019-02-07 14:28:08,945 - INFO - fastread - 283, 551  456
2019-02-07 14:28:17,006 - INFO - fastread - 288, 591  370
2019-02-07 14:28:25,712 - INFO - fastread - 290, 631  419
2019-02-07 14:28:34,633 - INFO - fastread - 292, 671  372
2019-02-07 14:28:43,568 - INFO - fastread - 299, 711  415
2019-02-07 14:28:52,821 - INFO - fastread - 304, 751  369
2019-02-07 14:29:02,737 - INFO - fastread - 306, 791  375
2019-02-07 14:29:12,114 - INFO - fastread - 311, 831  351
2019-02-07 14:29:20,848 - INFO - fastread - 313, 871  342
2019-02-07 14:29:29,721 - INFO - fastread - 313, 911  363
2019-02-07 14:29:38,840 - INFO - fastread - 314, 951  338
2019-02-07 14:29:47,708 - INFO - fastread - 314, 991  342
2019-02-07 14:29:55,853 - INFO - fastread - 315, 1031  328
2019-02-07 14:30:04,884 - INFO - fastread - 316, 1071  326
2019-02-07 14:30:13,229 - INFO - fastread - 316, 1111  330
2019-02-07 14:30:21,145 - INFO - fastread - 317, 1151  329
2019-02-07 14:30:29,639 - INFO - fastread - 317, 1191  333
2019-02-07 14:30:38,435 - INFO - fastread - 320, 1231  337
2019-02-07 14:30:46,998 - INFO - fastread - 320, 1271  336
2019-02-07 14:30:56,677 - INFO - fastread - 321, 1311  338
2019-02-07 14:31:04,663 - INFO - fastread - 321, 1351  337
2019-02-07 14:31:13,709 - INFO - fastread - 323, 1391  332
2019-02-07 14:31:23,323 - INFO - fastread - 324, 1431  354
2019-02-07 14:31:32,890 - INFO - fastread - 332, 1471  338
2019-02-07 14:31:42,533 - INFO - fastread - 332, 1511  342
2019-02-07 14:31:50,990 - INFO - fastread - 332, 1551  341
2019-02-07 14:32:00,806 - INFO - fastread - 332, 1591  343
2019-02-07 14:32:10,448 - INFO - fastread - 335, 1631  340
2019-02-07 14:32:19,776 - INFO - fastread - 336, 1671  345
2019-02-07 14:32:29,255 - INFO - fastread - 337, 1711  342
2019-02-07 14:32:38,781 - INFO - fastread - 341, 1751  354
2019-02-07 14:32:49,152 - INFO - fastread - 342, 1791  353
2019-02-07 14:32:59,285 - INFO - fastread - 343, 1831  347
2019-02-07 15:22:52,183 - INFO - rig - apache-jmeter-2.10
2019-02-07 15:22:55,182 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-02-07 15:22:55,182 - INFO - fastread - Total Yes: 374 | Total No: 7683
2019-02-07 15:22:55,375 - INFO - fastread - 0, 0  475
2019-02-07 15:23:11,544 - INFO - fastread - 224, 263  475
2019-02-07 15:23:14,853 - INFO - fastread - 252, 303  403
2019-02-07 15:23:18,247 - INFO - fastread - 256, 343  419
2019-02-07 15:23:21,565 - INFO - fastread - 259, 383  368
2019-02-07 15:23:25,101 - INFO - fastread - 261, 423  436
2019-02-07 15:23:28,551 - INFO - fastread - 271, 463  402
2019-02-07 15:23:32,201 - INFO - fastread - 284, 503  343
2019-02-07 15:23:35,685 - INFO - fastread - 285, 543  355
2019-02-07 15:23:39,094 - INFO - fastread - 288, 583  343
2019-02-07 15:23:42,572 - INFO - fastread - 289, 623  373
2019-02-07 15:23:46,116 - INFO - fastread - 293, 663  363
2019-02-07 15:23:49,539 - INFO - fastread - 300, 703  356
2019-02-07 15:23:53,207 - INFO - fastread - 302, 743  357
2019-02-07 15:23:56,847 - INFO - fastread - 307, 783  355
2019-02-07 15:24:00,498 - INFO - fastread - 309, 823  343
2019-02-07 15:24:04,157 - INFO - fastread - 311, 863  346
2019-02-07 15:24:07,636 - INFO - fastread - 312, 903  339
2019-02-07 15:24:11,277 - INFO - fastread - 312, 943  347
2019-02-07 15:24:14,885 - INFO - fastread - 313, 983  354
2019-02-07 15:24:18,587 - INFO - fastread - 313, 1023  347
2019-02-07 15:24:22,187 - INFO - fastread - 314, 1063  334
2019-02-07 15:24:25,807 - INFO - fastread - 315, 1103  333
2019-02-07 15:24:29,534 - INFO - fastread - 319, 1143  336
2019-02-07 15:24:33,367 - INFO - fastread - 320, 1183  340
2019-02-07 15:24:37,100 - INFO - fastread - 330, 1223  337
2019-02-07 15:24:41,079 - INFO - fastread - 331, 1263  365
2019-02-07 15:24:45,043 - INFO - fastread - 331, 1303  356
2019-02-07 15:24:48,997 - INFO - fastread - 331, 1343  353
