,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
0,0,0.0,8.61,8.13,0.48,7.18,9.09,4.31,9.09,6.7,239.23
1,1,,27.27,26.79,1.44,19.14,13.4,17.22,25.84,22.97,
2,2,,42.11,41.15,2.87,20.1,16.27,33.97,37.8,33.97,
3,3,46.41,48.8,49.28,3.83,21.53,19.14,47.37,48.8,49.28,239.23
4,4,47.85,51.2,52.63,4.78,24.88,20.57,47.85,54.55,52.15,107.66
5,5,47.85,53.11,57.42,6.22,25.84,21.53,47.85,58.85,56.94,123.92
6,6,48.8,53.59,61.72,7.66,28.23,21.53,48.33,58.85,58.37,106.22
7,7,49.28,54.07,63.64,8.61,29.19,22.01,48.8,60.29,59.33,94.74
8,8,51.67,55.02,65.55,9.57,32.06,22.97,49.76,60.29,60.29,86.12
9,9,53.59,55.98,70.33,9.57,33.97,22.97,49.76,60.29,61.72,83.73
10,10,53.59,57.89,76.56,10.05,33.97,23.44,50.24,60.77,62.2,77.51
11,11,58.85,58.85,80.38,11.0,34.93,23.92,50.72,60.77,62.68,82.3
12,12,59.33,60.77,85.65,11.0,36.84,25.36,51.2,60.77,63.16,78.95
13,13,60.77,60.77,89.0,12.44,36.84,25.36,51.2,60.77,65.07,76.08
14,14,62.68,61.24,90.43,12.92,38.28,25.36,51.2,60.77,65.55,76.08
15,15,63.16,61.24,90.91,14.83,39.71,25.84,51.67,60.77,65.55,77.51
16,16,63.64,61.24,90.91,16.27,54.07,27.27,51.67,60.77,66.03,77.03
17,17,63.64,61.24,91.39,18.18,68.9,28.23,52.15,60.77,66.03,78.47
18,18,63.64,61.72,91.39,21.53,68.9,29.67,53.11,61.24,66.03,75.12
19,19,64.11,61.72,91.39,21.53,68.9,29.67,53.11,61.72,66.03,75.12
20,20,85.17,61.72,91.39,23.92,68.9,30.62,53.59,61.72,66.03,95.22
21,21,92.82,62.2,91.39,25.84,68.9,30.62,54.55,61.72,66.03,102.87
22,22,92.82,62.2,91.39,26.79,68.9,32.54,55.98,61.72,66.03,100.0
23,23,92.82,62.68,91.39,28.23,68.9,33.01,55.98,61.72,66.03,100.0
24,24,93.78,62.68,91.39,28.71,68.9,33.01,55.98,61.72,66.03,99.04
25,25,95.69,64.11,91.87,30.14,68.9,33.49,55.98,62.2,66.03,101.91
26,26,96.17,64.11,91.87,31.58,68.9,34.93,57.42,62.2,66.03,103.35
27,27,96.17,64.11,91.87,32.54,68.9,35.41,57.42,62.2,66.03,101.44
28,28,96.65,64.11,92.82,33.49,68.9,36.84,57.89,62.2,66.03,101.44
29,29,99.52,66.03,93.3,34.45,69.38,37.32,58.37,62.2,66.03,102.39
30,30,99.52,66.51,93.3,35.89,69.86,37.8,58.85,62.2,66.03,103.83
31,31,100.0,66.51,93.3,37.32,70.81,37.8,58.85,62.2,66.03,103.35
32,32,100.0,66.99,93.78,37.32,70.81,37.8,58.85,64.11,66.03,104.31
33,33,100.0,66.99,93.78,37.8,70.81,38.28,59.33,68.42,66.03,104.31
34,34,100.0,67.46,93.78,37.8,72.25,39.23,60.77,92.34,66.03,104.31
35,35,100.0,67.46,93.78,39.23,73.21,42.58,62.2,94.26,66.03,104.31
36,36,100.0,67.46,93.78,40.19,73.68,43.06,62.2,94.26,66.03,105.74
37,37,100.0,67.94,93.78,40.67,75.6,44.02,63.16,94.26,66.03,105.26
38,38,,67.94,93.78,41.63,78.47,45.45,64.11,94.26,66.03,
39,39,,70.33,94.26,42.58,81.82,46.41,65.55,94.26,66.03,
40,40,,71.29,94.26,44.02,83.25,47.37,66.03,94.26,66.03,
41,41,,71.77,94.74,44.02,83.73,47.37,66.03,94.26,66.03,
42,42,,72.25,94.74,44.98,84.21,49.28,66.51,94.26,66.03,
43,43,,72.73,94.74,45.93,84.69,49.28,66.51,94.26,66.03,
44,44,,72.73,94.74,46.41,85.17,49.28,66.51,94.26,66.03,
45,45,,73.68,94.74,46.41,85.17,49.76,66.99,94.26,66.03,
46,46,,73.68,94.74,47.37,86.12,51.2,67.94,94.26,66.03,
47,47,,73.68,94.74,47.37,87.56,52.15,68.42,94.26,66.03,
48,48,,73.68,94.74,47.37,88.04,53.59,69.86,94.26,70.81,
49,49,,74.64,94.74,48.8,88.52,55.5,70.33,94.26,70.81,
50,50,,75.12,94.74,48.8,88.52,55.5,70.81,94.26,70.81,
51,51,,75.6,94.74,49.76,88.52,56.46,70.81,94.26,70.81,
52,52,,75.6,94.74,50.24,89.47,56.94,70.81,94.26,70.81,
53,53,,76.56,94.74,50.72,89.47,57.89,71.29,94.26,70.81,
54,54,,76.56,94.74,53.11,90.91,58.37,71.77,94.26,70.81,
55,55,,77.03,94.74,55.02,90.91,58.85,72.73,94.26,70.81,
56,56,,77.51,94.74,56.94,91.39,59.33,73.68,94.26,70.81,
57,57,,77.99,94.74,56.94,91.39,60.77,74.64,94.26,70.81,
58,58,,78.47,95.22,57.89,91.39,61.24,75.12,94.26,70.81,
59,59,,78.47,95.22,59.33,91.39,62.2,75.6,94.26,70.81,
60,60,,78.47,95.22,59.33,91.39,63.16,76.08,94.26,70.81,
61,61,,78.95,95.22,61.24,91.39,64.59,76.56,94.26,70.81,
62,62,,78.95,95.22,62.2,91.39,65.55,77.03,94.26,70.81,
63,63,,79.43,95.22,62.68,91.39,66.51,77.51,94.26,70.81,
64,64,,79.43,95.22,64.11,91.39,66.99,77.99,94.26,70.81,
65,65,,79.9,95.22,66.03,91.39,67.46,77.99,94.26,70.81,
66,66,,79.9,95.22,67.46,91.39,68.42,78.47,94.26,70.81,
67,67,,80.86,95.22,67.94,91.39,69.86,78.95,94.26,70.81,
68,68,,81.34,95.22,68.42,94.26,70.81,80.38,94.26,70.81,
69,69,,81.82,95.22,69.38,96.65,72.25,81.34,94.74,70.81,
70,70,,82.78,95.22,70.81,96.65,73.68,82.78,94.74,70.81,
71,71,,83.73,95.69,71.29,96.65,73.68,82.78,94.74,70.81,
72,72,,85.17,95.69,72.25,98.56,74.16,83.73,94.74,70.81,
73,73,,85.17,95.69,72.25,98.56,74.64,84.69,99.52,70.81,
74,74,,85.17,95.69,74.16,98.56,76.08,85.65,99.52,70.81,
75,75,,85.17,95.69,76.08,98.56,77.03,85.65,99.52,70.81,
76,76,,85.65,95.69,77.51,98.56,77.51,86.6,99.52,70.81,
77,77,,86.12,95.69,78.95,99.04,78.47,87.56,99.52,70.81,
78,78,,87.08,95.69,79.9,99.04,79.9,89.0,100.0,70.81,
79,79,,87.08,96.17,81.82,99.04,81.34,90.43,100.0,70.81,
80,80,,87.56,96.17,83.25,99.04,82.3,90.91,100.0,70.81,
81,81,,89.0,97.13,84.69,99.04,82.78,90.91,100.0,70.81,
82,82,,89.95,97.61,85.17,99.04,84.21,91.39,100.0,70.81,
83,83,,90.43,97.61,87.56,99.52,85.17,91.39,100.0,70.81,
84,84,,90.91,97.61,89.0,99.52,85.17,91.39,100.0,88.04,
85,85,,90.91,97.61,89.95,99.52,85.17,91.39,100.0,100.0,
86,86,,90.91,97.61,91.39,99.52,85.17,91.39,100.0,100.0,
87,87,,90.91,97.61,93.78,99.52,86.12,91.39,100.0,100.0,
88,88,,91.39,97.61,94.26,99.52,87.56,91.87,100.0,100.0,
89,89,,92.82,97.61,94.74,99.52,88.04,91.87,100.0,100.0,
90,90,,94.26,98.09,95.22,99.52,89.47,92.82,100.0,100.0,
91,91,,94.74,99.04,95.22,99.52,91.39,94.74,100.0,100.0,
92,92,,95.69,99.04,95.22,99.52,91.87,94.74,100.0,100.0,
