,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
0,0,0.0,13.74,13.74,0.76,3.05,1.53,4.58,11.45,10.69,381.68
1,1,26.72,38.93,35.88,0.76,12.98,3.05,22.14,29.77,32.82,83.21
2,2,39.69,51.91,47.33,0.76,17.56,5.34,38.17,40.46,45.8,109.92
3,3,49.62,56.49,54.2,1.53,17.56,8.4,48.85,49.62,52.67,100.76
4,4,56.49,62.6,61.83,2.29,17.56,9.16,49.62,54.96,58.02,119.08
5,5,60.31,64.12,64.12,5.34,21.37,9.16,49.62,58.78,61.83,125.19
6,6,61.83,64.89,67.18,5.34,22.9,9.92,49.62,64.12,66.41,109.92
7,7,64.89,65.65,68.7,6.87,24.43,9.92,49.62,67.18,67.18,109.92
8,8,67.94,66.41,68.7,9.92,25.19,9.92,49.62,70.99,70.23,109.16
9,9,68.7,67.94,70.23,9.92,29.01,10.69,49.62,71.76,71.76,104.58
10,10,69.47,68.7,70.99,11.45,30.53,12.21,51.15,72.52,73.28,102.29
11,11,70.99,70.99,72.52,12.21,35.88,12.21,51.91,73.28,74.05,108.4
12,12,71.76,73.28,74.05,12.21,40.46,12.21,52.67,76.34,76.34,99.24
13,13,74.05,75.57,76.34,13.74,41.22,12.21,52.67,77.1,77.1,95.42
14,14,75.57,77.1,77.1,15.27,41.22,12.21,52.67,77.1,77.86,97.71
15,15,77.1,78.63,77.1,16.03,41.22,12.98,52.67,78.63,78.63,98.47
16,16,77.86,79.39,77.1,16.03,41.22,12.98,52.67,78.63,79.39,96.95
17,17,77.86,80.15,77.1,17.56,43.51,12.98,52.67,79.39,79.39,102.29
18,18,77.86,80.15,77.1,18.32,43.51,12.98,52.67,80.15,79.39,98.47
19,19,78.63,80.15,77.1,19.85,43.51,13.74,52.67,80.15,79.39,98.47
20,20,81.68,80.92,77.1,21.37,43.51,15.27,52.67,80.15,80.15,103.05
21,21,81.68,80.92,77.1,22.14,45.8,15.27,52.67,80.15,80.15,102.29
22,22,82.44,81.68,77.1,24.43,50.38,16.03,52.67,82.44,80.92,101.53
23,23,83.21,81.68,77.1,25.19,52.67,16.79,52.67,83.21,80.92,100.76
24,24,83.97,81.68,77.1,25.19,53.44,18.32,53.44,83.97,81.68,100.76
25,25,84.73,81.68,77.86,25.95,54.2,19.08,54.2,83.97,82.44,100.0
26,26,86.26,82.44,77.86,25.95,54.96,20.61,54.96,84.73,83.97,103.82
27,27,86.26,82.44,77.86,26.72,55.73,24.43,56.49,85.5,84.73,103.05
28,28,86.26,82.44,77.86,27.48,56.49,25.19,58.02,86.26,86.26,102.29
29,29,87.79,82.44,79.39,29.77,57.25,25.95,58.02,86.26,86.26,106.11
30,30,88.55,82.44,80.15,31.3,57.25,27.48,58.78,86.26,87.79,103.05
31,31,89.31,82.44,80.15,32.06,60.31,28.24,58.78,87.02,87.79,106.11
32,32,89.31,82.44,80.15,32.06,61.07,28.24,58.78,87.02,88.55,103.82
33,33,89.31,82.44,80.15,32.82,63.36,29.77,59.54,87.79,88.55,103.05
34,34,89.31,82.44,80.92,32.82,64.12,31.3,61.07,87.79,89.31,103.05
35,35,89.31,83.97,80.92,33.59,65.65,32.82,61.07,87.79,89.31,106.11
36,36,90.08,83.97,80.92,34.35,66.41,35.88,61.83,87.79,89.31,106.87
37,37,,83.97,80.92,34.35,67.94,36.64,62.6,87.79,89.31,
38,38,,83.97,81.68,36.64,70.99,37.4,62.6,87.79,89.31,
39,39,,84.73,82.44,37.4,71.76,38.93,64.12,87.79,89.31,
40,40,,86.26,82.44,39.69,72.52,39.69,65.65,87.79,91.6,
41,41,,87.02,82.44,40.46,76.34,41.22,66.41,89.31,91.6,
42,42,,87.79,82.44,41.22,77.86,41.22,66.41,90.84,91.6,
43,43,,87.79,82.44,43.51,77.86,41.22,66.41,91.6,91.6,
44,44,,87.79,82.44,44.27,78.63,43.51,67.18,92.37,92.37,
45,45,,87.79,83.97,45.04,79.39,45.8,67.94,93.13,92.37,
46,46,,88.55,83.97,45.04,80.15,48.09,68.7,93.13,92.37,
47,47,,88.55,83.97,45.04,80.15,48.85,68.7,93.13,92.37,
48,48,,89.31,85.5,45.04,82.44,50.38,68.7,94.66,92.37,
49,49,,89.31,85.5,45.04,83.21,52.67,70.23,94.66,93.13,
50,50,,89.31,85.5,46.56,83.97,54.2,70.99,95.42,93.89,
51,51,,89.31,85.5,48.09,84.73,54.2,70.99,95.42,93.89,
52,52,,89.31,85.5,48.09,84.73,54.96,71.76,95.42,93.89,
53,53,,90.08,85.5,48.85,86.26,54.96,71.76,95.42,94.66,
54,54,,90.08,86.26,49.62,86.26,56.49,72.52,95.42,94.66,
55,55,,90.08,86.26,52.67,87.79,56.49,73.28,96.18,94.66,
56,56,,90.84,86.26,53.44,89.31,58.02,74.81,96.18,96.95,
57,57,,90.84,87.02,54.2,89.31,58.02,74.81,96.18,96.95,
58,58,,91.6,88.55,54.2,89.31,58.02,74.81,96.18,96.95,
59,59,,92.37,88.55,54.96,89.31,58.02,75.57,96.18,96.95,
60,60,,92.37,88.55,56.49,89.31,58.02,75.57,96.18,96.95,
61,61,,92.37,89.31,58.78,90.84,59.54,76.34,96.18,97.71,
62,62,,93.13,89.31,60.31,90.84,60.31,77.86,96.18,97.71,
63,63,,93.13,90.08,61.83,91.6,61.83,77.86,96.18,97.71,
64,64,,93.13,90.08,63.36,91.6,61.83,77.86,96.18,97.71,
65,65,,93.89,90.08,64.12,91.6,62.6,77.86,96.18,97.71,
66,66,,93.89,90.08,66.41,91.6,64.89,79.39,96.18,97.71,
67,67,,93.89,90.08,69.47,91.6,67.18,81.68,96.18,98.47,
68,68,,93.89,90.84,70.23,91.6,67.94,82.44,96.18,98.47,
69,69,,93.89,92.37,72.52,92.37,68.7,83.21,96.18,98.47,
70,70,,95.42,93.89,72.52,92.37,70.23,84.73,96.18,98.47,
71,71,,96.18,94.66,73.28,92.37,72.52,85.5,96.18,98.47,
72,72,,96.95,95.42,74.05,93.89,74.05,86.26,96.18,98.47,
73,73,,97.71,96.18,76.34,94.66,74.81,87.02,97.71,98.47,
74,74,,97.71,96.18,76.34,94.66,74.81,87.02,97.71,98.47,
75,75,,97.71,96.18,77.1,94.66,75.57,87.79,97.71,98.47,
76,76,,97.71,96.18,77.1,95.42,76.34,88.55,97.71,98.47,
77,77,,97.71,96.18,78.63,95.42,76.34,88.55,97.71,98.47,
78,78,,98.47,96.95,78.63,95.42,78.63,89.31,97.71,98.47,
79,79,,98.47,96.95,78.63,95.42,80.15,90.08,97.71,98.47,
80,80,,99.24,97.71,79.39,95.42,82.44,91.6,97.71,98.47,
81,81,,99.24,98.47,80.15,95.42,83.97,92.37,97.71,98.47,
82,82,,100.0,98.47,80.92,95.42,86.26,93.13,97.71,99.24,
83,83,,100.0,98.47,80.92,96.95,86.26,93.89,97.71,99.24,
84,84,,100.0,98.47,81.68,96.95,87.79,94.66,97.71,100.0,
85,85,,100.0,98.47,81.68,96.95,88.55,94.66,97.71,100.0,
86,86,,100.0,98.47,83.21,96.95,88.55,95.42,97.71,100.0,
87,87,,100.0,99.24,83.97,96.95,89.31,96.18,97.71,100.0,
88,88,,100.0,99.24,84.73,97.71,89.31,96.18,97.71,100.0,
89,89,,100.0,99.24,86.26,97.71,90.08,96.95,97.71,100.0,
90,90,,100.0,100.0,87.02,97.71,93.13,96.95,97.71,100.0,
91,91,,100.0,100.0,88.55,97.71,93.89,97.71,97.71,100.0,
92,92,,100.0,100.0,88.55,98.47,93.89,97.71,99.24,100.0,
93,93,,100.0,100.0,91.6,100.0,96.18,99.24,99.24,100.0,
94,94,,100.0,100.0,91.6,100.0,96.95,99.24,99.24,100.0,
95,95,,100.0,100.0,93.13,100.0,96.95,99.24,99.24,100.0,
96,96,,100.0,100.0,93.89,100.0,97.71,100.0,99.24,100.0,
97,97,,100.0,100.0,95.42,100.0,97.71,100.0,100.0,100.0,
98,98,,100.0,100.0,95.42,100.0,98.47,100.0,100.0,100.0,
99,99,,100.0,100.0,98.47,100.0,100.0,100.0,100.0,100.0,
100,100,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
