,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
91,91,,96.08,,48.04,96.57,62.25,93.63,,,
92,92,,96.57,,48.53,96.57,62.25,93.63,,,
93,93,,96.57,,48.53,96.57,62.25,93.63,,,
94,94,,96.57,,48.53,96.57,62.75,93.63,,,
95,95,,96.57,,48.53,96.57,62.75,93.63,,,
96,96,,96.57,,50.0,96.57,64.22,93.63,,,
97,97,,96.57,,50.0,96.57,64.22,93.63,,,
98,98,,96.57,,51.47,96.57,64.71,93.63,,,
99,99,,96.57,,51.47,96.57,64.71,93.63,,,
100,100,,96.57,,51.96,96.57,65.69,93.63,,,
