,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.31
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.33
2,2,0.0,13.4,12.92,0.96,10.05,10.53,7.66,12.92,11.48,71.77
3,3,0.0,13.4,12.92,0.96,10.05,10.53,7.66,12.92,11.48,67.94
4,4,46.41,31.58,31.58,1.91,19.14,13.4,19.62,29.19,25.84,72.73
5,5,46.41,31.58,31.58,1.91,19.14,13.4,19.62,29.19,25.84,66.99
6,6,47.85,42.58,42.58,2.87,20.1,17.22,37.32,40.19,37.32,64.59
7,7,47.85,42.58,42.58,2.87,20.1,17.22,37.32,40.19,37.32,66.03
8,8,47.85,48.33,49.28,4.31,22.49,19.14,47.85,49.28,50.24,69.38
9,9,47.85,48.33,49.28,4.31,22.49,19.14,47.85,49.28,50.24,64.59
10,10,47.85,52.15,52.63,4.78,25.36,21.05,47.85,56.46,55.02,62.2
11,11,47.85,52.15,52.63,4.78,25.36,21.05,47.85,56.46,55.02,62.68
12,12,48.8,54.07,54.07,7.18,27.27,21.53,47.85,58.85,56.94,62.2
13,13,48.8,54.07,54.07,7.18,27.27,21.53,47.85,58.85,56.94,62.68
14,14,48.8,55.98,55.98,8.13,28.23,21.53,48.33,58.85,58.85,65.55
15,15,48.8,55.98,55.98,8.13,28.23,21.53,48.33,58.85,58.85,66.51
16,16,51.67,56.46,56.94,9.09,30.14,22.01,48.8,60.29,59.33,67.46
17,17,51.67,56.46,56.94,9.09,30.14,22.01,48.8,60.29,59.33,68.42
18,18,56.46,57.89,57.42,9.57,33.49,22.97,49.76,60.29,61.24,68.9
19,19,56.46,57.89,57.42,9.57,33.49,22.97,49.76,60.29,61.24,68.9
20,20,56.94,58.85,58.37,9.57,33.97,22.97,49.76,60.29,61.72,69.86
21,21,56.94,58.85,58.37,9.57,33.97,22.97,49.76,60.29,61.72,87.08
22,22,56.94,60.29,59.33,10.53,33.97,23.44,50.24,60.77,62.68,
23,23,56.94,60.29,59.33,10.53,33.97,23.44,50.24,60.77,62.68,
24,24,57.89,60.77,59.33,11.0,34.93,23.92,50.72,60.77,62.68,
25,25,57.89,60.77,59.33,11.0,34.93,23.92,50.72,60.77,62.68,
26,26,58.37,61.72,59.81,11.48,36.84,25.36,51.2,60.77,63.16,
27,27,58.37,61.72,59.81,11.48,36.84,25.36,51.2,60.77,63.16,
28,28,58.37,62.2,60.77,12.44,37.8,25.36,51.2,60.77,65.07,
29,29,58.37,62.2,60.77,12.44,37.8,25.36,51.2,60.77,65.07,
30,30,59.81,62.68,61.24,12.92,38.28,25.36,51.2,60.77,65.55,
31,31,59.81,62.68,61.24,12.92,38.28,25.36,51.2,60.77,65.55,
32,32,61.72,63.16,61.72,15.31,39.71,26.32,51.67,60.77,65.55,
33,33,61.72,63.16,61.72,15.31,39.71,26.32,51.67,60.77,65.55,
34,34,64.11,63.16,61.72,16.75,58.85,27.27,51.67,60.77,66.03,
35,35,64.11,63.16,61.72,16.75,58.85,27.27,51.67,60.77,66.03,
36,36,65.07,63.16,61.72,19.14,68.9,28.71,52.63,60.77,66.03,
37,37,65.07,63.16,61.72,19.14,68.9,28.71,52.63,60.77,66.03,
38,38,67.46,63.16,61.72,21.53,68.9,29.67,53.11,61.24,66.03,
39,39,67.46,63.16,61.72,21.53,68.9,29.67,53.11,61.24,66.03,
40,40,67.46,63.16,61.72,21.53,68.9,30.14,53.11,61.72,66.03,
41,41,67.46,63.16,61.72,21.53,68.9,30.14,53.11,61.72,66.03,
42,42,67.46,63.64,62.2,24.4,68.9,30.62,54.07,61.72,66.03,
43,43,67.46,63.64,62.2,24.4,68.9,30.62,54.07,61.72,66.03,
44,44,68.9,64.59,63.16,25.84,68.9,31.1,55.5,61.72,66.03,
45,45,68.9,64.59,63.16,25.84,68.9,31.1,55.5,61.72,66.03,
46,46,89.95,64.59,63.16,26.79,68.9,33.01,55.98,61.72,66.03,
47,47,,64.59,63.16,26.79,68.9,33.01,55.98,61.72,66.03,
48,48,,64.59,63.64,28.23,68.9,33.01,55.98,61.72,66.03,
49,49,,64.59,63.64,28.23,68.9,33.01,55.98,61.72,66.03,
50,50,,65.07,63.64,29.19,68.9,33.01,55.98,61.72,66.03,
51,51,,65.07,63.64,29.19,68.9,33.01,55.98,61.72,66.03,
52,52,,65.07,64.11,30.14,68.9,33.49,55.98,62.2,66.03,
53,53,,65.07,64.11,30.14,68.9,33.49,55.98,62.2,66.03,
54,54,,66.51,65.07,32.06,68.9,35.41,57.42,62.2,66.03,
55,55,,66.51,65.07,32.06,68.9,35.41,57.42,62.2,66.03,
56,56,,66.51,65.07,32.54,68.9,35.89,57.42,62.2,66.03,
57,57,,66.51,65.07,32.54,68.9,35.89,57.42,62.2,66.03,
58,58,,66.51,65.55,33.49,68.9,37.32,57.89,62.2,66.03,
59,59,,66.51,65.55,33.49,68.9,37.32,57.89,62.2,66.03,
60,60,,67.94,66.51,34.93,69.38,37.32,58.37,62.2,66.03,
61,61,,67.94,66.51,34.93,69.38,37.32,58.37,62.2,66.03,
62,62,,67.94,66.51,35.89,69.86,37.8,58.85,62.2,66.03,
63,63,,67.94,66.51,35.89,69.86,37.8,58.85,62.2,66.03,
64,64,,68.42,66.99,37.32,70.81,37.8,58.85,64.11,66.03,
65,65,,68.42,66.99,37.32,70.81,37.8,58.85,64.11,66.03,
66,66,,68.42,66.99,37.32,70.81,37.8,58.85,64.11,66.03,
67,67,,68.42,66.99,37.32,70.81,37.8,58.85,64.11,66.03,
68,68,,68.9,67.46,37.8,70.81,38.76,59.81,73.21,66.03,
