,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
73,73,90.08,85.5,84.73,33.59,65.65,32.82,64.12,89.31,89.31,
74,74,90.08,85.5,84.73,34.35,66.41,35.88,64.89,89.31,89.31,
75,75,90.08,85.5,84.73,34.35,66.41,35.88,64.89,89.31,89.31,
76,76,90.08,85.5,84.73,35.88,68.7,36.64,65.65,89.31,89.31,
77,77,90.08,85.5,84.73,35.88,68.7,36.64,65.65,89.31,89.31,
78,78,90.08,86.26,85.5,36.64,70.99,38.17,66.41,89.31,89.31,
79,79,90.08,86.26,85.5,36.64,70.99,38.17,66.41,89.31,89.31,
80,80,90.08,86.26,85.5,37.4,71.76,38.93,67.94,89.31,89.31,
81,81,,86.26,85.5,37.4,71.76,38.93,67.94,89.31,90.08,
82,82,,87.79,85.5,39.69,73.28,39.69,68.7,89.31,,
83,83,,87.79,85.5,39.69,73.28,39.69,68.7,,,
84,84,,89.31,85.5,40.46,77.1,41.22,69.47,,,
85,85,,89.31,85.5,40.46,77.1,41.22,69.47,,,
86,86,,89.31,85.5,41.98,77.86,41.22,69.47,,,
87,87,,89.31,85.5,41.98,77.86,41.22,69.47,,,
88,88,,89.31,85.5,44.27,78.63,41.22,69.47,,,
89,89,,89.31,85.5,44.27,78.63,41.22,69.47,,,
90,90,,89.31,85.5,45.04,79.39,43.51,69.47,,,
91,91,,89.31,85.5,45.04,79.39,43.51,69.47,,,
92,92,,89.31,85.5,45.04,79.39,48.09,69.47,,,
93,93,,,85.5,45.04,79.39,48.09,69.47,,,
94,94,,,86.26,45.04,80.15,48.85,70.23,,,
95,95,,,86.26,45.04,80.15,48.85,70.23,,,
96,96,,,87.02,45.04,80.15,48.85,70.23,,,
97,97,,,87.02,45.04,80.15,48.85,70.23,,,
98,98,,,87.79,45.04,82.44,50.38,70.99,,,
99,99,,,87.79,45.04,82.44,50.38,70.99,,,
100,100,,,88.55,45.04,83.97,53.44,71.76,,,
