,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3905.86
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.27
2,2,19.92,21.09,21.88,0.39,11.33,4.69,12.89,17.58,19.14,80.47
3,3,19.92,21.09,21.88,0.39,11.33,4.69,12.89,17.58,19.14,97.66
4,4,29.69,36.33,34.77,0.78,20.7,8.2,34.77,41.8,42.97,124.61
5,5,29.69,36.33,34.77,0.78,20.7,8.2,34.77,41.8,42.97,86.72
6,6,48.83,42.19,40.62,1.95,23.83,8.2,34.77,60.55,55.47,89.45
7,7,48.83,42.19,40.62,1.95,23.83,8.2,34.77,60.55,55.47,94.53
8,8,55.47,51.56,46.48,2.34,28.91,8.2,35.55,70.7,68.75,91.41
9,9,55.47,51.56,46.48,2.34,28.91,8.2,35.55,70.7,68.75,92.19
10,10,66.8,58.98,53.52,3.12,36.33,8.98,35.55,71.48,74.22,100.78
11,11,66.8,58.98,53.52,3.12,36.33,8.98,35.55,71.48,74.22,97.66
12,12,72.66,59.38,56.25,5.47,40.23,9.77,35.55,73.83,76.56,99.22
13,13,72.66,59.38,56.25,5.47,40.23,9.77,35.55,73.83,76.56,98.83
14,14,78.12,59.38,56.64,6.25,43.36,10.94,36.72,74.61,78.52,98.44
15,15,78.12,59.38,56.64,6.25,43.36,10.94,36.72,74.61,78.52,98.44
16,16,79.69,59.38,56.64,7.42,44.14,12.5,37.5,74.61,80.86,100.0
17,17,79.69,59.38,56.64,7.42,44.14,12.5,37.5,74.61,80.86,101.56
18,18,81.25,59.38,56.64,7.42,44.14,12.89,37.89,75.0,83.98,102.34
19,19,81.25,59.38,56.64,7.42,44.14,12.89,37.89,75.0,83.98,102.73
20,20,82.81,60.16,57.81,7.81,44.14,14.06,38.67,76.17,86.33,107.81
21,21,82.81,60.16,57.81,7.81,44.14,14.06,38.67,76.17,86.33,108.98
22,22,86.33,60.55,58.2,8.59,44.14,14.84,39.84,77.73,86.33,112.11
23,23,86.33,60.55,58.2,8.59,44.14,14.84,39.84,77.73,86.33,112.11
24,24,88.67,60.55,58.59,10.16,44.14,18.36,42.58,81.25,87.5,112.89
25,25,88.67,60.55,58.59,10.16,44.14,18.36,42.58,81.25,87.5,
26,26,90.23,61.72,59.77,10.94,44.14,19.92,44.14,81.25,88.28,
27,27,90.23,61.72,59.77,10.94,44.14,19.92,44.14,81.25,88.28,
28,28,90.62,63.28,61.72,11.72,44.14,21.88,45.7,81.25,88.28,
29,29,90.62,63.28,61.72,11.72,44.14,21.88,45.7,81.25,88.28,
30,30,91.02,64.45,62.5,13.28,44.14,22.27,47.27,81.25,88.67,
31,31,91.02,64.45,62.5,13.28,44.14,22.27,47.27,81.25,88.67,
32,32,93.75,65.23,63.67,14.45,44.14,23.05,47.27,81.25,88.67,
33,33,93.75,65.23,63.67,14.45,44.14,23.05,47.27,81.25,88.67,
34,34,94.53,66.02,64.45,16.02,44.14,23.83,48.05,81.25,88.67,
35,35,94.53,66.02,64.45,16.02,44.14,23.83,48.05,81.25,88.67,
36,36,94.53,66.41,64.45,17.19,44.14,24.61,48.44,81.25,88.67,
37,37,94.53,66.41,64.45,17.19,44.14,24.61,48.44,81.25,88.67,
38,38,94.92,66.8,64.84,17.58,44.14,26.17,49.61,81.25,88.67,
39,39,94.92,66.8,64.84,17.58,44.14,26.17,49.61,81.25,88.67,
40,40,94.92,67.19,65.23,17.97,44.14,27.34,50.39,81.25,88.67,
41,41,94.92,67.19,65.23,17.97,44.14,27.34,50.39,81.25,88.67,
42,42,97.27,68.36,66.41,18.36,44.14,27.73,50.78,81.25,88.67,
43,43,97.27,68.36,66.41,18.36,44.14,27.73,50.78,81.25,88.67,
44,44,97.27,68.75,67.19,19.92,44.14,28.52,51.17,81.25,88.67,
45,45,97.27,68.75,67.19,19.92,44.14,28.52,51.17,81.25,88.67,
46,46,97.27,69.53,67.19,20.7,44.14,29.69,52.34,81.25,88.67,
47,47,97.27,69.53,67.19,20.7,44.14,29.69,52.34,81.25,88.67,
48,48,97.27,69.53,67.19,21.88,44.14,30.86,53.52,81.25,88.67,
49,49,97.27,69.53,67.19,21.88,44.14,30.86,53.52,81.25,88.67,
