,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
78,78,,87.08,87.56,79.9,,79.9,89.0,,70.81,
79,79,,87.56,88.04,81.82,,81.34,90.43,,70.81,
80,80,,87.56,88.04,83.25,,82.3,90.91,,70.81,
81,81,,89.0,89.47,84.69,,82.78,90.91,,70.81,
82,82,,89.95,90.43,85.17,,84.21,91.39,,70.81,
83,83,,90.43,90.91,87.56,,85.17,91.39,,70.81,
84,84,,90.43,90.91,89.0,,85.17,91.39,,88.52,
85,85,,90.91,91.39,89.95,,85.17,91.39,,98.09,
86,86,,90.91,91.39,91.39,,85.17,91.39,,,
87,87,,90.91,91.39,93.78,,86.12,91.39,,,
88,88,,91.39,91.87,94.26,,87.56,91.87,,,
89,89,,93.3,93.3,94.74,,88.04,91.87,,,
90,90,,94.26,94.26,94.74,,89.47,93.3,,,
91,91,,94.74,95.22,,,91.39,94.74,,,
92,92,,95.22,,,,91.87,94.74,,,
93,93,,,,,,93.3,95.22,,,
94,94,,,,,,93.3,,,,
95,95,,,,,,95.22,,,,
96,96,,,,,,,,,,
97,97,,,,,,,,,,
98,98,,,,,,,,,,
99,99,,,,,,,,,,
100,100,,,,,,,,,,
