,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
0,0,0.0,18.36,18.36,0.39,9.77,4.69,12.11,14.45,16.02,185.55
1,1,25.0,37.11,35.94,0.78,20.7,8.2,33.98,40.23,40.62,55.47
2,2,35.16,43.75,42.58,1.95,23.05,8.2,34.77,58.59,54.3,62.5
3,3,54.3,51.56,50.0,2.34,28.52,8.2,35.55,70.31,68.36,71.09
4,4,64.45,57.03,56.25,2.73,35.94,8.98,35.55,70.7,74.22,82.81
5,5,72.27,58.98,61.33,4.69,39.84,9.77,35.55,73.83,76.56,78.91
6,6,78.91,58.98,61.72,6.25,42.58,10.55,36.33,74.61,78.12,86.33
7,7,80.47,59.77,61.72,7.42,44.14,12.5,37.5,74.61,80.86,83.2
8,8,82.03,59.77,61.72,7.42,44.14,12.89,37.89,74.61,83.98,84.38
9,9,84.38,59.77,62.11,7.81,44.14,14.06,38.67,76.17,86.33,85.94
10,10,87.5,60.94,62.5,8.59,44.14,14.84,39.45,77.73,86.33,89.06
11,11,87.5,61.33,62.89,10.16,44.14,17.58,42.58,81.25,87.5,91.02
12,12,89.84,62.11,63.67,10.94,44.14,19.92,43.75,81.25,88.28,90.62
13,13,90.62,62.5,64.84,11.72,44.14,21.88,45.7,81.25,88.28,93.36
14,14,91.41,64.06,66.41,12.89,44.14,22.27,47.27,81.25,88.67,93.36
15,15,92.19,65.23,67.97,14.45,44.14,23.05,47.27,81.25,88.67,95.7
16,16,92.19,66.02,67.97,16.02,44.14,23.83,48.05,81.25,88.67,94.53
17,17,92.58,66.02,68.36,16.8,44.14,24.61,48.44,81.25,88.67,94.53
18,18,94.92,66.41,68.36,17.58,44.14,25.78,49.61,81.25,88.67,96.48
19,19,94.92,66.41,68.36,17.97,44.14,27.34,50.39,81.25,88.67,96.48
20,20,97.27,68.36,68.75,18.36,44.14,27.73,50.78,81.25,88.67,96.88
21,21,97.27,68.36,69.14,19.92,44.14,28.52,51.17,81.25,88.67,101.56
22,22,97.27,69.14,69.53,20.7,44.14,29.69,52.34,81.25,88.67,103.91
23,23,97.27,69.14,69.92,21.48,44.14,30.47,53.12,81.25,88.67,103.91
24,24,98.05,69.14,69.92,23.44,44.14,32.03,54.69,81.25,88.67,104.69
25,25,98.05,69.53,69.92,24.22,44.14,32.81,55.08,81.25,88.67,106.25
26,26,98.05,70.31,70.31,25.39,44.92,33.2,55.47,81.25,88.67,106.25
27,27,98.05,70.31,70.7,26.17,44.92,33.98,55.86,81.25,88.67,106.25
28,28,98.05,70.31,70.7,26.95,44.92,34.38,56.25,81.25,88.67,107.03
29,29,98.05,71.09,70.7,27.73,44.92,34.77,56.25,81.64,88.67,108.2
30,30,98.05,71.09,71.09,28.52,44.92,35.16,57.03,84.38,88.67,107.81
31,31,,71.48,71.09,28.52,44.92,35.94,57.81,85.55,88.67,
32,32,,72.27,71.88,29.69,44.92,36.72,58.2,86.33,90.62,
33,33,,72.27,72.27,31.25,44.92,37.11,58.2,87.89,91.02,
34,34,,72.27,72.27,32.42,44.92,38.28,58.98,88.67,91.02,
35,35,,72.66,72.66,33.59,44.92,39.45,60.16,88.67,91.41,
36,36,,72.66,72.66,34.77,44.92,41.02,61.33,89.84,91.8,
37,37,,74.22,74.22,36.72,44.92,41.41,61.72,90.62,94.14,
38,38,,74.22,74.22,37.11,44.92,43.36,62.89,91.8,94.14,
39,39,,74.61,75.0,39.06,44.92,43.75,63.28,92.58,94.14,
40,40,,75.0,75.78,39.45,44.92,44.92,63.67,92.58,94.14,
41,41,,75.0,75.78,40.23,44.92,44.92,64.06,92.58,94.14,
42,42,,75.0,75.78,40.23,44.92,46.09,64.45,92.58,94.53,
43,43,,75.39,76.17,41.02,44.92,47.27,65.62,92.58,94.53,
44,44,,76.17,76.95,42.58,48.44,49.22,66.41,92.58,94.53,
45,45,,77.34,78.12,43.36,48.44,51.56,67.97,92.58,94.53,
46,46,,78.12,78.91,44.53,48.44,52.34,69.14,92.58,94.53,
47,47,,78.12,79.3,46.09,48.44,53.52,69.14,92.58,95.31,
48,48,,78.91,80.08,48.05,48.44,54.69,69.92,92.58,,
49,49,,79.3,80.47,50.0,48.44,55.47,70.31,92.58,,
50,50,,79.3,80.86,51.56,48.44,56.64,71.09,92.58,,
51,51,,79.69,81.64,52.34,48.44,57.81,71.88,92.58,,
52,52,,81.25,82.42,53.91,48.44,59.38,73.05,92.58,,
53,53,,81.25,82.42,55.08,48.44,59.77,73.05,92.97,,
54,54,,81.25,82.42,55.08,48.44,60.16,73.44,92.97,,
55,55,,82.42,83.59,56.64,48.44,61.33,74.22,92.97,,
56,56,,82.42,83.59,57.42,48.44,62.11,74.61,92.97,,
57,57,,82.42,83.59,58.2,48.44,63.28,75.78,92.97,,
58,58,,83.98,84.77,58.59,48.44,65.62,76.95,92.97,,
