,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
0,0,0.0,3.22,3.05,0.8,2.25,1.29,2.89,1.13,1.29,76.37
1,1,,10.93,10.45,1.93,8.04,5.79,9.97,9.0,8.84,
2,2,,18.49,18.49,3.7,13.02,9.65,17.04,17.04,16.24,
3,3,,26.21,26.21,4.5,18.33,11.09,23.79,25.08,23.79,
4,4,,33.92,34.08,5.63,22.51,12.22,30.39,32.8,31.83,
5,5,,40.03,40.19,6.59,25.08,12.7,36.33,38.91,38.26,
6,6,,48.07,47.59,7.56,29.58,13.5,42.93,46.46,46.14,
7,7,,56.11,55.63,8.04,36.5,14.79,49.52,52.73,53.38,
8,8,,63.83,63.67,9.32,42.6,15.76,55.79,58.04,60.93,
9,9,,70.9,71.54,9.65,45.34,17.2,62.54,64.95,68.01,
10,10,,78.62,78.62,10.61,49.2,18.01,69.45,71.86,75.4,
11,11,,86.17,86.01,11.74,52.09,19.77,76.85,77.81,81.83,
12,12,89.23,91.16,90.84,12.38,54.66,20.58,83.92,83.76,87.78,121.22
13,13,89.71,92.77,92.28,13.18,56.91,21.54,89.23,88.1,91.0,180.06
14,14,90.03,93.41,93.25,13.99,58.52,22.67,89.55,91.16,92.93,126.69
15,15,90.68,94.21,93.73,15.11,60.45,23.79,90.03,92.28,94.05,118.97
16,16,91.16,94.69,94.21,16.24,62.7,24.76,90.03,94.37,94.37,117.85
17,17,92.6,95.02,94.69,17.68,63.18,26.53,90.03,95.02,95.02,115.27
18,18,93.41,,94.69,18.65,63.18,27.17,90.35,,,115.11
19,19,94.53,,95.18,19.45,63.18,28.14,90.51,,,115.27
20,20,95.02,,,20.42,63.18,28.94,90.68,,,115.27
21,21,95.66,,,21.86,63.18,29.9,90.84,,,113.18
22,22,95.82,,,22.83,64.15,30.39,91.16,,,112.06
23,23,96.14,,,23.31,65.43,31.03,91.16,,,110.77
24,24,96.62,,,23.95,66.72,31.99,91.32,,,108.52
25,25,96.78,,,24.6,68.97,33.6,91.32,,,119.45
26,26,97.43,,,25.88,70.74,34.08,91.48,,,116.08
27,27,97.91,,,27.49,71.22,35.21,91.48,,,114.95
28,28,97.91,,,28.62,71.54,36.01,91.48,,,113.02
29,29,97.91,,,29.1,72.51,37.3,91.64,,,110.45
30,30,97.91,,,30.23,73.63,38.42,91.64,,,109.0
31,31,97.91,,,31.67,74.6,38.75,91.8,,,108.84
32,32,98.07,,,32.96,75.4,39.71,92.12,,,106.59
33,33,,,,33.44,77.17,40.51,92.12,,,
34,34,,,,34.57,77.65,40.84,92.12,,,
35,35,,,,35.05,78.3,41.0,92.12,,,
36,36,,,,36.33,79.1,41.96,92.12,,,
37,37,,,,37.62,79.1,43.09,92.44,,,
38,38,,,,38.59,79.74,43.89,92.44,,,
39,39,,,,39.55,81.03,43.89,92.44,,,
40,40,,,,40.51,81.99,45.5,92.44,,,
41,41,,,,41.0,82.96,46.62,92.44,,,
42,42,,,,41.8,83.6,47.59,92.44,,,
43,43,,,,42.44,84.08,48.39,92.6,,,
44,44,,,,43.89,84.41,48.87,92.6,,,
45,45,,,,44.05,85.05,49.84,92.93,,,
46,46,,,,45.18,85.53,50.64,93.09,,,
47,47,,,,45.82,85.53,52.09,93.25,,,
48,48,,,,46.95,86.17,53.22,93.57,,,
49,49,,,,47.11,87.46,53.7,93.73,,,
50,50,,,,47.59,88.1,54.5,93.73,,,
51,51,,,,48.71,88.75,55.79,93.89,,,
52,52,,,,49.52,89.55,56.91,93.89,,,
53,53,,,,50.32,90.51,57.72,93.89,,,
54,54,,,,51.45,91.0,58.52,94.05,,,
55,55,,,,52.09,91.16,59.49,94.05,,,
56,56,,,,53.38,91.64,59.97,94.05,,,
57,57,,,,55.31,92.12,60.93,94.37,,,
58,58,,,,56.43,92.44,63.18,94.37,,,
59,59,,,,57.56,92.6,63.83,94.53,,,
60,60,,,,58.52,92.6,65.27,94.69,,,
61,61,,,,58.68,92.6,65.59,94.86,,,
62,62,,,,59.65,92.6,66.08,94.86,,,
63,63,,,,60.77,92.6,66.56,95.02,,,
64,64,,,,61.9,92.6,67.36,,,,
65,65,,,,63.02,92.6,68.49,,,,
66,66,,,,64.31,92.6,69.61,,,,
67,67,,,,65.27,92.6,70.74,,,,
68,68,,,,66.08,92.6,71.22,,,,
69,69,,,,67.68,92.6,72.35,,,,
70,70,,,,68.49,92.6,72.99,,,,
71,71,,,,69.45,92.6,73.79,,,,
72,72,,,,70.1,92.6,74.6,,,,
73,73,,,,70.9,92.6,75.4,,,,
74,74,,,,71.38,92.93,75.88,,,,
75,75,,,,72.99,93.09,76.53,,,,
76,76,,,,73.79,93.41,77.97,,,,
77,77,,,,75.08,94.05,78.94,,,,
78,78,,,,75.72,94.21,79.58,,,,
79,79,,,,77.01,94.53,80.23,,,,
80,80,,,,78.46,95.34,81.51,,,,
81,81,,,,80.06,,83.6,,,,
82,82,,,,80.71,,84.89,,,,
83,83,,,,81.19,,85.37,,,,
84,84,,,,82.48,,86.01,,,,
85,85,,,,82.96,,86.98,,,,
86,86,,,,83.28,,87.3,,,,
87,87,,,,84.41,,88.26,,,,
88,88,,,,85.37,,89.55,,,,
89,89,,,,87.14,,90.19,,,,
90,90,,,,88.75,,90.84,,,,
91,91,,,,89.71,,91.48,,,,
92,92,,,,89.87,,92.28,,,,
93,93,,,,91.0,,93.89,,,,
94,94,,,,92.93,,94.21,,,,
95,95,,,,94.21,,95.18,,,,
96,96,,,,94.69,,,,,,
97,97,,,,,,,,,,
98,98,,,,,,,,,,
99,99,,,,,,,,,,
100,100,,,,,,,,,,
