,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
85,85,,,,81.68,,88.55,94.66,,,
86,86,,,,83.21,,88.55,95.42,,,
87,87,,,,83.97,,89.31,,,,
88,88,,,,84.73,,89.31,,,,
89,89,,,,86.26,,90.08,,,,
90,90,,,,87.02,,93.13,,,,
91,91,,,,88.55,,93.89,,,,
92,92,,,,88.55,,93.89,,,,
93,93,,,,91.6,,96.18,,,,
94,94,,,,91.6,,,,,,
95,95,,,,93.13,,,,,,
96,96,,,,93.89,,,,,,
97,97,,,,94.66,,,,,,
98,98,,,,,,,,,,
99,99,,,,,,,,,,
100,100,,,,,,,,,,
